H,1549855299,419369
X,1549855299,773503,947
X,1549855299,773854,2387
X,1549855300,771697,23653
X,1549855301,773706,2342
X,1549855301,773583,889
X,1549855302,773476,2441
X,1549855302,773659,1307
X,1549855303,773694,2114
X,1549855303,773680,1162
X,1549855304,773593,1448
X,1549855305,773813,1481
X,1549855305,773689,999
X,1549855306,773676,834
X,1549855306,773726,1027
X,1549855307,773633,3054
X,1549855307,773657,1985
X,1549855308,773500,9577
X,1549855309,773894,3273
X,1549855309,773614,1810
X,1549855310,773889,15299
X,1549855310,773652,7271
X,1549855311,773377,4440
X,1549855311,773776,25391
X,1549855312,773811,2121
X,1549855313,773838,1085
X,1549855313,773814,1092
X,1549855314,773888,1336
X,1549855314,773851,2065
X,1549855315,773907,703
X,1549855315,773841,1155
X,1549855316,773794,1552
X,1549855317,773829,1961
X,1549855317,773807,1717
X,1549855318,773822,1033
P,1549855318,5101
X,1549855318,773680,1544
X,1549855319,773790,1312
X,1549855319,773776,1166
X,1549855320,773904,1277
X,1549855320,773708,7492
X,1549855321,773927,1023
X,1549855322,773934,1096
X,1549855322,773864,1537
X,1549855323,773770,1291
X,1549855323,773912,1077
X,1549855324,773863,1788
X,1549855324,773940,967
X,1549855325,773909,1244
X,1549855326,773857,1316
X,1549855326,773896,1540
X,1549855327,773894,1150
X,1549855327,773963,972
X,1549855328,773817,1139
X,1549855328,773966,834
X,1549855329,773887,2213
X,1549855330,773890,1091
X,1549855330,773892,967
X,1549855331,773894,2064
X,1549855331,773863,752
X,1549855331,773845,1133
X,1549855331,773849,1215
X,1549855332,773740,1487
X,1549855333,773881,2133
X,1549855333,773916,1717
X,1549855334,773807,1447
X,1549855334,773821,1098
X,1549855335,773734,2721
X,1549855335,773252,43990
X,1549855336,773007,3165
X,1549855336,773227,1602
X,1549855337,773279,845
X,1549855338,773500,1532
X,1549855338,773390,2682
X,1549855339,773329,1517
X,1549855339,773213,1183
X,1549855340,773137,1916
X,1549855340,773265,1188
X,1549855341,773215,1763
X,1549855342,773275,1279
X,1549855342,773269,1638
X,1549855343,773355,1052
X,1549855343,773323,2084
X,1549855344,773311,1222
X,1549855344,773355,1064
X,1549855345,773248,1921
X,1549855346,773400,1355
X,1549855346,773338,3600
X,1549855347,773335,1488
P,1549855347,5098
X,1549855347,773315,1230
X,1549855348,773279,1673
X,1549855348,773253,3297
X,1549855349,773214,1660
X,1549855350,773256,1264
X,1549855350,773198,1795
X,1549855351,773353,1471
X,1549855351,773265,3758
X,1549855352,773259,1259
X,1549855352,773179,1306
X,1549855353,773269,2124
X,1549855353,773313,2020
X,1549855354,773317,1460
X,1549855355,773270,1270
X,1549855355,773222,1389
X,1549855356,773265,1290
X,1549855356,773208,2000
X,1549855357,773237,1275
X,1549855357,773240,1674
X,1549855358,773412,1252
X,1549855359,773422,2925
X,1549855359,773323,1915
X,1549855360,773279,913
X,1549855360,773168,1592
X,1549855361,773390,891
X,1549855361,773416,2821
X,1549855362,773400,1568
X,1549855363,773325,1203
X,1549855363,773497,1061
X,1549855364,773320,3545
X,1549855364,773381,1873
X,1549855365,773376,1330
X,1549855365,773374,1887
X,1549855366,773444,1291
X,1549855367,773473,3152
X,1549855367,773393,1348
X,1549855368,773333,1476
X,1549855368,773402,1833
X,1549855369,773414,2318
X,1549855369,773438,1226
X,1549855370,773502,1276
X,1549855371,773397,2353
X,1549855371,773536,884
A,1549855371,773621,687
T,1549855371,2760
R,1549855372,700D98F55
X,1549855372,773699,3790
X,1549855373,773759,4557
X,1549855373,774651,2644
X,1549855374,775428,4437
X,1549855375,773640,34181
X,1549855375,669362,19468
X,1549855376,417334,8255
X,1549855376,342468,9733
P,1549855376,5099
X,1549855377,344982,45569
X,1549855377,378370,36432
X,1549855378,681511,22361
X,1549855378,692597,11326
X,1549855379,693056,7701
X,1549855380,692039,7051
X,1549855380,691198,51106
X,1549855381,691296,16289
X,1549855381,690098,54903
X,1549855382,693672,32638
X,1549855382,693368,38171
X,1549855383,693245,5955
X,1549855384,693714,2320
X,1549855384,693396,1636
X,1549855385,693532,2345
X,1549855385,693594,19719
X,1549855386,693627,1908
X,1549855386,693556,2129
X,1549855387,693595,11443
X,1549855388,693464,4508
X,1549855388,693560,21604
X,1549855389,693414,2412
X,1549855389,693514,1380
X,1549855390,693357,3007
X,1549855390,693550,1419
X,1549855391,693768,5391
