H,1549856241,419369
X,1549856241,693713,1228
X,1549856242,693736,627
X,1549856242,693668,481
X,1549856243,693618,769
A,1549856243,693591,354
T,1549856243,2759
X,1549856245,693813,1213
X,1549856246,693687,501
X,1549856246,693594,1071
X,1549856247,693225,5334
X,1549856247,694830,10859
X,1549856248,693680,737
X,1549856248,693680,900
X,1549856249,693715,490
X,1549856250,693641,598
X,1549856250,693669,701
X,1549856251,693542,1247
X,1549856251,693635,720
X,1549856252,693553,619
X,1549856252,693671,476
X,1549856253,693687,754
X,1549856254,693636,1256
X,1549856254,693592,748
X,1549856255,693580,440
X,1549856255,693658,744
X,1549856256,693613,741
X,1549856256,693523,1245
X,1549856257,693574,581
X,1549856258,693543,671
X,1549856258,693620,699
P,1549856258,5095
X,1549856259,693450,770
X,1549856259,693463,777
X,1549856260,693496,580
A,1549856260,693610,265
T,1549856260,2759
X,1549856262,693338,804
X,1549856262,693223,487
X,1549856263,693155,600
X,1549856263,693150,749
X,1549856264,692871,1015
X,1549856265,692922,590
X,1549856265,692773,511
X,1549856266,692728,896
X,1549856266,692575,1335
X,1549856267,692687,711
X,1549856267,692814,658
X,1549856268,693028,405
X,1549856269,693097,761
X,1549856269,693297,679
X,1549856270,693259,490
X,1549856270,693224,619
X,1549856271,693255,687
X,1549856271,693038,672
X,1549856272,693165,32709
X,1549856272,693752,5905
X,1549856273,693254,4520
X,1549856274,693382,1049
X,1549856274,693380,647
X,1549856274,693388,1230
X,1549856274,693371,1196
X,1549856275,693203,3060
X,1549856275,693475,3139
X,1549856276,693273,2324
X,1549856277,693437,756
X,1549856277,693456,877
X,1549856278,693352,2646
X,1549856278,693770,4752
X,1549856279,694574,5074
X,1549856279,693804,7342
X,1549856280,693095,14919
X,1549856281,692788,25417
X,1549856281,695424,16496
X,1549856282,691260,53024
X,1549856282,687274,15750
X,1549856283,641057,59672
X,1549856283,351055,26758
X,1549856284,350695,18279
X,1549856285,350122,13395
X,1549856285,349830,9935
X,1549856286,349488,7004
X,1549856286,349172,4936
X,1549856287,348905,3551
X,1549856287,348708,2473
P,1549856287,5097
X,1549856288,348485,1740
X,1549856288,348342,1391
X,1549856289,348194,984
O,1549856290,348059,676
O,1549856290,347976,501
O,1549856291,347825,448
O,1549856291,347720,268
O,1549856292,347674,225
O,1549856292,347634,235
O,1549856293,347559,217
O,1549856294,347487,183
O,1549856294,347404,125
O,1549856295,347347,136
O,1549856295,347267,193
O,1549856296,347159,111
O,1549856296,347196,62
O,1549856297,347166,114
O,1549856298,347141,106
O,1549856298,347119,95
O,1549856299,347067,68
O,1549856299,347055,84
O,1549856300,346983,186
O,1549856300,346955,113
O,1549856301,346915,125
O,1549856302,346799,118
O,1549856302,346799,127
O,1549856303,346758,196
O,1549856303,346721,110
O,1549856304,346636,92
O,1549856304,346657,158
O,1549856305,346630,84
O,1549856305,346642,165
O,1549856306,346628,80
O,1549856307,346688,132
O,1549856307,346516,136
O,1549856308,346549,73
O,1549856308,346485,95
O,1549856309,346549,134
O,1549856309,346494,191
O,1549856310,346468,119
O,1549856311,346427,119
O,1549856311,346299,185
O,1549856312,346280,87
O,1549856312,346373,199
O,1549856313,346350,129
O,1549856313,346307,176
O,1549856314,346275,104
O,1549856315,346271,122
O,1549856315,346257,88
O,1549856315,346238,128
O,1549856315,346211,99
O,1549856316,346207,130
O,1549856316,346191,80
P,1549856316,5098
O,1549856317,346111,64
O,1549856318,346202,146
O,1549856318,346160,120
O,1549856319,346130,157
O,1549856319,346090,116
O,1549856320,346142,167
O,1549856320,346116,114
O,1549856321,346145,164
O,1549856322,346169,121
O,1549856322,346127,149
O,1549856323,346135,73
O,1549856323,346110,131
O,1549856324,346043,101
O,1549856324,346055,88
O,1549856325,346063,87
O,1549856325,346048,82
O,1549856326,346009,88
O,1549856327,346029,113
O,1549856327,346045,126
O,1549856328,346009,108
O,1549856328,345980,99
O,1549856329,345976,84
O,1549856329,345968,107
O,1549856330,345936,114
O,1549856331,345940,88
O,1549856331,345910,161
O,1549856332,345905,110
O,1549856332,345810,142
O,1549856333,345862,137
O,1549856333,345880,145
O,1549856334,345833,118
O,1549856335,345801,68
