H,1549042737,318339
P,1549042737,5136
P,1549042766,5137
P,1549042796,5137
P,1549042825,5136
P,1549042854,5134
P,1549042884,5135
P,1549042914,5135
P,1549042943,5135
P,1549042972,5135
P,1549043002,5136
P,1549043031,5135
P,1549043060,5136
P,1549043089,5135
P,1549043119,5135
P,1549043148,5135
P,1549043178,5135
P,1549043208,5137
P,1549043237,5136
P,1549043266,5135
P,1549043295,5135
P,1549043325,5134
P,1549043354,5135
P,1549043383,5136
P,1549043413,5136
P,1549043442,5136
P,1549043472,5135
P,1549043501,5136
P,1549043531,5137
P,1549043560,5136
P,1549043589,5136
P,1549043619,5137
P,1549043648,5135
P,1549043677,5135
P,1549043706,5134
P,1549043736,5134
P,1549043766,5136
P,1549043795,5137
P,1549043825,5136
P,1549043854,5136
P,1549043883,5135
P,1549043912,5137
P,1549043942,5135
P,1549043971,5135
P,1549044000,5135
P,1549044030,5133
P,1549044060,5136
P,1549044089,5135
P,1549044118,5135
P,1549044148,5136
P,1549044177,5136
P,1549044206,5136
P,1549044236,5136
P,1549044265,5136
P,1549044294,5136
P,1549044323,5136
P,1549044354,5136
P,1549044383,5137
P,1549044412,5135
P,1549044441,5135
P,1549044471,5136
P,1549044500,5136
P,1549044529,5135
O,1549044533,290958,2377
O,1549044534,291382,704
O,1549044534,291575,516
O,1549044535,291716,146
O,1549044535,291859,159
O,1549044536,291766,94
O,1549044537,291561,308
O,1549044537,291438,221
O,1549044538,291595,295
O,1549044538,291444,344
O,1549044539,290917,1442
O,1549044539,290418,2010
O,1549044540,291721,952
O,1549044541,291784,1154
O,1549044541,291411,2009
O,1549044542,291422,932
O,1549044542,290786,970
O,1549044543,290355,1021
O,1549044543,291372,1310
O,1549044544,291915,419
O,1549044545,291383,192
O,1549044545,291441,170
O,1549044546,291412,530
O,1549044546,291635,341
O,1549044547,291571,455
O,1549044547,291114,725
O,1549044548,291540,637
O,1549044549,291058,618
O,1549044549,291010,450
O,1549044550,291120,760
O,1549044550,291153,189
O,1549044551,291415,352
O,1549044551,291452,167
O,1549044552,291426,270
O,1549044553,291507,93
O,1549044553,291451,282
O,1549044554,291330,163
O,1549044554,291256,357
O,1549044555,291152,649
O,1549044555,291421,328
O,1549044556,291332,129
O,1549044556,291288,212
O,1549044557,291120,252
O,1549044558,291382,526
O,1549044558,290873,827
O,1549044559,290722,1662
P,1549044559,5127
O,1549044559,290797,580
O,1549044560,291063,255
O,1549044560,290683,391
O,1549044561,290958,249
O,1549044562,291459,391
O,1549044562,291858,158
O,1549044563,291928,167
O,1549044563,291885,251
O,1549044564,291748,134
O,1549044564,291494,332
O,1549044564,291507,917
O,1549044565,291695,563
O,1549044565,291588,246
O,1549044566,291536,73
O,1549044566,291761,172
O,1549044567,291757,170
O,1549044567,291855,291
O,1549044568,291824,204
O,1549044569,291853,100
O,1549044569,291981,196
O,1549044570,292099,175
O,1549044570,292144,154
O,1549044571,291986,236
O,1549044571,291787,183
O,1549044572,291576,244
O,1549044573,291261,529
O,1549044573,291679,262
O,1549044574,291419,838
O,1549044574,289890,2977
O,1549044575,290763,1324
O,1549044575,291493,2393
O,1549044576,292789,1008
O,1549044577,292153,225
O,1549044577,292303,530
O,1549044578,292768,404
O,1549044578,292486,482
O,1549044579,292613,404
O,1549044579,292299,270
O,1549044580,292557,415
O,1549044580,292292,553
O,1549044581,291998,399
O,1549044582,292139,674
O,1549044582,291708,175
O,1549044583,291880,147
O,1549044583,291705,304
O,1549044584,291802,171
O,1549044584,291846,132
O,1549044585,291807,239
O,1549044586,292061,146
O,1549044586,291945,222
O,1549044587,291743,319
O,1549044587,291237,368
O,1549044588,291204,354
P,1549044588,5127
O,1549044588,291044,402
O,1549044589,291573,224
T,1549044589,2750
P,1549044617,5134
P,1549044648,5136
P,1549044678,5135
P,1549044707,5136
P,1549044736,5135
P,1549044766,5135
P,1549044795,5135
P,1549044824,5135
P,1549044853,5135
P,1549044883,5136
P,1549044912,5136
P,1549044942,5135
P,1549044972,5135
P,1549045001,5136
P,1549045030,5136
P,1549045059,5134
P,1549045089,5135
P,1549045118,5135
P,1549045147,5136
P,1549045177,5135
P,1549045206,5136
P,1549045236,5135
P,1549045265,5135
P,1549045295,5136
P,1549045324,5135
P,1549045353,5135
P,1549045383,5136
P,1549045412,5135
P,1549045441,5135
P,1549045470,5135
P,1549045500,5136
P,1549045530,5135
P,1549045559,5135
P,1549045589,5136
P,1549045618,5135
P,1549045647,5135
P,1549045676,5136
P,1549045706,5137
P,1549045735,5135
