H,1548037477,272382
P,1548037477,5140
P,1548037507,5139
P,1548037537,5138
P,1548037566,5138
P,1548037596,5139
P,1548037625,5137
P,1548037654,5138
P,1548037683,5140
P,1548037713,5137
P,1548037742,5139
P,1548037771,5139
P,1548037801,5140
P,1548037831,5139
P,1548037860,5138
P,1548037889,5140
P,1548037919,5138
P,1548037948,5140
P,1548037977,5139
P,1548038007,5139
P,1548038036,5140
P,1548038065,5139
P,1548038094,5140
P,1548038125,5140
P,1548038154,5140
P,1548038183,5138
P,1548038213,5138
P,1548038242,5140
P,1548038271,5140
P,1548038300,5137
P,1548038330,5140
P,1548038359,5140
P,1548038388,5139
P,1548038419,5140
P,1548038448,5138
P,1548038477,5139
P,1548038506,5138
P,1548038536,5140
P,1548038565,5138
P,1548038594,5140
P,1548038624,5140
P,1548038653,5140
P,1548038682,5139
P,1548038712,5140
P,1548038742,5138
P,1548038771,5137
P,1548038800,5141
O,1548038816,259351,2312
O,1548038817,259812,3900
O,1548038817,259303,1593
O,1548038818,261201,3486
O,1548038818,260021,4381
O,1548038819,259816,1885
O,1548038819,257493,2897
O,1548038820,258462,2017
O,1548038821,259153,2176
O,1548038821,259181,1605
O,1548038822,258866,1317
O,1548038822,258031,984
O,1548038823,257912,337
O,1548038823,258088,1753
O,1548038824,257562,860
O,1548038824,257783,937
O,1548038825,258903,2597
O,1548038826,262164,4598
O,1548038826,261256,3566
O,1548038827,259473,3572
O,1548038827,258580,2068
O,1548038828,258126,3956
O,1548038828,257544,1437
O,1548038829,257455,2605
O,1548038830,258095,1922
P,1548038830,5131
O,1548038830,257731,1423
O,1548038831,257900,2224
O,1548038831,259505,2971
O,1548038832,258986,2173
O,1548038832,258439,1251
O,1548038833,257940,979
O,1548038834,258234,743
O,1548038834,258507,903
O,1548038835,257962,1038
O,1548038835,257935,1423
O,1548038836,256940,1010
O,1548038836,258305,523
O,1548038837,259058,1478
O,1548038838,259012,1105
O,1548038838,259272,2079
O,1548038839,258227,1224
O,1548038839,258184,907
O,1548038840,257810,1126
O,1548038840,258794,908
O,1548038841,258296,1039
O,1548038842,257994,1434
O,1548038842,257367,1996
O,1548038843,259238,785
O,1548038843,258876,1741
O,1548038844,259634,1272
O,1548038844,259589,3183
O,1548038845,259730,1380
O,1548038845,258656,2729
O,1548038846,257593,1531
O,1548038847,257273,2062
O,1548038847,257824,803
O,1548038848,257473,513
O,1548038848,258397,2042
O,1548038849,259055,2200
O,1548038849,258799,3315
O,1548038850,258611,1470
O,1548038851,258474,1455
O,1548038851,257633,844
O,1548038852,258343,628
O,1548038852,258067,1019
O,1548038853,259423,2665
O,1548038853,259621,1600
O,1548038854,258889,1755
O,1548038855,258636,990
O,1548038855,257714,1267
O,1548038856,257476,731
O,1548038856,258285,569
O,1548038857,258158,656
O,1548038857,257970,833
O,1548038858,258308,479
O,1548038859,258918,2683
O,1548038859,260057,3081
O,1548038860,259038,1876
P,1548038860,5127
O,1548038860,257708,1933
O,1548038861,257334,1258
O,1548038861,258974,2967
O,1548038862,259070,762
O,1548038863,258064,2422
O,1548038863,257799,2842
O,1548038864,257928,1270
O,1548038864,257994,1395
O,1548038865,258133,1962
O,1548038865,258190,957
O,1548038866,257782,1146
O,1548038866,257707,607
O,1548038867,257872,1632
O,1548038868,257425,944
O,1548038868,258100,1380
O,1548038869,258802,1773
O,1548038869,258376,2026
O,1548038870,257978,1000
O,1548038870,258567,1101
O,1548038871,258172,1636
O,1548038872,258966,3294
O,1548038872,259307,4088
O,1548038872,260300,2382
T,1548038872,2743
P,1548038889,5139
P,1548038918,5139
P,1548038948,5140
P,1548038977,5138
P,1548039007,5139
P,1548039036,5139
P,1548039066,5140
P,1548039095,5138
P,1548039124,5139
P,1548039154,5140
P,1548039183,5138
P,1548039212,5140
P,1548039241,5138
P,1548039271,5140
P,1548039301,5138
P,1548039330,5137
P,1548039360,5138
P,1548039389,5138
P,1548039418,5137
P,1548039447,5140
P,1548039477,5138
P,1548039506,5140
P,1548039535,5140
P,1548039565,5140
P,1548039595,5139
P,1548039624,5136
P,1548039653,5138
P,1548039683,5133
P,1548039712,5140
P,1548039741,5139
P,1548039771,5140
P,1548039800,5138
P,1548039829,5138
P,1548039858,5139
P,1548039889,5139
P,1548039918,5140
P,1548039947,5138
P,1548039977,5139
P,1548040006,5139
P,1548040035,5139
P,1548040064,5139
P,1548040094,5138
P,1548040123,5140
P,1548040152,5139
P,1548040183,5139
P,1548040212,5138
P,1548040241,5137
P,1548040270,5139
P,1548040300,5138
P,1548040329,5139
P,1548040358,5140
P,1548040388,5138
P,1548040417,5140
