H,1548695825,272382
X,1548695825,669605,5957
X,1548695825,668093,18791
X,1548695826,670472,10460
X,1548695826,666896,38080
X,1548695827,668878,5811
X,1548695828,668989,5769
X,1548695828,668772,14527
X,1548695829,668863,7905
X,1548695829,669112,3802
X,1548695830,668991,5167
X,1548695830,669224,8846
X,1548695831,668901,8615
X,1548695832,669164,5376
X,1548695832,669067,6409
X,1548695833,669330,3135
X,1548695833,669243,5054
X,1548695834,669049,3208
X,1548695834,668986,4359
X,1548695835,669036,2161
X,1548695836,668881,4359
X,1548695836,668931,4797
X,1548695837,668797,2806
X,1548695837,669051,7055
X,1548695838,668710,12109
X,1548695838,668946,11376
X,1548695839,669249,4886
X,1548695839,669247,9149
X,1548695840,668909,4392
X,1548695841,668945,4767
X,1548695841,669016,3927
X,1548695841,669102,3305
X,1548695841,668959,2165
X,1548695842,669716,7234
X,1548695842,668068,17250
X,1548695843,669256,9841
X,1548695844,669107,4077
P,1548695844,5114
X,1548695844,668790,3016
X,1548695845,669120,3040
X,1548695845,669319,4261
X,1548695846,669042,3430
X,1548695846,669168,3992
X,1548695847,669026,8904
X,1548695848,669902,9173
X,1548695848,669799,17376
X,1548695849,668951,5682
X,1548695849,668922,4152
X,1548695850,668897,3806
X,1548695850,668820,3612
X,1548695851,669026,6718
X,1548695852,668948,4237
X,1548695852,668966,5278
X,1548695853,667883,25678
X,1548695853,669114,9594
X,1548695854,669385,8860
X,1548695854,667509,24336
X,1548695855,770448,45560
X,1548695856,231422,52470
X,1548695856,280860,42474
X,1548695857,236855,9068
X,1548695857,264727,29085
X,1548695858,253122,8086
X,1548695858,255433,32947
X,1548695859,258355,56319
X,1548695859,253113,35379
X,1548695860,258833,14685
X,1548695861,253614,60684
X,1548695861,257742,43153
O,1548695862,254749,32683
O,1548695862,256808,24342
O,1548695863,255317,19454
O,1548695863,256516,16568
O,1548695864,255563,14217
O,1548695865,256312,11854
O,1548695865,255736,9727
O,1548695866,256165,7928
O,1548695866,255877,6237
O,1548695867,256039,5129
O,1548695867,255968,4359
O,1548695868,255975,3585
O,1548695869,255991,2902
O,1548695869,255931,2378
O,1548695870,256004,2190
O,1548695870,255891,1857
O,1548695871,255979,1520
O,1548695871,255917,1307
O,1548695872,255945,1076
O,1548695873,255927,930
O,1548695873,255968,686
O,1548695874,255936,600
P,1548695874,5117
O,1548695874,255960,458
O,1548695875,255956,431
O,1548695875,255970,419
O,1548695876,255955,407
O,1548695877,255955,319
O,1548695877,255959,385
O,1548695878,255947,284
O,1548695878,255947,241
O,1548695879,255958,253
O,1548695879,255978,204
O,1548695880,255933,148
O,1548695880,255950,165
O,1548695881,255948,216
O,1548695882,255925,78
O,1548695882,255950,90
O,1548695882,255948,75
O,1548695882,255946,131
O,1548695883,255936,55
O,1548695883,255962,88
O,1548695884,255915,62
O,1548695885,255910,119
O,1548695885,255866,168
O,1548695886,255898,144
O,1548695886,255875,142
O,1548695887,255882,93
O,1548695887,255868,118
O,1548695888,255854,43
O,1548695889,255798,123
O,1548695889,255759,134
O,1548695890,255703,171
O,1548695890,255589,144
O,1548695891,255529,280
O,1548695891,255454,288
O,1548695892,255580,132
O,1548695893,255572,249
O,1548695893,255602,263
O,1548695894,255650,212
O,1548695894,255800,187
O,1548695895,255823,107
O,1548695895,255877,144
O,1548695896,255850,121
O,1548695897,255925,160
O,1548695897,255941,123
O,1548695898,255859,112
O,1548695898,255873,99
O,1548695899,255927,200
O,1548695899,255970,163
O,1548695900,255955,199
O,1548695900,255997,168
O,1548695901,255990,125
O,1548695902,256006,97
O,1548695902,256000,153
O,1548695903,256025,105
O,1548695903,256016,114
P,1548695903,5113
O,1548695904,256009,67
O,1548695904,255991,174
O,1548695905,256003,137
O,1548695906,256051,116
O,1548695906,256017,59
O,1548695907,255987,52
O,1548695907,255999,101
O,1548695908,255970,139
O,1548695908,255988,110
O,1548695909,256014,134
O,1548695910,256050,101
O,1548695910,256022,145
O,1548695911,255981,150
O,1548695911,255953,111
T,1548695911,2755
P,1548695932,5125
P,1548695963,5125
P,1548695992,5125
P,1548696021,5126
P,1548696050,5125
P,1548696080,5124
P,1548696109,5126
P,1548696138,5126
P,1548696168,5124
P,1548696197,5125
P,1548696226,5125
P,1548696256,5123
P,1548696286,5125
P,1548696315,5125
P,1548696344,5126
P,1548696374,5125
