H,1549863871,272382
P,1549863871,5128
P,1549863901,5130
P,1549863930,5130
P,1549863959,5130
P,1549863989,5129
P,1549864018,5129
P,1549864047,5127
P,1549864077,5126
P,1549864106,5128
P,1549864135,5128
P,1549864164,5130
P,1549864195,5130
P,1549864224,5127
P,1549864253,5129
P,1549864283,5128
P,1549864312,5129
P,1549864341,5130
P,1549864370,5129
P,1549864400,5130
P,1549864429,5129
P,1549864458,5129
P,1549864488,5128
P,1549864518,5129
P,1549864547,5130
P,1549864576,5128
P,1549864606,5129
P,1549864635,5128
P,1549864664,5129
P,1549864693,5130
P,1549864723,5127
P,1549864752,5130
P,1549864782,5128
P,1549864812,5127
P,1549864841,5128
P,1549864870,5130
P,1549864899,5128
P,1549864929,5127
P,1549864958,5129
P,1549864987,5129
P,1549865017,5127
P,1549865046,5128
P,1549865076,5129
P,1549865105,5121
P,1549865135,5129
P,1549865164,5129
P,1549865193,5129
P,1549865223,5129
P,1549865252,5130
P,1549865281,5129
P,1549865310,5129
P,1549865340,5127
P,1549865370,5130
P,1549865399,5128
P,1549865429,5130
P,1549865458,5128
P,1549865487,5129
P,1549865516,5127
P,1549865546,5129
P,1549865575,5130
P,1549865604,5130
P,1549865634,5126
P,1549865664,5129
P,1549865693,5128
O,1549865699,260509,2002
O,1549865700,260593,255
O,1549865701,260651,238
O,1549865701,260709,245
O,1549865702,260716,117
O,1549865702,260826,269
O,1549865703,260595,460
O,1549865703,260671,531
O,1549865704,260780,509
O,1549865705,260604,310
O,1549865705,260648,256
O,1549865706,260694,420
O,1549865706,260658,350
O,1549865707,260803,262
O,1549865707,260528,553
O,1549865708,260824,456
O,1549865708,260613,452
O,1549865709,260603,260
O,1549865710,260618,612
O,1549865710,260754,587
O,1549865711,261012,656
O,1549865711,260872,412
O,1549865712,260891,411
O,1549865712,261010,527
O,1549865713,260894,224
O,1549865714,260971,243
O,1549865714,261100,238
O,1549865715,260762,263
O,1549865715,260583,467
O,1549865716,260524,703
O,1549865716,260951,238
O,1549865717,260528,227
O,1549865718,260672,1307
O,1549865718,260915,343
O,1549865718,260880,203
O,1549865718,260700,256
O,1549865719,260612,268
O,1549865719,260867,191
O,1549865720,260643,429
O,1549865721,260667,538
O,1549865721,260922,323
O,1549865722,260689,344
P,1549865722,5119
O,1549865722,260890,266
O,1549865723,260707,303
O,1549865723,260828,412
O,1549865724,260963,673
O,1549865725,261075,709
O,1549865725,260834,559
O,1549865726,260989,652
O,1549865726,261033,522
O,1549865727,261264,788
O,1549865727,261045,278
O,1549865728,261116,402
O,1549865728,260695,173
O,1549865729,260778,338
O,1549865730,260662,409
O,1549865730,260451,1164
O,1549865731,260863,514
O,1549865731,261180,406
O,1549865732,260934,273
O,1549865732,260961,248
O,1549865733,260792,207
O,1549865734,260862,435
O,1549865734,260772,480
O,1549865735,260474,526
O,1549865735,260595,829
O,1549865736,260488,238
O,1549865736,260574,277
O,1549865737,260608,151
O,1549865738,260770,379
O,1549865738,260699,312
O,1549865739,260596,575
O,1549865739,260903,395
O,1549865740,261136,421
O,1549865740,260687,423
O,1549865741,260554,170
O,1549865742,260763,429
O,1549865742,260964,305
O,1549865743,260857,209
O,1549865743,260963,198
O,1549865744,260842,196
O,1549865744,260825,433
O,1549865745,260802,293
O,1549865746,260767,320
O,1549865746,260980,293
O,1549865747,260975,204
O,1549865747,260902,281
O,1549865748,260809,209
O,1549865748,260540,270
O,1549865749,260525,217
O,1549865749,260704,204
O,1549865750,260655,281
O,1549865751,260633,181
O,1549865751,260693,284
O,1549865752,261509,659
P,1549865752,5118
O,1549865752,261481,475
O,1549865753,260942,517
O,1549865753,261065,318
O,1549865754,260715,432
O,1549865755,261024,507
O,1549865755,261073,274
T,1549865755,2763
P,1549865781,5128
P,1549865810,5128
P,1549865840,5127
P,1549865869,5127
P,1549865898,5129
P,1549865927,5128
P,1549865958,5129
P,1549865987,5127
P,1549866016,5129
P,1549866046,5129
P,1549866075,5129
P,1549866104,5129
P,1549866133,5129
P,1549866163,5129
P,1549866192,5126
P,1549866221,5127
P,1549866251,5129
P,1549866281,5130
P,1549866310,5130
P,1549866339,5129
P,1549866369,5129
P,1549866398,5129
P,1549866427,5129
P,1549866457,5127
P,1549866487,5127
P,1549866516,5129
P,1549866546,5129
P,1549866576,5126
P,1549866605,5130
P,1549866634,5128
P,1549866663,5128
P,1549866693,5129
P,1549866722,5129
P,1549866751,5129
P,1549866781,5128
P,1549866810,5130
