1550212793,5137
P,1550212823,5139
P,1550212852,5138
P,1550212881,5136
P,1550212910,5139
P,1550212940,5137
P,1550212970,5138
P,1550212999,5139
P,1550213029,5138
P,1550213058,5140
P,1550213087,5138
P,1550213116,5139
P,1550213146,5138
P,1550213175,5138
P,1550213204,5136
P,1550213234,5139
P,1550213264,5138
P,1550213293,5139
P,1550213322,5138
P,1550213352,5138
P,1550213381,5139
P,1550213410,5138
P,1550213440,5137
P,1550213469,5139
P,1550213498,5139
P,1550213527,5137
P,1550213558,5138
P,1550213587,5136
P,1550213616,5139
P,1550213646,5138
P,1550213675,5139
P,1550213704,5139
P,1550213733,5137
P,1550213763,5138
P,1550213792,5137
P,1550213821,5138
P,1550213852,5139
P,1550213881,5138
P,1550213910,5139
P,1550213939,5139
P,1550213969,5139
P,1550213998,5136
P,1550214027,5138
P,1550214057,5136
P,1550214086,5138
P,1550214115,5139
P,1550214145,5139
P,1550214175,5137
O,1550214197,447253,3024
O,1550214198,447353,343
O,1550214198,447453,254
O,1550214199,447504,258
O,1550214199,447612,240
O,1550214200,447792,174
O,1550214200,447794,77
O,1550214201,447836,83
O,1550214202,447847,126
O,1550214202,447836,88
O,1550214203,447872,127
O,1550214203,447826,85
P,1550214204,5132
O,1550214204,447757,219
O,1550214204,447819,120
O,1550214205,447790,138
O,1550214206,447827,133
O,1550214206,447835,96
O,1550214207,447837,113
O,1550214207,447820,107
O,1550214208,447809,113
O,1550214208,447812,91
O,1550214209,447804,127
O,1550214209,447797,117
O,1550214210,447789,145
O,1550214211,447866,174
O,1550214211,447812,155
O,1550214212,447884,92
O,1550214212,447868,168
O,1550214213,447866,171
O,1550214213,447848,128
O,1550214214,447851,64
O,1550214215,447949,176
O,1550214215,448126,208
O,1550214216,448149,254
O,1550214216,448086,149
O,1550214217,448084,72
O,1550214217,448084,182
O,1550214218,448071,98
O,1550214219,448021,101
O,1550214219,448003,150
O,1550214220,447968,84
O,1550214220,448090,115
O,1550214221,447974,182
O,1550214221,447802,80
O,1550214221,447782,129
O,1550214222,447802,145
O,1550214222,447836,117
O,1550214223,447841,108
O,1550214223,447903,42
O,1550214224,447813,146
O,1550214224,447757,101
O,1550214225,447693,175
O,1550214226,447565,182
O,1550214226,447734,322
O,1550214227,447592,269
O,1550214227,447625,152
O,1550214228,447561,122
O,1550214228,447593,152
O,1550214229,447698,177
O,1550214229,447748,74
O,1550214230,447756,102
O,1550214231,447696,105
O,1550214231,447721,98
O,1550214232,447660,105
O,1550214232,447708,125
P,1550214233,5132
O,1550214233,447717,66
O,1550214233,447657,140
O,1550214234,447730,75
O,1550214235,447765,100
O,1550214235,447753,74
O,1550214236,447767,182
O,1550214236,447707,86
O,1550214237,447693,113
O,1550214237,447660,80
O,1550214238,447665,51
O,1550214239,447645,63
O,1550214239,447665,120
O,1550214240,447547,90
O,1550214240,447558,103
O,1550214241,447634,200
O,1550214241,447654,70
O,1550214242,447692,134
O,1550214243,447542,109
O,1550214243,447588,96
O,1550214244,447593,121
O,1550214244,447644,81
O,1550214245,447681,178
O,1550214245,447694,100
O,1550214246,447655,93
O,1550214247,447703,112
O,1550214247,447717,140
O,1550214248,447684,110
O,1550214248,447665,102
O,1550214249,447771,152
O,1550214249,447712,230
O,1550214250,447623,87
O,1550214250,447500,155
O,1550214251,447491,152
O,1550214252,447622,189
O,1550214252,447690,119
O,1550214253,447689,69
T,1550214253,2727
P,1550214262,5137
P,1550214292,5137
P,1550214321,5138
P,1550214350,5139
P,1550214380,5137
P,1550214409,5139
P,1550214439,5138
P,1550214469,5138
P,1550214499,5138
P,1550214528,5138
P,1550214557,5138
P,1550214587,5138
P,1550214616,5137
P,1550214645,5138
P,1550214674,5135
P,1550214704,5138
P,1550214734,5138
P,1550214763,5138
P,1550214793,5138
P,1550214822,5137
P,1550214851,5139
P,1550214880,5138
P,1550214910,5137
P,1550214939,5138
P,1550214968,5138
P,1550214998,5137
P,1550215028,5138
P,1550215057,5138
P,1550215086,5139
P,1550215116,5137
P,1550215145,5137
P,1550215174,5137
P,1550215204,5138
P,1550215233,5139
P,1550215262,5136
P,1550215291,5138
P,1550215322,5138
P,1550215351,5136
P,1550215380,5139
P,1550215410,5137
