H,1550162969,423920
P,1550162969,5146
P,1550162999,5148
P,1550163029,5148
P,1550163058,5149
P,1550163087,5148
P,1550163116,5149
P,1550163146,5146
P,1550163175,5147
P,1550163204,5148
P,1550163234,5150
P,1550163263,5148
P,1550163293,5149
P,1550163322,5148
P,1550163352,5149
P,1550163381,5149
P,1550163410,5149
P,1550163440,5146
P,1550163469,5148
P,1550163498,5147
P,1550163527,5148
P,1550163557,5149
P,1550163587,5149
P,1550163616,5149
P,1550163646,5149
P,1550163675,5150
P,1550163704,5149
P,1550163733,5150
P,1550163763,5149
P,1550163792,5147
P,1550163821,5150
P,1550163851,5144
P,1550163881,5148
P,1550163910,5145
P,1550163939,5148
P,1550163969,5149
P,1550163998,5147
P,1550164027,5149
P,1550164057,5149
O,1550164063,438934,2928
O,1550164064,439218,129
O,1550164065,439228,103
O,1550164065,439231,83
O,1550164066,439229,88
O,1550164066,439228,109
O,1550164067,439233,152
O,1550164067,439217,92
O,1550164068,439231,89
O,1550164069,439241,102
O,1550164069,439242,128
O,1550164070,439249,133
O,1550164070,439233,109
O,1550164071,439238,102
O,1550164071,439226,78
O,1550164072,439246,111
O,1550164073,439239,106
O,1550164073,439252,91
O,1550164074,439270,96
O,1550164074,439248,140
O,1550164075,439261,87
O,1550164075,439304,152
O,1550164076,439299,136
O,1550164076,439302,113
O,1550164077,439298,98
O,1550164078,439292,85
O,1550164078,439308,42
O,1550164079,439312,96
O,1550164079,439307,118
O,1550164080,439293,91
O,1550164080,439306,119
O,1550164081,439301,63
O,1550164082,439307,155
O,1550164082,439323,107
O,1550164083,439305,80
O,1550164083,439310,103
O,1550164084,439293,104
O,1550164084,439301,108
O,1550164085,439287,97
O,1550164086,439281,110
O,1550164086,439267,132
P,1550164086,5143
O,1550164087,439285,99
O,1550164087,439308,130
O,1550164088,439336,108
O,1550164088,439305,63
O,1550164089,439305,81
O,1550164090,439311,97
O,1550164090,439322,112
O,1550164091,439283,112
O,1550164091,439303,107
O,1550164092,439295,65
O,1550164092,439294,49
O,1550164093,439279,120
O,1550164093,439282,109
O,1550164094,439268,74
O,1550164095,439282,81
O,1550164095,439259,77
O,1550164096,439246,85
O,1550164096,439259,109
O,1550164097,439268,119
O,1550164097,439255,83
O,1550164098,439278,143
O,1550164099,439263,102
O,1550164099,439292,115
O,1550164100,439307,121
O,1550164100,439271,134
O,1550164100,439255,64
O,1550164100,439262,80
O,1550164101,439282,75
O,1550164102,439252,76
O,1550164102,439244,110
O,1550164103,439257,132
O,1550164103,439241,60
O,1550164104,439254,92
O,1550164104,439267,67
O,1550164105,439228,105
O,1550164106,439262,151
O,1550164106,439264,109
O,1550164107,439280,112
O,1550164107,439284,119
O,1550164108,439319,130
O,1550164108,439332,107
O,1550164109,439312,82
O,1550164110,439321,121
O,1550164110,439332,102
O,1550164111,439299,103
O,1550164111,439345,74
O,1550164112,439334,85
O,1550164112,439331,84
O,1550164113,439312,71
O,1550164113,439312,116
O,1550164114,439279,96
O,1550164115,439275,118
O,1550164115,439280,110
P,1550164115,5141
O,1550164116,439233,109
O,1550164116,439210,135
O,1550164117,439191,89
O,1550164117,439163,126
O,1550164118,439182,102
O,1550164119,439193,119
O,1550164119,439242,78
T,1550164119,2871
P,1550164144,5149
P,1550164175,5149
P,1550164204,5149
P,1550164233,5149
P,1550164263,5149
P,1550164292,5149
P,1550164321,5149
P,1550164350,5149
P,1550164380,5149
P,1550164409,5150
P,1550164438,5146
P,1550164469,5150
P,1550164498,5147
P,1550164527,5147
P,1550164556,5149
P,1550164586,5147
P,1550164616,5149
P,1550164645,5147
P,1550164675,5147
P,1550164704,5147
P,1550164733,5149
P,1550164763,5149
P,1550164793,5149
P,1550164822,5149
P,1550164851,5150
P,1550164880,5149
P,1550164910,5149
P,1550164939,5148
P,1550164968,5149
P,1550164998,5147
P,1550165027,5148
P,1550165057,5149
P,1550165086,5148
P,1550165116,5146
P,1550165145,5149
P,1550165174,5148
P,1550165204,5149
P,1550165233,5149
P,1550165262,5149
P,1550165291,5149
P,1550165321,5149
P,1550165351,5147
P,1550165380,5149
P,1550165410,5146
P,1550165439,5148
P,1550165468,5147
P,1550165497,5148
P,1550165527,5146
P,1550165556,5148
P,1550165585,5149
P,1550165615,5149
P,1550165645,5149
P,1550165674,5147
P,1550165703,5149
P,1550165733,5149
P,1550165762,5149
P,1550165791,5147
P,1550165821,5149
P,1550165850,5149
P,1550165879,5148
P,1550165908,5148
