1549179021,5137
P,1549179050,5136
P,1549179079,5138
P,1549179109,5136
P,1549179139,5138
P,1549179168,5138
P,1549179198,5137
P,1549179227,5136
P,1549179256,5137
P,1549179285,5137
P,1549179315,5137
P,1549179344,5138
P,1549179373,5138
P,1549179403,5138
P,1549179433,5138
P,1549179462,5138
P,1549179491,5137
P,1549179521,5138
P,1549179550,5135
P,1549179579,5138
P,1549179609,5135
P,1549179638,5138
P,1549179667,5138
P,1549179696,5137
P,1549179727,5137
P,1549179756,5138
P,1549179785,5138
P,1549179815,5138
P,1549179844,5138
P,1549179873,5138
P,1549179902,5137
P,1549179932,5138
P,1549179961,5137
P,1549179990,5138
P,1549180021,5137
P,1549180050,5138
P,1549180079,5136
P,1549180108,5137
P,1549180138,5138
P,1549180167,5138
P,1549180196,5137
P,1549180226,5138
P,1549180255,5136
P,1549180284,5136
P,1549180314,5137
P,1549180344,5137
P,1549180373,5137
P,1549180402,5135
P,1549180431,5137
P,1549180461,5137
P,1549180490,5137
P,1549180519,5137
P,1549180549,5135
P,1549180578,5138
P,1549180608,5136
P,1549180637,5137
P,1549180667,5137
P,1549180696,5138
P,1549180725,5137
P,1549180755,5136
P,1549180784,5136
E,1549180813,0
