H,1549036800,423920
U,1549036800,0
E,1549036800,1
P,1549036801,5143
P,1549036831,5146
P,1549036860,5144
P,1549036889,5143
P,1549036919,5145
P,1549036948,5145
P,1549036977,5144
P,1549037006,5144
P,1549037036,5145
P,1549037065,5145
P,1549037095,5145
P,1549037125,5145
P,1549037154,5145
P,1549037183,5143
P,1549037213,5145
P,1549037243,5142
P,1549037272,5143
P,1549037301,5144
P,1549037331,5145
P,1549037360,5144
P,1549037390,5144
P,1549037419,5144
P,1549037449,5146
P,1549037478,5144
P,1549037507,5144
P,1549037537,5143
P,1549037566,5145
P,1549037595,5144
P,1549037624,5144
P,1549037654,5144
P,1549037684,5143
P,1549037713,5144
P,1549037743,5144
P,1549037772,5143
P,1549037801,5145
P,1549037830,5145
P,1549037860,5144
P,1549037889,5145
P,1549037918,5144
P,1549037948,5145
P,1549037978,5143
P,1549038007,5143
P,1549038036,5145
P,1549038066,5145
P,1549038095,5143
P,1549038124,5144
P,1549038153,5145
P,1549038183,5144
P,1549038212,5144
P,1549038241,5143
P,1549038272,5143
P,1549038301,5145
P,1549038330,5145
P,1549038359,5145
P,1549038389,5145
P,1549038418,5145
O,1549038420,472263,3106
O,1549038421,472563,84
O,1549038421,472578,142
O,1549038422,472557,98
O,1549038422,472546,76
O,1549038423,472543,104
O,1549038423,472531,119
O,1549038424,472525,111
O,1549038425,472497,101
O,1549038425,472518,87
O,1549038426,472519,123
O,1549038426,472519,139
O,1549038427,472522,74
O,1549038427,472529,132
O,1549038428,472555,72
O,1549038429,472564,110
O,1549038429,472551,114
O,1549038430,472542,100
O,1549038430,472536,188
O,1549038431,472536,95
O,1549038431,472548,88
O,1549038432,472524,82
O,1549038433,472543,66
O,1549038433,472528,92
O,1549038434,472526,87
O,1549038434,472523,88
O,1549038435,472531,143
O,1549038435,472532,112
O,1549038436,472525,98
O,1549038437,472523,108
O,1549038437,472553,143
O,1549038438,472526,85
O,1549038438,472513,95
O,1549038439,472495,116
O,1549038439,472519,130
O,1549038440,472542,76
O,1549038440,472507,106
O,1549038440,472517,91
O,1549038441,472515,82
O,1549038441,472503,147
O,1549038442,472498,141
O,1549038442,472489,85
O,1549038443,472491,98
O,1549038443,472499,116
O,1549038444,472517,125
O,1549038445,472523,95
O,1549038445,472541,78
O,1549038446,472561,43
O,1549038446,472564,48
O,1549038447,472566,108
P,1549038447,5139
O,1549038447,472556,146
O,1549038448,472587,143
O,1549038449,472574,132
O,1549038449,472576,62
O,1549038450,472566,89
O,1549038450,472593,162
O,1549038451,472589,106
O,1549038451,472581,124
O,1549038452,472573,102
O,1549038453,472562,73
O,1549038453,472567,110
O,1549038454,472559,85
O,1549038454,472566,91
O,1549038455,472554,108
O,1549038455,472567,116
O,1549038456,472564,106
O,1549038456,472557,120
O,1549038457,472572,73
O,1549038458,472559,120
O,1549038458,472573,117
O,1549038459,472576,120
O,1549038459,472588,103
O,1549038460,472571,70
O,1549038460,472584,91
O,1549038461,472586,83
O,1549038462,472596,104
O,1549038462,472567,132
O,1549038463,472555,143
O,1549038463,472553,112
O,1549038464,472557,85
O,1549038464,472559,146
O,1549038465,472558,97
O,1549038466,472546,106
O,1549038466,472554,89
O,1549038467,472562,102
O,1549038467,472568,89
O,1549038468,472553,89
O,1549038468,472543,97
O,1549038469,472541,115
O,1549038470,472530,101
O,1549038470,472533,132
O,1549038471,472538,94
O,1549038471,472535,118
O,1549038472,472526,63
O,1549038472,472553,130
O,1549038473,472515,105
O,1549038474,472543,60
O,1549038474,472532,114
O,1549038475,472518,40
O,1549038475,472532,132
O,1549038476,472535,79
T,1549038476,2747
P,1549038477,5143
P,1549038506,5144
P,1549038535,5143
P,1549038565,5144
P,1549038595,5145
P,1549038624,5142
P,1549038653,5144
P,1549038683,5144
P,1549038712,5141
P,1549038741,5145
P,1549038770,5145
P,1549038800,5144
P,1549038829,5145
P,1549038859,5144
P,1549038889,5144
P,1549038918,5144
P,1549038947,5143
P,1549038976,5145
P,1549039006,5144
P,1549039035,5144
P,1549039064,5143
P,1549039094,5144
P,1549039123,5144
P,1549039153,5144
P,1549039182,5145
P,1549039212,5144
P,1549039241,5144
P,1549039270,5145
P,1549039300,5145
P,1549039329,5145
P,1549039358,5143
P,1549039387,5145
P,1549039417,5144
P,1549039447,5145
P,1549039476,5145
P,1549039506,5144
P,1549039535,5144
P,1549039564,5142
P,1549039593,5145
P,1549039623,5145
P,1549039652,5145
P,1549039681,5144
P,1549039711,5142
P,1549039741,5143
