1550298634,5141
P,1550298664,5141
P,1550298693,5140
P,1550298722,5140
P,1550298751,5140
P,1550298781,5141
P,1550298810,5140
P,1550298839,5142
P,1550298869,5141
P,1550298898,5142
P,1550298928,5140
P,1550298957,5138
P,1550298987,5142
P,1550299016,5141
P,1550299045,5142
P,1550299075,5140
P,1550299104,5142
P,1550299133,5141
P,1550299162,5142
P,1550299192,5139
P,1550299222,5141
P,1550299251,5141
P,1550299281,5138
P,1550299310,5140
P,1550299339,5140
P,1550299368,5139
P,1550299398,5141
P,1550299427,5139
P,1550299456,5141
P,1550299486,5139
P,1550299516,5139
P,1550299545,5141
P,1550299574,5141
P,1550299604,5140
P,1550299633,5141
P,1550299662,5140
P,1550299692,5142
P,1550299721,5142
P,1550299750,5141
P,1550299779,5137
P,1550299810,5141
P,1550299839,5140
P,1550299868,5141
P,1550299898,5140
P,1550299927,5142
P,1550299956,5140
P,1550299985,5142
P,1550300015,5140
P,1550300044,5140
P,1550300073,5140
P,1550300104,5140
P,1550300133,5139
P,1550300162,5140
P,1550300191,5139
P,1550300221,5141
P,1550300250,5140
P,1550300279,5140
P,1550300309,5142
P,1550300338,5140
O,1550300344,444794,2844
O,1550300345,445068,137
O,1550300345,445063,84
O,1550300346,445075,106
O,1550300346,445091,125
O,1550300347,445077,111
O,1550300348,445064,80
O,1550300348,445072,92
O,1550300349,445046,94
O,1550300349,445063,157
O,1550300350,445075,45
O,1550300350,445067,101
O,1550300350,445052,59
O,1550300351,445078,72
O,1550300351,445061,120
O,1550300352,445080,120
O,1550300352,445055,87
O,1550300353,445084,100
O,1550300353,445068,72
O,1550300354,445059,124
O,1550300355,445063,100
O,1550300355,445053,106
O,1550300356,445068,88
O,1550300356,445066,153
O,1550300357,445066,179
O,1550300357,445049,87
O,1550300358,445038,137
O,1550300359,445043,118
O,1550300359,445063,82
O,1550300360,445040,109
O,1550300360,445040,121
O,1550300361,445049,76
O,1550300361,445043,109
O,1550300362,445063,108
O,1550300362,445071,106
O,1550300363,445081,157
O,1550300364,445077,90
O,1550300364,445084,88
O,1550300365,445091,57
O,1550300365,445072,99
O,1550300366,445069,104
O,1550300366,445069,79
O,1550300367,445051,55
P,1550300367,5135
O,1550300368,445053,95
O,1550300368,445086,108
O,1550300369,445101,73
O,1550300369,445103,143
O,1550300370,445083,120
O,1550300370,445107,99
O,1550300371,445096,77
O,1550300372,445063,93
O,1550300372,445082,78
O,1550300373,445066,145
O,1550300373,445056,98
O,1550300374,445048,115
O,1550300374,445025,71
O,1550300375,445033,97
O,1550300376,445071,116
O,1550300376,445071,127
O,1550300377,445015,100
O,1550300377,445023,84
O,1550300378,445055,98
O,1550300378,445009,84
O,1550300379,445001,181
O,1550300380,445016,100
O,1550300380,445074,84
O,1550300381,445060,82
O,1550300381,445057,93
O,1550300382,445065,63
O,1550300382,445074,133
O,1550300383,445059,57
O,1550300383,445060,65
O,1550300384,445062,89
O,1550300385,445084,91
O,1550300385,445101,126
O,1550300386,445099,135
O,1550300386,445087,71
O,1550300387,445083,60
O,1550300387,445074,82
O,1550300388,445098,85
O,1550300389,445092,103
O,1550300389,445108,77
O,1550300390,445090,107
O,1550300390,445093,99
O,1550300391,445081,80
O,1550300391,445113,78
O,1550300391,445107,63
O,1550300392,445121,64
O,1550300392,445106,89
O,1550300393,445099,80
O,1550300393,445094,122
O,1550300394,445070,67
O,1550300394,445076,116
O,1550300395,445086,125
O,1550300396,445098,145
O,1550300396,445087,59
P,1550300397,5135
O,1550300397,445093,113
O,1550300397,445085,86
O,1550300398,445092,96
O,1550300398,445093,112
O,1550300399,445071,86
T,1550300399,2736
P,1550300427,5141
P,1550300456,5141
P,1550300485,5140
P,1550300514,5142
P,1550300544,5141
P,1550300573,5139
P,1550300602,5141
P,1550300632,5142
P,1550300661,5140
P,1550300691,5141
P,1550300720,5139
P,1550300750,5137
P,1550300779,5141
P,1550300808,5139
P,1550300838,5141
P,1550300867,5140
P,1550300896,5141
P,1550300925,5139
P,1550300955,5140
P,1550300986,5139
P,1550301015,5141
P,1550301045,5142
P,1550301074,5138
P,1550301103,5135
P,1550301132,5141
P,1550301162,5140
P,1550301191,5140
