H,1564881636,278906
T,1564881636,2905
U,1564881636,0
X,1564881638,575758,879
X,1564881638,575884,1230
X,1564881639,575741,1668
X,1564881639,575728,1101
X,1564881640,575960,1384
X,1564881640,576209,1277
X,1564881641,576349,1589
X,1564881642,576156,1548
X,1564881642,575989,761
X,1564881643,576027,1524
X,1564881643,576252,1349
X,1564881644,576144,1252
X,1564881644,575870,915
X,1564881645,575776,2364
X,1564881646,576003,1689
X,1564881646,576101,1812
X,1564881647,576062,1616
X,1564881647,575524,1128
X,1564881648,575710,1631
X,1564881648,575621,1077
X,1564881649,575882,702
X,1564881649,576238,737
X,1564881650,576266,1766
X,1564881651,576186,1330
X,1564881651,576438,1035
X,1564881652,576275,722
X,1564881652,576676,1351
X,1564881653,576326,1008
X,1564881653,576810,788
X,1564881654,576661,860
X,1564881655,598089,41684
X,1564881655,617393,1672
X,1564881656,616612,1547
X,1564881656,616668,479
P,1564881656,5046
X,1564881657,616713,2158
X,1564881657,616380,1373
X,1564881658,615881,1395
X,1564881659,615947,636
X,1564881659,616017,1906
X,1564881660,616076,1368
X,1564881660,616251,1353
X,1564881661,616162,1130
X,1564881661,615930,1827
X,1564881662,615897,1234
X,1564881662,615916,1546
X,1564881663,615941,1332
X,1564881664,615708,1446
X,1564881664,615795,1068
X,1564881665,615688,1271
X,1564881665,615513,830
X,1564881666,615463,1541
X,1564881666,615607,1061
X,1564881667,615351,1053
X,1564881668,615442,981
X,1564881668,615430,1196
X,1564881669,615470,1016
X,1564881669,615626,1287
X,1564881670,615631,1630
X,1564881670,615527,1312
X,1564881670,615821,2908
X,1564881671,615668,2225
X,1564881671,615762,1406
X,1564881672,615839,1358
X,1564881672,616079,1409
X,1564881673,616364,805
X,1564881673,616312,729
X,1564881674,616121,1627
X,1564881675,616640,1645
X,1564881675,616569,1711
X,1564881676,616578,828
X,1564881676,616648,800
X,1564881677,616439,1555
X,1564881677,616703,1880
X,1564881678,616870,1451
X,1564881678,616882,1010
X,1564881679,616806,1259
X,1564881680,617011,697
X,1564881680,616821,1369
X,1564881681,616695,1447
X,1564881681,616971,1047
X,1564881682,616845,1473
X,1564881682,616878,1343
X,1564881683,616777,860
X,1564881684,616830,1803
X,1564881684,616455,1415
X,1564881685,616667,1347
X,1564881685,616728,1424
P,1564881685,5048
X,1564881686,616767,1164
X,1564881686,616330,914
X,1564881687,616517,950
A,1564881687,600279,41253
T,1564881687,2905
U,1564881687,0
X,1564881689,613262,2960
X,1564881689,617400,1532
X,1564881690,617631,1361
X,1564881691,617410,1096
X,1564881691,617461,1166
X,1564881692,617706,621
X,1564881692,617877,1430
X,1564881693,618631,2817
X,1564881693,620143,1094
X,1564881694,620069,1908
X,1564881695,620285,727
X,1564881695,620454,1221
X,1564881696,620357,690
X,1564881696,620351,782
X,1564881697,620424,1660
X,1564881697,620149,1123
X,1564881698,620016,1236
X,1564881699,619928,1375
X,1564881699,619727,1183
X,1564881700,620070,1743
X,1564881700,619889,1922
X,1564881701,619752,1050
X,1564881701,619567,1159
X,1564881702,619705,1876
X,1564881702,619206,1493
X,1564881703,619140,1267
X,1564881704,618663,1535
X,1564881704,619045,2159
X,1564881705,619156,1117
X,1564881705,618944,774
X,1564881706,618876,1132
X,1564881706,618706,1254
X,1564881707,618309,1379
X,1564881708,618457,1044
X,1564881708,618480,788
X,1564881709,618245,1552
X,1564881709,618267,1729
X,1564881710,618337,1062
X,1564881710,617795,1466
X,1564881711,617045,925
X,1564881711,616984,9229
X,1564881711,616753,1278
X,1564881712,618019,1807
X,1564881712,618845,2242
X,1564881713,618862,1158
X,1564881713,619018,1242
X,1564881714,619211,1034
X,1564881714,619371,932
P,1564881715,5045
X,1564881715,619664,1177
X,1564881716,619589,710
X,1564881716,619570,1358
X,1564881717,619563,816
X,1564881717,619665,1510
X,1564881718,619649,928
X,1564881718,619437,2977
X,1564881719,619278,4710
X,1564881720,619512,1059
X,1564881720,618740,1420
X,1564881721,618680,858
X,1564881721,618884,808
X,1564881722,619073,1205
X,1564881722,618883,1479
X,1564881723,618491,1368
X,1564881724,617885,1470
X,1564881724,617531,649
X,1564881725,617692,5655
X,1564881725,617649,1993
X,1564881726,619271,19320
X,1564881726,620784,13962
X,1564881727,621013,25898
X,1564881728,621436,1871
X,1564881728,621139,1557
X,1564881729,621238,5899
X,1564881729,619599,24087
X,1564881730,621075,22210
