H,1560912518,278906
P,1560912518,5193
P,1560912547,5194
P,1560912577,5193
P,1560912607,5193
P,1560912636,5194
P,1560912665,5193
P,1560912694,5194
D,1560912719,384256
D,1560912721,361216
D,1560912723,370432
P,1560912724,5193
D,1560912725,364032
D,1560912728,365824
R,1560912728,000000000
X,1560912729,556441,9560
X,1560912730,557032,3680
X,1560912731,557004,3491
X,1560912731,556776,4235
X,1560912732,556706,6207
X,1560912732,556671,5795
X,1560912733,556617,3531
X,1560912733,556903,4019
X,1560912734,556976,7938
X,1560912734,557145,3551
X,1560912734,556981,5520
X,1560912735,557061,2684
X,1560912735,557075,4782
X,1560912736,557132,2902
X,1560912736,557048,2962
X,1560912737,557036,6312
X,1560912738,557053,6248
X,1560912738,557007,2717
X,1560912739,557145,3081
X,1560912739,556925,8904
X,1560912740,556906,5469
X,1560912740,556756,4970
X,1560912741,556957,3468
X,1560912741,556759,8563
X,1560912742,556916,4946
X,1560912743,556894,3912
X,1560912743,556831,2138
X,1560912744,556900,7731
X,1560912744,556749,4534
X,1560912745,557014,3548
X,1560912745,556793,7203
X,1560912746,556878,2776
X,1560912747,556791,5602
X,1560912747,556812,2985
X,1560912748,556804,12862
X,1560912748,556931,4457
X,1560912749,556801,4706
X,1560912749,557073,2451
X,1560912750,557021,5353
X,1560912751,557024,5800
X,1560912751,556780,7941
X,1560912752,556783,3504
X,1560912752,557034,5830
X,1560912753,557032,5887
P,1560912753,5183
X,1560912753,556884,3770
X,1560912754,556837,4857
X,1560912755,557057,4814
X,1560912755,557080,3811
X,1560912756,556941,3252
X,1560912756,556921,5869
X,1560912757,556853,8491
X,1560912757,556983,1469
X,1560912758,556699,6915
X,1560912758,556921,4273
X,1560912759,557106,4208
X,1560912760,556873,4781
X,1560912760,557087,2003
X,1560912761,556873,2417
X,1560912761,557131,9015
X,1560912762,556757,7188
X,1560912762,557591,12252
X,1560912763,556947,3081
X,1560912764,556770,5292
X,1560912764,556876,3139
X,1560912765,556899,14920
X,1560912765,557039,4641
X,1560912766,556861,7670
X,1560912766,556875,2828
X,1560912767,556664,7647
X,1560912768,556795,3436
X,1560912768,556576,4925
X,1560912769,556929,3281
X,1560912769,556989,2525
X,1560912770,557468,8389
X,1560912770,556925,5860
X,1560912771,556870,8000
X,1560912771,557063,3906
X,1560912772,556818,12124
X,1560912773,556965,6141
X,1560912773,556736,8123
X,1560912774,556655,4417
X,1560912774,556715,11945
X,1560912775,556929,7054
X,1560912775,556716,10577
X,1560912775,557222,7357
X,1560912776,556751,4411
X,1560912776,556750,10443
X,1560912777,556954,7046
X,1560912777,557095,7197
X,1560912778,556672,6638
X,1560912778,557930,15384
X,1560912779,556740,6248
X,1560912780,557439,11431
X,1560912780,556681,11700
X,1560912781,556982,4870
X,1560912781,556585,9146
X,1560912782,556642,6416
P,1560912782,5186
X,1560912782,556440,5928
X,1560912783,557017,5982
X,1560912784,556306,6654
X,1560912784,556844,2314
X,1560912785,556688,2563
X,1560912785,557239,5628
X,1560912786,556600,5429
X,1560912786,556655,9826
X,1560912787,556916,3002
X,1560912787,556916,7525
X,1560912788,556788,5163
X,1560912789,556838,10915
X,1560912789,556982,5563
X,1560912790,556989,7327
X,1560912790,557062,5502
X,1560912791,557117,8190
X,1560912791,557252,7334
X,1560912792,557030,8162
X,1560912793,557277,7370
X,1560912793,556746,8923
X,1560912794,556897,5823
X,1560912794,556727,5260
X,1560912795,556652,5155
X,1560912795,556352,8443
X,1560912796,556823,1961
X,1560912797,556858,5294
X,1560912797,557537,17120
X,1560912798,556950,11061
X,1560912798,556840,13366
X,1560912799,556679,4260
X,1560912799,556846,10092
X,1560912800,556850,5490
X,1560912801,556513,8145
X,1560912801,557000,4390
X,1560912802,557064,10840
X,1560912802,556614,3996
X,1560912803,557078,21506
X,1560912803,557226,8165
X,1560912804,556717,5202
X,1560912804,556790,8917
X,1560912805,556918,2986
X,1560912806,556616,7260
X,1560912806,556714,4352
X,1560912807,556783,13914
X,1560912807,556812,3230
X,1560912808,556586,5165
X,1560912808,556861,2304
X,1560912809,556721,4826
X,1560912810,556892,6000
X,1560912810,557096,3821
X,1560912811,556796,6233
X,1560912811,556613,4771
X,1560912812,556251,7827
P,1560912812,5182
X,1560912812,556607,5176
X,1560912813,556942,4220
X,1560912814,556618,7399
X,1560912814,557115,6842
X,1560912815,556864,5338
X,1560912815,556775,3737
X,1560912816,556640,4564
X,1560912816,556833,5864
X,1560912816,556878,3425
