H,1564524483,278906
T,1564524483,2933
U,1564524483,0
X,1564524484,631102,422
X,1564524485,631452,5148
X,1564524486,630602,4005
X,1564524486,631110,1817
X,1564524487,631065,459
X,1564524487,631135,534
X,1564524488,631099,1241
X,1564524488,631170,686
X,1564524489,631194,1186
X,1564524489,631554,4820
X,1564524490,629961,2487
X,1564524491,632036,16061
X,1564524491,631353,2734
X,1564524492,631217,1303
X,1564524492,631109,1651
X,1564524493,631198,445
X,1564524493,631198,612
X,1564524494,631014,942
X,1564524495,631993,9446
X,1564524495,629775,11990
X,1564524496,632612,55830
X,1564524496,631819,52295
X,1564524497,628837,30877
X,1564524497,634240,26863
X,1564524498,632341,22537
X,1564524498,630339,4662
X,1564524498,632755,32578
X,1564524499,630812,14048
X,1564524499,630759,7940
X,1564524500,630695,2664
X,1564524500,631233,3723
X,1564524501,631121,5052
X,1564524502,631058,2347
X,1564524502,850909,31372
X,1564524503,849580,12379
X,1564524503,857066,35107
X,1564524504,875100,55982
P,1564524504,5050
X,1564524504,920187,59472
X,1564524505,928479,12065
X,1564524505,912366,1050
X,1564524506,945281,45518
X,1564524507,943282,12524
X,1564524507,938922,1512
X,1564524508,940076,23638
X,1564524508,945011,59481
X,1564524509,941691,33778
X,1564524509,940464,6042
X,1564524510,941667,30777
X,1564524511,941043,15546
X,1564524511,940755,10847
X,1564524512,941375,9857
X,1564524512,941579,7483
X,1564524513,941706,12751
X,1564524513,941493,3467
X,1564524514,941718,20684
X,1564524515,943511,34088
X,1564524515,939916,33030
X,1564524516,928956,42689
X,1564524516,890818,35639
X,1564524517,883811,42201
X,1564524517,840382,63563
X,1564524518,494582,6447
X,1564524519,295479,5548
X,1564524519,295753,1116
X,1564524520,295534,557
X,1564524520,295425,427
X,1564524521,295339,293
X,1564524521,295263,133
X,1564524522,295190,159
X,1564524522,295126,134
X,1564524523,295121,244
X,1564524524,295092,207
X,1564524524,294989,215
O,1564524525,294988,187
O,1564524525,294926,69
O,1564524526,294926,88
O,1564524526,294899,101
O,1564524527,294905,192
O,1564524528,294855,170
O,1564524528,294781,421
O,1564524529,294736,746
O,1564524529,294718,567
O,1564524530,294721,479
O,1564524530,294721,389
O,1564524531,294693,342
O,1564524532,294686,224
O,1564524532,294681,238
O,1564524533,294665,568
O,1564524533,294612,234
O,1564524534,294614,319
P,1564524534,5048
O,1564524534,294612,306
O,1564524535,294639,179
O,1564524535,294608,80
O,1564524536,294599,119
O,1564524537,294592,319
O,1564524537,294581,253
O,1564524538,294578,77
O,1564524538,294563,95
O,1564524539,294557,195
O,1564524539,294523,507
O,1564524539,294557,364
O,1564524540,294581,429
O,1564524540,294549,651
O,1564524541,294568,299
O,1564524541,294544,436
O,1564524542,294539,279
O,1564524542,294549,174
O,1564524543,294526,241
O,1564524544,294526,152
O,1564524544,294559,241
O,1564524545,294539,416
O,1564524545,294515,376
O,1564524546,294505,294
O,1564524546,294525,364
O,1564524547,294476,424
O,1564524548,294447,412
O,1564524548,294480,827
O,1564524549,294499,759
O,1564524549,294448,384
O,1564524550,294426,598
O,1564524550,294445,213
O,1564524551,294454,429
O,1564524551,294443,237
O,1564524552,294428,225
O,1564524553,294408,199
O,1564524553,294389,335
O,1564524554,294390,197
O,1564524554,294398,178
O,1564524555,294391,187
O,1564524555,294407,117
O,1564524556,294394,698
O,1564524557,294344,296
O,1564524557,294370,156
O,1564524558,294362,109
O,1564524558,294378,433
O,1564524559,294372,296
O,1564524559,294337,105
O,1564524560,294376,102
O,1564524561,294369,48
O,1564524561,294370,89
O,1564524562,294388,123
O,1564524562,294389,119
O,1564524563,294362,118
P,1564524563,5051
O,1564524563,294361,136
O,1564524564,294384,422
O,1564524564,294422,632
O,1564524565,294407,787
O,1564524566,294350,198
O,1564524566,294354,450
O,1564524567,294307,210
O,1564524567,294308,197
O,1564524568,294312,754
O,1564524568,294329,276
O,1564524569,294320,297
O,1564524570,294316,405
O,1564524570,294316,772
O,1564524571,294326,438
O,1564524571,294341,323
O,1564524572,294350,239
O,1564524572,294367,240
O,1564524573,294362,81
O,1564524574,294348,133
O,1564524574,294349,95
T,1564524574,2933
P,1564524592,5060
P,1564524621,5060
P,1564524652,5060
P,1564524681,5059
P,1564524710,5060
