H,1565142025,278906
A,1565142025,647063,557
T,1565142025,2914
X,1565142027,646783,880
X,1565142028,647174,855
X,1565142028,647253,1691
X,1565142029,646951,14807
X,1565142030,647162,1253
X,1565142030,646986,1460
X,1565142031,646841,8747
X,1565142031,647154,1732
X,1565142032,646975,1851
X,1565142032,647321,1621
X,1565142032,646792,2480
P,1565142032,4971
X,1565142033,646766,2438
X,1565142033,646799,1347
X,1565142034,647041,774
X,1565142034,647688,36228
X,1565142035,647006,4627
X,1565142035,647064,24616
X,1565142036,646829,1270
X,1565142037,647248,5823
X,1565142037,646895,2241
X,1565142038,646965,2697
X,1565142038,647248,1233
X,1565142039,647004,1191
X,1565142039,647050,987
X,1565142040,647146,1227
X,1565142040,647068,1016
X,1565142041,646975,1073
X,1565142042,646933,1006
X,1565142042,646843,1628
X,1565142043,646837,1275
X,1565142043,646922,889
X,1565142044,646872,799
X,1565142044,646815,838
X,1565142045,646836,932
X,1565142046,647017,831
X,1565142046,647373,2687
X,1565142047,647122,1687
X,1565142047,646854,1284
X,1565142048,647061,972
X,1565142048,646869,1117
X,1565142049,646996,1076
X,1565142050,646882,2088
X,1565142050,647064,3026
X,1565142051,646940,1029
X,1565142051,646901,931
X,1565142052,646975,1482
X,1565142052,646922,956
X,1565142053,646749,904
X,1565142053,646965,818
X,1565142054,646784,722
X,1565142055,646806,2031
X,1565142055,646842,1337
X,1565142056,646959,980
X,1565142056,646722,1465
X,1565142057,646819,858
X,1565142057,646685,1674
X,1565142058,646749,1056
X,1565142059,646861,872
X,1565142059,646789,777
X,1565142060,646448,928
A,1565142060,646888,726
T,1565142060,2915
X,1565142062,646759,1128
P,1565142062,5009
X,1565142062,646837,1142
X,1565142063,646992,1687
X,1565142063,646865,1657
X,1565142064,647382,713
X,1565142065,647110,1262
X,1565142065,647286,858
X,1565142066,646816,1646
X,1565142066,647144,975
X,1565142067,646845,888
X,1565142067,646907,1771
X,1565142068,646920,981
X,1565142068,646901,885
X,1565142069,646861,1212
X,1565142070,646883,1655
X,1565142070,646979,1191
X,1565142071,646935,842
X,1565142071,646834,891
X,1565142072,647050,1400
X,1565142072,646749,1166
X,1565142073,646930,1251
X,1565142073,646786,558
X,1565142073,646739,522
X,1565142074,646858,726
X,1565142074,646738,830
X,1565142075,646797,819
X,1565142075,646751,1454
X,1565142076,646647,1600
X,1565142077,646752,732
X,1565142077,646848,741
X,1565142078,646732,945
X,1565142078,646625,1451
X,1565142079,646815,1818
X,1565142079,646855,1206
X,1565142080,646724,828
X,1565142081,646596,2451
X,1565142081,646766,1056
X,1565142082,646895,838
X,1565142082,646774,800
X,1565142083,646772,1026
X,1565142083,646798,3593
X,1565142084,646863,1326
X,1565142084,646904,1171
X,1565142085,646876,935
A,1565142085,646888,658
T,1565142085,2915
X,1565142087,646831,1077
X,1565142088,646771,802
X,1565142088,646754,921
X,1565142089,646798,908
X,1565142089,646825,1393
X,1565142090,646783,604
X,1565142090,646640,1492
X,1565142091,646819,722
P,1565142091,5010
X,1565142092,646826,1070
X,1565142092,646773,951
X,1565142093,646825,688
X,1565142093,646962,4266
X,1565142094,646916,2101
X,1565142094,646905,1894
X,1565142095,646840,1099
X,1565142095,646575,1213
X,1565142096,646710,570
X,1565142097,646626,1293
X,1565142097,646750,985
X,1565142098,646704,849
X,1565142098,646547,1265
X,1565142099,646669,972
X,1565142099,646645,1350
X,1565142100,646630,999
X,1565142101,646759,990
X,1565142101,646628,1318
X,1565142102,646622,1081
X,1565142102,646777,1349
X,1565142103,646676,938
X,1565142103,646516,3347
X,1565142104,646741,1314
X,1565142105,646812,1068
X,1565142105,646865,658
X,1565142106,646716,1241
X,1565142106,646890,1911
X,1565142107,646875,1159
X,1565142107,646863,1234
X,1565142108,646857,619
X,1565142109,646681,1931
X,1565142109,646888,885
X,1565142110,647020,957
X,1565142110,646880,970
X,1565142111,646856,943
A,1565142111,646789,390
T,1565142111,2915
X,1565142113,646897,734
X,1565142113,646892,739
X,1565142114,646778,1363
X,1565142114,646766,1056
X,1565142114,646833,1095
X,1565142115,646758,1116
X,1565142115,646755,657
X,1565142116,646710,1329
X,1565142116,646784,1402
X,1565142117,646866,886
X,1565142117,646845,912
X,1565142118,646789,1916
X,1565142119,646826,790
X,1565142119,646854,687
