H,1559950272,278906
P,1559950272,5219
P,1559950301,5220
P,1559950330,5220
P,1559950360,5220
P,1559950389,5221
P,1559950418,5219
P,1559950448,5219
P,1559950478,5220
P,1559950507,5220
P,1559950536,5219
P,1559950566,5221
P,1559950595,5220
P,1559950624,5219
P,1559950653,5221
P,1559950683,5219
P,1559950712,5220
P,1559950742,5219
P,1559950772,5218
P,1559950801,5219
P,1559950830,5219
P,1559950859,5220
P,1559950889,5220
P,1559950918,5220
P,1559950947,5220
P,1559950977,5220
P,1559951006,5219
P,1559951036,5220
P,1559951066,5220
P,1559951096,5220
D,1559951099,404480
D,1559951101,435968
D,1559951104,427008
D,1559951105,429056
D,1559951107,424192
D,1559951109,426496
D,1559951111,428800
R,1559951111,000000000
X,1559951113,645461,10314
X,1559951114,646000,14410
X,1559951114,645677,2544
X,1559951115,645821,4626
X,1559951115,645800,2549
X,1559951116,644363,24853
X,1559951117,645839,6535
X,1559951117,645498,4968
X,1559951118,646324,2922
X,1559951118,645813,3375
X,1559951119,647078,14343
X,1559951119,646662,15931
X,1559951120,646274,4494
X,1559951121,646676,4602
X,1559951121,646735,1875
X,1559951122,646068,24993
X,1559951122,647778,32200
X,1559951123,643092,63325
X,1559951123,691563,41050
X,1559951124,303438,30458
X,1559951125,299136,961
P,1559951125,5211
X,1559951125,298730,551
X,1559951126,298498,404
X,1559951126,298375,835
X,1559951127,298388,763
X,1559951127,298269,412
X,1559951128,298221,352
X,1559951129,298165,303
X,1559951129,298184,345
X,1559951130,298083,371
O,1559951130,298162,400
O,1559951131,298152,146
O,1559951131,298055,284
O,1559951132,298084,484
O,1559951132,298110,241
O,1559951133,298094,153
O,1559951134,298137,100
O,1559951134,298091,122
O,1559951135,298067,205
O,1559951135,298072,249
O,1559951136,298030,242
O,1559951136,298035,418
O,1559951137,298035,274
O,1559951138,298029,128
O,1559951138,298055,184
O,1559951139,298035,150
O,1559951139,298001,144
O,1559951140,298039,179
O,1559951140,297973,139
O,1559951141,298013,110
O,1559951142,297982,130
O,1559951142,297946,155
O,1559951143,297960,141
O,1559951143,297961,117
O,1559951144,297993,139
O,1559951144,298004,113
O,1559951145,298002,132
O,1559951145,298010,93
O,1559951146,298035,150
O,1559951146,298001,99
O,1559951146,297978,198
O,1559951147,297913,149
O,1559951147,297847,175
O,1559951148,297925,145
O,1559951148,297945,158
O,1559951149,297934,105
O,1559951150,297898,204
O,1559951150,297849,122
O,1559951151,297827,140
O,1559951151,297961,213
O,1559951152,297957,170
O,1559951152,297967,125
O,1559951153,297786,118
O,1559951154,297757,188
P,1559951154,5211
O,1559951154,297832,122
O,1559951155,297945,296
O,1559951155,297961,123
O,1559951156,297930,223
O,1559951156,298065,144
O,1559951157,297945,192
O,1559951158,297899,169
O,1559951158,297966,180
O,1559951159,297860,227
O,1559951159,297847,394
O,1559951160,297835,335
O,1559951160,297725,570
O,1559951161,297785,785
O,1559951161,297858,333
O,1559951162,297866,335
O,1559951163,297924,148
O,1559951163,297796,238
O,1559951164,297905,151
O,1559951164,297920,250
O,1559951165,297876,117
O,1559951165,297860,79
O,1559951166,297914,180
O,1559951167,297981,137
O,1559951167,297911,167
O,1559951168,297925,134
O,1559951168,297995,160
O,1559951169,298067,464
O,1559951169,297924,629
O,1559951170,297984,392
O,1559951171,297892,938
O,1559951171,297420,607
O,1559951172,297452,304
O,1559951172,297757,718
O,1559951173,297863,337
O,1559951173,297734,261
O,1559951174,297856,280
O,1559951174,297686,226
O,1559951175,297696,255
O,1559951176,297711,96
O,1559951176,297637,346
O,1559951177,297793,119
O,1559951177,297807,177
O,1559951178,297772,136
O,1559951178,297841,167
O,1559951179,297913,201
O,1559951180,297911,169
T,1559951180,2868
P,1559951184,5218
P,1559951213,5218
P,1559951242,5219
P,1559951271,5219
P,1559951301,5219
P,1559951331,5220
P,1559951360,5220
P,1559951390,5219
P,1559951419,5219
P,1559951448,5220
P,1559951477,5220
P,1559951507,5219
P,1559951536,5220
P,1559951565,5221
P,1559951595,5219
P,1559951625,5219
P,1559951654,5220
P,1559951683,5220
P,1559951713,5220
P,1559951742,5219
P,1559951771,5220
P,1559951801,5219
P,1559951830,5219
P,1559951859,5218
P,1559951888,5220
P,1559951919,5219
P,1559951948,5218
P,1559951977,5219
P,1559952007,5220
P,1559952036,5220
P,1559952065,5219
P,1559952094,5219
P,1559952124,5219
O,1559952129,298014,1916
