H,1561135505,278906
P,1561135505,5174
P,1561135534,5174
P,1561135564,5173
P,1561135593,5175
P,1561135622,5173
P,1561135651,5174
P,1561135681,5173
P,1561135710,5174
P,1561135739,5175
P,1561135770,5174
P,1561135799,5174
P,1561135828,5175
P,1561135857,5175
P,1561135887,5174
P,1561135916,5175
P,1561135945,5173
P,1561135975,5175
P,1561136004,5173
P,1561136033,5174
P,1561136063,5173
P,1561136093,5173
P,1561136122,5174
P,1561136152,5175
P,1561136182,5175
P,1561136211,5175
P,1561136240,5175
P,1561136269,5174
P,1561136299,5174
P,1561136328,5174
P,1561136358,5175
P,1561136388,5174
P,1561136417,5175
P,1561136446,5175
P,1561136475,5174
P,1561136505,5174
P,1561136534,5173
P,1561136563,5175
P,1561136593,5175
P,1561136622,5175
P,1561136652,5174
P,1561136681,5175
P,1561136711,5175
P,1561136740,5174
P,1561136769,5174
P,1561136798,5174
P,1561136828,5174
D,1561136845,303872
D,1561136847,352256
R,1561136847,000000000
X,1561136849,483770,10235
X,1561136850,485462,45527
X,1561136850,485828,6540
X,1561136851,485384,5356
X,1561136851,484911,3668
X,1561136852,485405,5428
X,1561136852,486054,6848
X,1561136853,485540,18183
X,1561136853,485291,18418
X,1561136854,485157,7561
X,1561136855,485897,8077
X,1561136855,484870,16028
X,1561136856,484909,12522
X,1561136856,485137,22749
X,1561136857,485383,3603
P,1561136857,5165
X,1561136857,485676,2658
X,1561136858,486004,14440
X,1561136859,485994,1866
X,1561136859,486135,2288
X,1561136860,486139,3160
X,1561136860,485031,2503
X,1561136861,484457,15977
X,1561136861,484593,2222
X,1561136862,484800,18865
X,1561136863,485860,19167
X,1561136863,486924,13347
X,1561136864,484699,29742
X,1561136864,487685,23904
X,1561136865,487607,4049
X,1561136865,487784,8133
X,1561136866,488420,6246
X,1561136866,487250,2418
X,1561136867,486548,1924
X,1561136868,487870,14065
X,1561136868,487160,8606
X,1561136869,487292,4050
X,1561136869,485985,3657
X,1561136870,485982,6814
X,1561136870,484484,2193
X,1561136871,483950,2883
X,1561136872,485017,2359
X,1561136872,485561,5474
X,1561136873,484579,2921
X,1561136873,484045,6524
X,1561136874,483769,6692
X,1561136874,484368,1275
X,1561136875,485345,1228
X,1561136876,484047,1718
X,1561136876,483464,6584
X,1561136877,484235,2339
X,1561136877,483907,2572
X,1561136878,483414,2025
X,1561136878,484585,2393
X,1561136879,484071,21443
X,1561136880,485554,3636
X,1561136880,485380,2082
X,1561136880,484781,2581
X,1561136880,485353,3282
X,1561136881,485547,4868
X,1561136881,484179,11908
X,1561136882,485339,6226
X,1561136882,485613,1136
X,1561136883,485624,1808
X,1561136884,486087,2080
X,1561136884,485520,4475
X,1561136885,486044,2272
X,1561136885,486072,1204
X,1561136886,486060,2611
P,1561136886,5166
X,1561136886,485781,3753
X,1561136887,485131,2520
X,1561136888,485355,2701
X,1561136888,484618,1639
X,1561136889,484478,1582
X,1561136889,483805,3290
X,1561136890,483701,2060
X,1561136890,484009,1814
X,1561136891,484603,2341
X,1561136892,484600,3286
X,1561136892,483986,2950
X,1561136893,483298,962
X,1561136893,483982,1645
X,1561136894,484648,1357
X,1561136894,485540,5061
X,1561136895,483747,3490
X,1561136895,484283,5714
X,1561136896,484555,4576
X,1561136897,484603,3883
X,1561136897,485117,3332
X,1561136898,484798,2512
X,1561136898,484845,5278
X,1561136899,484986,5390
X,1561136899,485162,2656
X,1561136900,485226,2114
X,1561136901,485640,2281
X,1561136901,485539,3807
X,1561136902,485890,1533
X,1561136902,486199,3524
X,1561136903,485959,880
X,1561136903,485825,3422
X,1561136904,485913,2235
X,1561136905,485867,1929
X,1561136905,485153,5885
X,1561136906,483945,7605
X,1561136906,483318,7060
X,1561136907,452240,17635
X,1561136907,272765,3926
X,1561136908,273401,1753
X,1561136909,273610,506
X,1561136909,273625,932
X,1561136910,273046,529
X,1561136910,273143,592
X,1561136911,273279,1458
X,1561136911,272597,2066
X,1561136912,271928,2905
X,1561136912,273506,1496
X,1561136913,273981,1175
O,1561136914,274165,240
O,1561136914,273935,549
O,1561136915,274245,492
O,1561136915,274173,540
O,1561136916,273642,494
O,1561136916,273474,718
P,1561136916,5166
O,1561136917,274112,503
O,1561136918,274061,344
O,1561136918,273927,362
O,1561136919,274039,542
O,1561136919,273858,570
O,1561136920,273774,614
O,1561136920,273754,471
O,1561136921,273968,523
O,1561136921,273710,779
O,1561136921,273596,279
O,1561136922,273615,221
O,1561136922,273554,257
