H,1565467434,278906
D,1565467434,398592
D,1565467436,414208
P,1565467438,5021
D,1565467439,421376
D,1565467441,418048
D,1565467443,434944
D,1565467445,420608
D,1565467447,432384
D,1565467450,424960
D,1565467452,418048
D,1565467454,409856
D,1565467456,441088
D,1565467459,429312
D,1565467461,419584
D,1565467462,426496
D,1565467464,434944
D,1565467466,410880
P,1565467467,5034
D,1565467469,427264
D,1565467471,399360
D,1565467473,429568
D,1565467475,444416
D,1565467477,409344
D,1565467480,418048
R,1565467480,000000000
X,1565467481,637130,4650
X,1565467482,637777,35160
X,1565467482,636372,5062
X,1565467483,637296,8729
X,1565467484,636897,49650
X,1565467484,636290,16077
X,1565467485,636638,3218
X,1565467485,637204,22142
X,1565467486,637296,1164
X,1565467486,637456,757
X,1565467487,637318,1074
X,1565467488,635438,45921
X,1565467488,635618,26751
X,1565467489,639158,29065
X,1565467489,637889,5242
X,1565467490,635614,18835
X,1565467490,636119,47017
X,1565467491,636312,60763
X,1565467492,634651,33517
X,1565467492,636207,23597
X,1565467493,639541,33591
X,1565467493,635483,23578
X,1565467494,636740,12481
X,1565467494,634756,37175
X,1565467495,637283,7203
X,1565467495,637871,19353
X,1565467496,638044,23521
X,1565467497,634012,20500
X,1565467497,636049,9429
P,1565467497,5024
X,1565467498,636305,35135
X,1565467498,636928,14869
X,1565467499,637913,12797
X,1565467499,636765,1954
X,1565467500,636677,8077
X,1565467501,636305,2675
X,1565467501,636782,16884
X,1565467502,634014,42404
X,1565467502,638234,10089
X,1565467502,635855,9009
X,1565467502,635553,18749
X,1565467503,636816,53340
X,1565467504,637255,53892
X,1565467504,640008,49474
X,1565467505,637721,52914
X,1565467505,639243,30089
X,1565467506,637298,26908
X,1565467506,638468,38279
X,1565467507,636513,36649
X,1565467508,634070,38716
X,1565467508,633820,47181
X,1565467509,635318,39585
X,1565467509,638576,47840
X,1565467510,638651,44481
X,1565467510,634813,40010
X,1565467511,636977,42383
X,1565467511,636138,14979
X,1565467512,637318,36446
X,1565467513,637165,33687
X,1565467513,636147,4977
X,1565467514,636718,973
X,1565467514,636579,3376
X,1565467515,636475,28469
X,1565467515,637405,34056
X,1565467516,636405,26957
X,1565467517,631976,29847
X,1565467517,638032,26913
X,1565467518,633573,30855
X,1565467518,637518,9957
X,1565467519,635804,26280
X,1565467519,633988,16118
X,1565467520,637998,20745
X,1565467521,635200,16897
X,1565467521,635895,3793
X,1565467522,635309,50438
X,1565467522,636685,24718
X,1565467523,640152,32019
X,1565467523,631860,61857
X,1565467524,637644,4294
X,1565467525,633898,53372
X,1565467525,634552,24347
X,1565467526,635635,32368
X,1565467526,636602,35054
P,1565467526,5025
X,1565467527,636277,14780
X,1565467527,636046,6850
X,1565467528,636096,30708
X,1565467528,636791,22290
X,1565467529,636175,3256
X,1565467530,637803,3462
X,1565467530,635438,5572
X,1565467531,636822,5069
X,1565467531,636156,20643
X,1565467532,637654,27095
X,1565467532,636338,11678
X,1565467533,637501,36221
X,1565467534,637911,8813
X,1565467534,636888,5298
X,1565467535,637173,1732
X,1565467535,636864,1371
X,1565467536,637010,1768
X,1565467536,637103,1855
X,1565467537,637151,1286
X,1565467538,637044,1552
X,1565467538,637021,1441
X,1565467539,637283,1487
X,1565467539,637073,886
X,1565467540,637065,1406
X,1565467540,637080,1270
X,1565467541,637181,2409
X,1565467541,637104,912
X,1565467542,637013,1253
X,1565467543,637071,1776
X,1565467543,637062,1584
X,1565467543,637026,1290
X,1565467543,637147,1244
X,1565467544,636984,1655
X,1565467544,637114,1113
X,1565467545,637100,2435
X,1565467546,637033,988
X,1565467546,637001,1052
X,1565467547,636856,1741
X,1565467547,637174,1454
X,1565467548,637167,1218
X,1565467548,637111,1233
X,1565467549,637137,680
X,1565467550,637027,1117
X,1565467550,637240,2133
X,1565467551,637075,1692
X,1565467551,637126,864
X,1565467552,637150,1502
X,1565467552,637121,5211
X,1565467553,637255,1527
X,1565467554,637179,1443
X,1565467554,636766,12591
X,1565467555,637298,6022
X,1565467555,634425,14851
P,1565467556,5024
X,1565467556,638440,14900
X,1565467556,635065,15417
X,1565467557,637114,1705
X,1565467557,637019,17684
X,1565467558,637387,3822
X,1565467559,637157,1996
X,1565467559,637281,7672
X,1565467560,636901,1848
X,1565467560,635779,17644
X,1565467561,635963,8866
X,1565467561,649953,47186
X,1565467562,621026,62710
X,1565467563,655818,55532
X,1565467563,632941,2691
X,1565467564,628597,28555
X,1565467564,648195,58709
