H,1564781879,278906
T,1564781879,2939
U,1564781879,46908
X,1564781881,599702,9237
X,1564781882,599772,1752
P,1564781882,5049
X,1564781882,600150,3753
X,1564781883,599481,6245
X,1564781883,599804,12782
X,1564781884,599820,2315
X,1564781884,600072,3448
X,1564781885,598932,17241
X,1564781885,600154,24903
X,1564781886,599190,27950
X,1564781887,598443,24189
X,1564781887,600069,26320
X,1564781888,600891,17694
X,1564781888,600872,19105
X,1564781889,600096,37158
X,1564781889,600672,36615
X,1564781890,599489,28341
X,1564781891,600427,31165
X,1564781891,600286,18740
X,1564781892,599834,14444
X,1564781892,598853,17008
X,1564781893,599426,28779
X,1564781893,600732,30687
X,1564781894,600333,14495
X,1564781895,599689,9840
X,1564781895,600033,7396
X,1564781896,599619,19019
X,1564781896,599771,24823
X,1564781897,600101,5609
X,1564781897,598402,19418
X,1564781898,600375,22567
X,1564781899,599048,13225
X,1564781899,599759,12847
X,1564781900,599145,9454
X,1564781900,599699,5278
X,1564781901,598241,11484
X,1564781901,600001,41836
X,1564781902,599472,14692
X,1564781902,599841,6273
X,1564781903,600286,9303
X,1564781904,599770,26447
X,1564781904,599247,9758
X,1564781905,599829,9547
X,1564781905,599992,1485
X,1564781906,599961,1113
X,1564781906,599952,1433
X,1564781907,599861,848
X,1564781908,599774,716
X,1564781908,599845,12621
X,1564781908,599787,1762
X,1564781908,599688,9979
X,1564781909,599736,1729
X,1564781909,600023,985
X,1564781910,600055,1663
X,1564781911,600067,1248
P,1564781911,5049
X,1564781911,600111,554
X,1564781912,599985,1191
X,1564781912,600094,9107
X,1564781913,600196,1524
X,1564781913,600002,10994
X,1564781914,599990,1255
X,1564781914,600131,1288
X,1564781915,600045,813
X,1564781916,600114,815
X,1564781916,599978,1217
X,1564781917,600171,870
X,1564781917,600931,8746
X,1564781918,599837,2560
X,1564781918,600086,10391
X,1564781919,600113,896
X,1564781920,600348,535
X,1564781920,600237,1195
X,1564781921,600269,833
X,1564781921,600306,572
X,1564781922,599903,1521
X,1564781922,599867,2905
X,1564781923,600180,1866
X,1564781924,600286,789
X,1564781924,600677,6018
X,1564781925,600019,2364
X,1564781925,599864,13654
X,1564781926,599928,1057
X,1564781926,600085,1499
X,1564781927,600099,1545
X,1564781928,600064,1069
X,1564781928,600061,1304
X,1564781929,600048,14564
X,1564781929,599630,7387
X,1564781930,599615,3737
X,1564781930,600070,689
X,1564781931,600050,841
X,1564781931,599971,844
X,1564781932,600243,9791
X,1564781933,600518,4062
X,1564781933,600052,1141
X,1564781934,599975,1533
X,1564781934,599991,561
X,1564781935,600040,764
X,1564781935,599988,1598
X,1564781936,600119,1486
X,1564781937,600097,10369
X,1564781937,600278,2394
X,1564781938,599861,11482
X,1564781938,600072,1320
X,1564781939,600126,786
X,1564781939,600017,34319
X,1564781940,600021,2138
X,1564781941,599866,1813
X,1564781941,599870,14735
P,1564781941,5051
X,1564781942,599813,2549
X,1564781942,599794,7699
X,1564781943,599772,1002
X,1564781943,599609,1147
X,1564781944,599770,871
X,1564781945,599895,1084
X,1564781945,599853,1249
X,1564781946,599619,12658
X,1564781946,599660,745
A,1564781946,600054,688
T,1564781946,2939
U,1564781947,46908
X,1564781948,599798,666
X,1564781949,599940,1037
X,1564781949,599924,7471
X,1564781949,600050,8714
X,1564781949,599833,2281
X,1564781950,599734,5844
X,1564781951,600084,2633
X,1564781951,600765,7984
X,1564781952,599896,4571
X,1564781952,599975,9232
X,1564781953,600068,1100
X,1564781953,600203,1223
X,1564781954,600070,1764
X,1564781955,600201,603
X,1564781955,600201,495
X,1564781956,600180,1568
X,1564781956,600284,916
X,1564781957,600291,929
X,1564781957,600311,15207
X,1564781958,600212,1944
X,1564781958,599981,5831
X,1564781959,600126,1224
X,1564781960,600145,1363
X,1564781960,600205,1145
X,1564781961,600233,6060
X,1564781961,600020,1325
X,1564781962,599964,6866
X,1564781962,600244,1010
X,1564781963,600337,773
X,1564781964,600213,668
X,1564781964,600250,667
X,1564781965,600187,421
X,1564781965,600113,1643
X,1564781966,600300,18086
X,1564781966,600087,10173
X,1564781967,600303,1189
X,1564781968,600101,11387
X,1564781968,600208,841
X,1564781969,600323,1424
X,1564781969,600265,704
X,1564781970,600192,809
P,1564781970,5053
X,1564781970,600126,1198
X,1564781971,600099,2246
X,1564781972,600340,14235
X,1564781972,599780,4958
X,1564781973,600314,10413
