H,1559265068,278906
P,1559265068,5284
P,1559265099,5285
P,1559265128,5286
P,1559265157,5285
P,1559265187,5285
P,1559265216,5285
P,1559265245,5284
P,1559265274,5285
P,1559265304,5283
P,1559265333,5285
P,1559265362,5285
P,1559265393,5286
P,1559265422,5285
P,1559265451,5285
P,1559265480,5284
P,1559265510,5283
P,1559265539,5285
P,1559265568,5283
P,1559265598,5286
P,1559265627,5285
P,1559265656,5285
P,1559265686,5285
P,1559265716,5286
P,1559265745,5284
P,1559265774,5286
P,1559265804,5286
P,1559265833,5285
P,1559265862,5284
P,1559265891,5285
P,1559265921,5283
P,1559265950,5286
P,1559265980,5286
P,1559266009,5285
P,1559266039,5285
P,1559266068,5284
P,1559266097,5285
P,1559266127,5284
P,1559266156,5285
P,1559266185,5284
P,1559266214,5284
P,1559266244,5285
P,1559266274,5284
P,1559266303,5284
P,1559266333,5284
P,1559266362,5285
P,1559266391,5284
P,1559266420,5283
P,1559266450,5284
P,1559266479,5284
P,1559266508,5285
O,1559266534,300021,1983
O,1559266535,300180,128
O,1559266535,300193,73
O,1559266536,300169,124
O,1559266536,300182,111
O,1559266537,300185,111
O,1559266537,300187,86
O,1559266538,300212,75
P,1559266538,5275
O,1559266539,300145,126
O,1559266539,300187,103
O,1559266540,300199,103
O,1559266540,300204,58
O,1559266541,300215,143
O,1559266541,300219,124
O,1559266542,300208,169
O,1559266542,300212,90
O,1559266542,300177,114
O,1559266543,300166,130
O,1559266543,300168,142
O,1559266544,300180,124
O,1559266544,300175,89
O,1559266545,300176,106
O,1559266545,300194,112
O,1559266546,300164,123
O,1559266547,300185,113
O,1559266547,300209,110
O,1559266548,300208,95
O,1559266548,300203,118
O,1559266549,300210,92
O,1559266549,300210,117
O,1559266550,300182,59
O,1559266551,300185,81
O,1559266551,300134,169
O,1559266552,300151,101
O,1559266552,300149,66
O,1559266553,300147,86
O,1559266553,300151,114
O,1559266554,300152,121
O,1559266555,300098,119
O,1559266555,300105,107
O,1559266556,300116,84
O,1559266556,300081,98
O,1559266557,300129,73
O,1559266557,300123,108
O,1559266558,300113,110
O,1559266558,300104,121
O,1559266559,300087,58
O,1559266560,300109,121
O,1559266560,300103,73
O,1559266561,300127,85
O,1559266561,300122,52
O,1559266562,300088,117
O,1559266562,300087,114
O,1559266563,300101,122
O,1559266564,300153,141
O,1559266564,300080,128
O,1559266565,300073,105
O,1559266565,300106,157
O,1559266566,300112,150
O,1559266566,300053,79
O,1559266567,300064,137
O,1559266568,300077,106
P,1559266568,5274
O,1559266568,300089,127
O,1559266569,300074,130
O,1559266569,300098,131
O,1559266570,300127,105
O,1559266570,300180,148
O,1559266571,300165,76
O,1559266572,300165,114
O,1559266572,300162,85
O,1559266573,300180,115
O,1559266573,300226,99
O,1559266574,300182,163
O,1559266574,300172,120
O,1559266575,300165,95
O,1559266575,300159,163
O,1559266576,300133,119
O,1559266577,300141,98
O,1559266577,300130,97
O,1559266578,300101,71
O,1559266578,300127,114
O,1559266579,300070,120
O,1559266579,300047,190
O,1559266580,300065,163
O,1559266581,300096,85
O,1559266581,300051,134
O,1559266582,300129,124
O,1559266582,300071,157
O,1559266583,300001,112
O,1559266583,300068,124
O,1559266583,300050,83
O,1559266584,300047,131
O,1559266584,300015,116
O,1559266585,300077,161
O,1559266585,300135,153
O,1559266586,300158,98
O,1559266586,300188,106
O,1559266587,300148,110
O,1559266587,300068,129
O,1559266588,300062,93
O,1559266589,300056,186
T,1559266589,2844
P,1559266597,5284
P,1559266626,5285
P,1559266656,5284
P,1559266685,5285
P,1559266715,5285
P,1559266745,5284
P,1559266774,5284
P,1559266803,5283
P,1559266832,5284
P,1559266863,5285
P,1559266892,5285
P,1559266921,5284
P,1559266951,5283
P,1559266980,5284
P,1559267009,5284
P,1559267038,5284
P,1559267068,5284
P,1559267097,5284
P,1559267126,5286
P,1559267157,5284
P,1559267186,5284
P,1559267215,5284
P,1559267244,5284
P,1559267274,5282
P,1559267303,5284
P,1559267332,5284
P,1559267362,5285
P,1559267391,5282
P,1559267420,5283
P,1559267450,5285
P,1559267480,5284
P,1559267509,5283
P,1559267538,5284
P,1559267568,5285
P,1559267597,5285
P,1559267626,5283
P,1559267655,5284
P,1559267685,5284
P,1559267714,5284
P,1559267744,5285
P,1559267773,5282
P,1559267803,5286
P,1559267832,5284
P,1559267861,5285
P,1559267891,5283
P,1559267920,5284
P,1559267949,5284
P,1559267978,5285
P,1559268008,5285
P,1559268038,5284
P,1559268067,5284
