H,1560625512,278906
P,1560625512,5194
P,1560625541,5195
P,1560625571,5195
P,1560625600,5193
P,1560625629,5195
P,1560625659,5194
P,1560625688,5194
P,1560625717,5195
P,1560625746,5194
P,1560625777,5194
P,1560625806,5194
P,1560625835,5194
P,1560625865,5194
P,1560625894,5194
P,1560625923,5193
P,1560625952,5193
P,1560625982,5193
P,1560626011,5194
P,1560626040,5193
P,1560626071,5194
P,1560626100,5195
P,1560626129,5194
P,1560626158,5196
P,1560626188,5192
P,1560626217,5194
P,1560626246,5194
P,1560626276,5194
P,1560626305,5194
P,1560626334,5194
P,1560626364,5193
P,1560626394,5194
P,1560626423,5193
P,1560626452,5194
P,1560626482,5192
P,1560626511,5193
P,1560626540,5194
P,1560626569,5194
P,1560626599,5194
P,1560626628,5194
P,1560626658,5194
P,1560626688,5194
P,1560626717,5193
D,1560626743,330240
D,1560626745,316416
P,1560626746,5194
D,1560626747,337664
R,1560626747,000000000
X,1560626749,501527,44473
X,1560626750,503094,17992
X,1560626750,502895,27266
X,1560626751,501883,36444
X,1560626751,502737,12525
X,1560626752,502768,32364
X,1560626753,502308,27088
X,1560626753,503654,27872
X,1560626754,503857,41812
X,1560626754,503345,43194
X,1560626755,503473,10714
X,1560626755,503636,29740
X,1560626756,503652,17780
X,1560626756,503488,38573
X,1560626757,503391,29425
X,1560626758,503537,16602
X,1560626758,504581,44839
X,1560626759,504741,34306
X,1560626759,503509,41340
X,1560626760,503171,14015
X,1560626760,460343,29991
X,1560626761,295714,10509
X,1560626762,296212,1775
X,1560626762,296415,808
X,1560626763,296263,550
X,1560626763,296142,329
X,1560626764,296074,220
X,1560626764,296031,884
X,1560626765,296057,415
X,1560626766,296012,265
X,1560626766,295964,161
X,1560626767,295946,104
O,1560626767,295940,181
O,1560626768,295910,143
O,1560626768,295906,200
O,1560626769,295887,112
O,1560626769,295863,119
O,1560626770,295861,114
O,1560626771,295808,125
O,1560626771,295815,86
O,1560626771,295811,113
O,1560626771,295804,171
O,1560626772,295835,99
O,1560626772,295834,183
O,1560626773,295816,142
O,1560626774,295807,234
O,1560626774,295774,188
O,1560626775,295763,151
P,1560626775,5183
O,1560626775,295753,209
O,1560626776,295772,132
O,1560626776,295751,141
O,1560626777,295756,157
O,1560626778,295729,183
O,1560626778,295736,88
O,1560626779,295750,176
O,1560626779,295718,89
O,1560626780,295740,83
O,1560626780,295724,166
O,1560626781,295747,137
O,1560626782,295717,247
O,1560626782,295691,539
O,1560626783,295743,428
O,1560626783,295722,267
O,1560626784,295717,152
O,1560626784,295693,214
O,1560626785,295704,296
O,1560626785,295702,151
O,1560626786,295700,321
O,1560626787,295720,268
O,1560626787,295696,231
O,1560626788,295713,157
O,1560626788,295681,191
O,1560626789,295701,342
O,1560626789,295707,142
O,1560626790,295735,174
O,1560626791,295676,130
O,1560626791,295657,155
O,1560626792,295669,149
O,1560626792,295676,106
O,1560626793,295689,275
O,1560626793,295647,399
O,1560626794,295643,453
O,1560626795,295651,165
O,1560626795,295652,197
O,1560626796,295647,178
O,1560626796,295641,114
O,1560626797,295658,149
O,1560626797,295651,133
O,1560626798,295615,204
O,1560626798,295607,183
O,1560626799,295628,140
O,1560626800,295623,136
O,1560626800,295628,101
O,1560626801,295619,99
O,1560626801,295672,141
O,1560626802,295713,120
O,1560626802,295725,169
O,1560626803,295765,191
O,1560626804,295756,179
O,1560626804,295781,134
O,1560626805,295789,87
P,1560626805,5183
O,1560626805,295815,112
O,1560626806,295801,125
O,1560626806,295929,246
O,1560626807,295803,157
O,1560626808,295786,151
O,1560626808,295852,130
O,1560626809,295785,193
O,1560626809,295680,138
O,1560626810,295599,95
O,1560626810,295514,293
O,1560626811,295509,163
O,1560626812,295619,149
O,1560626812,295535,336
O,1560626812,295374,341
O,1560626812,295528,167
O,1560626813,295479,174
O,1560626813,295459,276
O,1560626814,295578,424
O,1560626814,295396,215
O,1560626815,295422,279
O,1560626816,295480,129
T,1560626816,2880
P,1560626834,5194
P,1560626863,5194
P,1560626893,5194
P,1560626922,5194
P,1560626952,5192
P,1560626981,5193
P,1560627011,5193
P,1560627040,5193
P,1560627069,5194
P,1560627099,5194
P,1560627128,5193
P,1560627157,5192
P,1560627186,5195
P,1560627216,5193
P,1560627246,5193
P,1560627275,5193
P,1560627304,5193
P,1560627334,5193
P,1560627363,5194
P,1560627392,5192
P,1560627422,5194
P,1560627451,5193
