H,1565145097,278906
D,1565145097,397312
D,1565145099,396800
D,1565145102,397568
D,1565145104,398336
D,1565145106,396288
D,1565145108,398848
D,1565145109,396544
P,1565145119,5014
D,1565145138,439552
R,1565145138,000000000
X,1565145139,597196,3452
X,1565145140,601771,4006
X,1565145141,606466,42018
X,1565145141,604070,28809
X,1565145142,606064,14563
X,1565145142,602227,61986
X,1565145143,605087,27460
X,1565145143,604205,3318
X,1565145144,604883,6526
X,1565145145,604721,6143
X,1565145145,604507,15788
X,1565145146,604597,2323
X,1565145146,604174,2132
X,1565145147,604469,27231
X,1565145147,606358,25970
X,1565145148,605431,18478
X,1565145148,604495,22291
P,1565145149,5005
X,1565145149,606103,9290
X,1565145149,605152,8356
X,1565145149,604763,5723
X,1565145150,604759,23035
X,1565145150,602903,6022
X,1565145151,606404,9975
X,1565145151,604723,2973
X,1565145152,604991,1167
X,1565145153,604711,5267
X,1565145153,604211,21455
X,1565145154,605478,5489
X,1565145154,605572,18717
X,1565145155,604722,9785
X,1565145155,604565,4801
X,1565145156,605246,20604
X,1565145157,604897,3075
X,1565145157,605219,15622
X,1565145158,605119,3228
X,1565145158,605421,5718
X,1565145159,604103,5053
X,1565145159,605689,6667
X,1565145160,605212,11693
X,1565145160,604936,10297
X,1565145161,605830,25158
X,1565145162,605129,8659
X,1565145162,605704,20409
X,1565145163,605251,1872
X,1565145163,605587,4302
X,1565145164,605069,2210
X,1565145164,605402,1526
X,1565145165,605484,1908
X,1565145166,605321,2817
X,1565145166,605401,1036
X,1565145167,605397,1790
X,1565145167,605322,2086
X,1565145168,605336,1431
X,1565145168,605752,4526
X,1565145169,604815,6184
X,1565145170,605101,2231
X,1565145170,605026,1962
X,1565145171,605093,973
X,1565145171,604900,2123
X,1565145172,604988,1647
X,1565145172,605016,1665
X,1565145173,604922,1315
X,1565145174,605054,1473
X,1565145174,605117,17646
X,1565145175,605173,2651
X,1565145175,605004,18825
X,1565145176,605240,1668
X,1565145176,605240,1314
X,1565145177,605142,1842
X,1565145177,606175,10618
P,1565145178,5006
X,1565145178,604702,7949
X,1565145179,604903,16966
X,1565145179,605349,1226
X,1565145180,605084,1208
X,1565145180,605294,18487
X,1565145181,606280,19529
X,1565145181,605141,2591
X,1565145182,605041,17539
X,1565145183,605111,2354
X,1565145183,605200,8003
X,1565145184,606318,2463
X,1565145184,605405,9965
X,1565145185,604552,25297
X,1565145185,605468,6748
X,1565145186,605043,7590
X,1565145187,605680,2272
X,1565145187,605183,4383
X,1565145188,601535,30434
X,1565145188,617928,48094
X,1565145189,347761,51399
X,1565145189,288330,2491
X,1565145190,288237,1626
X,1565145190,288524,1345
X,1565145191,288380,922
X,1565145192,288332,516
X,1565145192,288303,230
X,1565145193,288186,186
X,1565145193,288193,177
X,1565145194,288214,176
X,1565145194,288042,984
X,1565145195,289419,5548
O,1565145196,290456,6910
O,1565145196,288028,1398
O,1565145197,288059,2342
O,1565145197,289000,1918
O,1565145198,288448,1132
O,1565145198,288107,605
O,1565145199,288137,452
O,1565145200,288105,664
O,1565145200,288068,424
O,1565145201,288040,203
O,1565145201,288046,275
O,1565145202,288067,465
O,1565145202,288065,406
O,1565145203,288064,483
O,1565145204,288073,214
O,1565145204,288040,412
O,1565145205,288065,641
O,1565145205,288040,411
O,1565145206,288025,368
O,1565145206,288033,558
O,1565145207,288053,379
O,1565145207,288001,316
P,1565145208,5005
O,1565145208,287993,505
O,1565145209,287882,629
O,1565145209,296988,54611
O,1565145210,287774,1916
O,1565145210,288461,1051
O,1565145211,288114,725
O,1565145211,589776,7352
T,1565145212,2913
D,1565145213,383232
D,1565145215,428544
D,1565145217,395008
D,1565145219,395776
D,1565145222,395520
D,1565145224,395776
D,1565145226,395776
D,1565145228,395264
D,1565145230,396032
D,1565145232,395008
D,1565145234,395264
D,1565145236,396032
P,1565145237,5015
D,1565145238,395520
D,1565145240,395776
D,1565145243,395520
D,1565145245,395520
D,1565145247,398080
D,1565145249,395008
D,1565145251,396032
D,1565145254,396288
D,1565145256,395008
D,1565145258,395520
D,1565145260,395776
D,1565145262,396544
D,1565145265,378880
D,1565145267,396288
P,1565145267,4895
D,1565145269,396288
D,1565145271,396288
D,1565145273,398848
D,1565145275,396032
D,1565145277,396544
D,1565145279,397056
D,1565145281,393472
D,1565145283,396288
D,1565145286,391168
D,1565145288,401408
D,1565145290,393216
P,1565145296,5014
P,1565145325,5014
P,1565145355,5015
P,1565145384,5016
P,1565145414,5015
