H,1564246168,278906
P,1564246168,5110
P,1564246198,5109
P,1564246227,5110
P,1564246256,5110
P,1564246286,5109
P,1564246315,5110
P,1564246344,5109
P,1564246374,5109
P,1564246404,5110
P,1564246434,5109
P,1564246463,5109
P,1564246493,5110
P,1564246522,5109
P,1564246551,5109
P,1564246580,5110
P,1564246610,5109
P,1564246639,5111
P,1564246669,5109
P,1564246699,5110
P,1564246728,5109
P,1564246757,5109
P,1564246786,5110
P,1564246816,5108
P,1564246845,5109
P,1564246874,5109
P,1564246904,5109
P,1564246933,5109
P,1564246963,5110
P,1564246992,5110
P,1564247022,5108
P,1564247051,5109
P,1564247080,5109
P,1564247110,5108
P,1564247139,5110
P,1564247168,5110
P,1564247197,5108
P,1564247227,5108
P,1564247257,5109
P,1564247286,5110
P,1564247316,5110
P,1564247345,5109
P,1564247374,5108
P,1564247403,5109
P,1564247433,5107
P,1564247462,5110
P,1564247491,5109
P,1564247521,5110
P,1564247551,5109
P,1564247580,5110
P,1564247609,5109
P,1564247639,5110
O,1564247650,273010,1844
O,1564247650,273095,92
O,1564247651,273054,120
O,1564247652,272953,184
O,1564247652,272963,129
O,1564247653,272990,162
O,1564247653,273090,207
O,1564247654,273176,169
O,1564247654,273176,109
O,1564247655,273187,120
O,1564247655,273179,148
O,1564247656,273137,103
O,1564247657,273081,129
O,1564247657,273073,78
O,1564247658,273101,162
O,1564247658,273162,66
O,1564247659,273179,115
O,1564247659,273097,218
O,1564247660,273053,197
O,1564247661,273090,139
O,1564247661,273243,151
O,1564247662,273278,173
O,1564247662,273245,93
O,1564247663,273314,185
O,1564247663,273200,188
O,1564247664,273251,154
O,1564247665,273221,140
O,1564247665,273161,152
O,1564247666,273083,153
O,1564247666,273116,224
O,1564247667,273093,126
O,1564247667,273129,121
O,1564247668,273131,349
P,1564247668,5100
O,1564247668,273291,117
O,1564247669,273125,386
O,1564247670,273181,311
O,1564247670,273104,137
O,1564247671,273084,263
O,1564247671,273191,243
O,1564247672,273142,201
O,1564247672,273287,165
O,1564247673,273391,178
O,1564247674,273484,126
O,1564247674,273461,106
O,1564247675,273484,121
O,1564247675,273450,168
O,1564247676,273472,193
O,1564247676,273328,386
O,1564247677,273247,128
O,1564247678,273408,228
O,1564247678,273672,201
O,1564247679,273587,244
O,1564247679,273469,192
O,1564247680,273445,97
O,1564247680,273549,110
O,1564247681,273524,134
O,1564247682,273468,71
O,1564247682,273507,139
O,1564247683,273622,115
O,1564247683,273527,98
O,1564247684,273374,744
O,1564247684,272886,416
O,1564247685,272726,443
O,1564247685,272701,425
O,1564247685,272932,342
O,1564247686,272790,573
O,1564247686,273421,236
O,1564247687,272979,349
O,1564247687,273152,219
O,1564247688,273018,396
O,1564247688,272841,438
O,1564247689,273009,648
O,1564247690,273368,144
O,1564247690,273141,199
O,1564247691,273254,233
O,1564247691,273340,112
O,1564247692,273359,223
O,1564247692,273370,176
O,1564247693,273417,126
O,1564247694,273327,146
O,1564247694,273097,364
O,1564247695,272991,241
O,1564247695,272970,165
O,1564247696,272995,121
O,1564247696,273031,114
O,1564247697,272935,128
P,1564247697,5099
O,1564247698,272756,244
O,1564247698,272838,224
O,1564247699,272947,246
O,1564247699,272957,188
O,1564247700,272902,159
O,1564247700,273004,330
O,1564247701,272791,278
O,1564247701,272988,164
O,1564247702,272981,187
O,1564247703,272875,199
O,1564247703,272587,289
O,1564247704,272698,129
O,1564247704,272670,211
O,1564247705,272698,170
O,1564247705,272452,252
T,1564247706,2950
P,1564247726,5109
P,1564247756,5109
P,1564247785,5109
P,1564247814,5108
P,1564247845,5110
P,1564247874,5108
P,1564247903,5109
P,1564247932,5109
P,1564247962,5109
P,1564247991,5109
P,1564248020,5108
P,1564248050,5109
P,1564248079,5110
P,1564248108,5108
P,1564248138,5108
P,1564248168,5110
P,1564248197,5108
P,1564248226,5109
P,1564248256,5109
P,1564248285,5109
P,1564248314,5109
P,1564248343,5109
P,1564248373,5109
P,1564248402,5108
P,1564248432,5107
P,1564248462,5110
P,1564248491,5109
P,1564248520,5108
P,1564248549,5109
P,1564248579,5108
P,1564248608,5109
P,1564248637,5108
P,1564248667,5109
P,1564248696,5107
P,1564248726,5109
P,1564248755,5106
P,1564248785,5109
P,1564248814,5109
P,1564248843,5110
P,1564248873,5108
P,1564248902,5109
P,1564248931,5110
P,1564248960,5108
P,1564248990,5109
P,1564249020,5093
P,1564249050,5109
P,1564249080,5107
P,1564249109,5109
