H,1559185912,278906
D,1559185912,396544
D,1559185914,396800
D,1559185916,394240
D,1559185919,395264
D,1559185920,396032
D,1559185922,396544
D,1559185924,393984
D,1559185926,397824
D,1559185929,394496
P,1559185931,5294
D,1559185931,397568
D,1559185933,394240
D,1559185935,393728
D,1559185937,397056
D,1559185940,397824
D,1559185942,395008
D,1559185944,396032
D,1559185946,396288
D,1559185948,394240
D,1559185951,395008
D,1559185953,395264
D,1559185955,395264
D,1559185957,395264
D,1559185959,396800
P,1559185960,5295
D,1559185961,395008
D,1559185963,395264
D,1559185965,394496
D,1559185967,396800
D,1559185969,397056
D,1559185972,396032
D,1559185974,394752
D,1559185976,395264
D,1559185978,395520
D,1559185980,395520
D,1559185983,395264
D,1559185985,395008
D,1559185987,396032
D,1559185989,397568
P,1559185990,5293
D,1559185991,398080
R,1559185992,000000000
X,1559185993,596375,5463
X,1559185994,597113,8756
X,1559185994,596809,3247
X,1559185995,597112,3923
X,1559185996,596817,5485
X,1559185996,596722,5530
X,1559185997,596891,3484
X,1559185997,596971,5112
X,1559185998,596975,8076
X,1559185998,596928,4014
X,1559185999,596917,8686
X,1559186000,596843,4926
X,1559186000,596882,4336
X,1559186001,596680,2697
X,1559186001,596950,2644
X,1559186001,596765,4607
X,1559186001,596982,6007
X,1559186002,596939,3975
X,1559186002,596906,3186
X,1559186003,597049,4125
X,1559186004,597053,4679
X,1559186004,597048,8128
X,1559186005,596963,4513
X,1559186005,597364,7732
X,1559186006,596845,17721
X,1559186006,596692,5871
X,1559186007,597060,3839
X,1559186008,597060,13992
X,1559186008,597183,8929
X,1559186009,597223,3615
X,1559186009,597007,8833
X,1559186010,596982,5846
X,1559186010,597199,3137
X,1559186011,596963,4865
X,1559186012,597206,4867
X,1559186012,597041,2677
X,1559186013,597073,3613
X,1559186013,597222,3447
X,1559186014,597122,3797
X,1559186014,597106,4044
X,1559186015,596930,3665
X,1559186016,597127,6359
X,1559186016,597004,6498
X,1559186017,597322,4374
X,1559186017,597093,6585
X,1559186018,597004,15497
X,1559186018,596983,3135
X,1559186019,597092,10157
P,1559186019,5286
X,1559186019,596985,4942
X,1559186020,597054,6860
X,1559186021,597119,5603
X,1559186021,597157,1977
X,1559186022,597245,6020
X,1559186022,597017,2867
X,1559186023,596849,2560
X,1559186023,597176,3357
X,1559186024,597010,2841
X,1559186025,596935,2311
X,1559186025,597174,3540
X,1559186026,596990,4956
X,1559186026,597280,5074
X,1559186027,597023,3632
X,1559186027,597000,2951
X,1559186028,597145,6019
X,1559186029,596917,3286
X,1559186029,597263,3713
X,1559186030,596968,3742
X,1559186030,596861,3621
X,1559186031,597083,2177
X,1559186031,597032,2788
X,1559186032,596917,3921
X,1559186032,597004,3810
X,1559186033,596837,3167
X,1559186034,597173,3938
X,1559186034,596954,3473
X,1559186035,596853,3272
X,1559186035,597098,4485
X,1559186036,596874,2945
X,1559186036,597231,3147
X,1559186037,596947,2587
X,1559186038,596808,6271
X,1559186038,596920,2795
X,1559186039,596816,4779
X,1559186039,597184,6191
X,1559186040,596777,2302
X,1559186040,597043,6293
X,1559186041,596921,2965
X,1559186042,596678,3597
X,1559186042,597018,2279
X,1559186042,596977,3549
X,1559186042,597067,4056
X,1559186043,597064,11051
X,1559186043,597330,11104
X,1559186044,597153,4143
X,1559186045,597575,7945
X,1559186045,597050,2166
X,1559186046,596580,16334
X,1559186046,596770,5187
X,1559186047,597390,8026
X,1559186047,597244,12025
X,1559186048,597130,4250
P,1559186048,5284
X,1559186048,597434,5519
X,1559186049,597223,3832
X,1559186050,597115,2675
X,1559186050,597049,5029
X,1559186051,597126,5613
X,1559186051,596763,2048
X,1559186052,597183,3492
X,1559186052,597038,2729
X,1559186053,596868,3514
X,1559186054,597120,3843
X,1559186054,597233,4186
X,1559186055,597327,2857
X,1559186055,597026,3360
X,1559186056,597335,3624
X,1559186056,597231,2617
X,1559186057,596855,3980
X,1559186058,597085,3295
X,1559186058,597100,6842
X,1559186059,596919,5938
X,1559186059,597219,3825
X,1559186060,597011,1595
X,1559186060,597196,6394
X,1559186061,596998,2797
X,1559186061,597023,3681
X,1559186062,597163,3177
X,1559186063,597135,1488
X,1559186063,597065,2859
X,1559186064,597115,3544
X,1559186064,597007,5294
X,1559186065,597225,5180
X,1559186065,597232,2911
X,1559186066,597032,3199
X,1559186067,597271,6075
X,1559186067,597073,3673
X,1559186068,597164,2924
X,1559186068,596953,3624
X,1559186069,596869,3470
X,1559186069,597174,3761
X,1559186070,597083,2781
