H,1564445213,278906
X,1564445213,594936,4700
X,1564445214,594361,3194
X,1564445214,593310,2147
X,1564445215,590870,2239
X,1564445215,589742,1900
X,1564445216,588916,1126
X,1564445217,588712,1550
X,1564445217,588106,1913
X,1564445218,587735,3114
X,1564445218,586974,1151
P,1564445219,5011
X,1564445219,586492,1176
X,1564445219,586916,918
A,1564445219,576912,13613
T,1564445220,2909
X,1564445221,591532,8509
X,1564445222,592353,2666
X,1564445223,589771,2066
X,1564445223,588338,688
X,1564445224,588107,1192
X,1564445224,586994,1159
X,1564445225,586323,1209
X,1564445225,585207,1382
X,1564445226,584780,1597
X,1564445226,584827,947
X,1564445227,584759,904
X,1564445228,584363,1023
X,1564445228,584960,1399
X,1564445229,586048,1981
X,1564445229,586281,719
X,1564445230,586308,702
X,1564445230,585977,913
X,1564445231,586176,1242
X,1564445232,585612,908
X,1564445232,585383,957
X,1564445233,585528,657
X,1564445233,585305,560
X,1564445234,585210,749
X,1564445234,585081,772
X,1564445235,585351,940
X,1564445236,585625,638
X,1564445236,585640,1203
X,1564445237,585830,700
X,1564445237,585935,646
X,1564445238,585804,986
X,1564445238,585458,476
X,1564445239,585394,911
X,1564445239,585314,758
A,1564445240,585666,3579
T,1564445240,2909
X,1564445241,586529,1022
X,1564445241,586671,960
X,1564445242,586234,2066
X,1564445242,586459,2812
X,1564445243,586243,584
X,1564445243,586211,880
X,1564445244,586161,2541
X,1564445244,586062,8618
X,1564445245,586089,1149
X,1564445246,586304,870
X,1564445246,586808,1219
X,1564445247,586851,1437
X,1564445247,587223,1728
P,1564445248,5048
X,1564445248,586526,1384
X,1564445248,587034,617
X,1564445249,586968,1078
X,1564445250,589110,1884
X,1564445250,592547,4103
X,1564445251,594238,2073
X,1564445251,593586,1272
X,1564445252,594501,1465
X,1564445252,594676,763
X,1564445253,594873,809
X,1564445253,595012,1362
X,1564445254,594988,1388
X,1564445255,594582,817
X,1564445255,594238,644
X,1564445256,594036,512
X,1564445256,593890,1034
X,1564445257,593823,743
X,1564445257,593858,762
X,1564445258,593863,1093
X,1564445259,594033,527
X,1564445259,594005,1882
X,1564445260,593815,789
X,1564445260,593757,508
X,1564445261,593426,446
X,1564445261,593182,995
X,1564445262,592975,757
X,1564445263,593002,853
X,1564445263,592806,407
A,1564445263,591977,8662
T,1564445263,2909
X,1564445265,591555,1048
X,1564445266,591365,931
X,1564445266,591088,638
X,1564445267,590884,930
X,1564445267,591211,1038
X,1564445268,591351,762
X,1564445268,591418,643
X,1564445269,591145,534
X,1564445270,591060,469
X,1564445270,591339,972
X,1564445271,591323,937
X,1564445271,590457,8228
X,1564445272,590810,2140
X,1564445272,591021,2424
X,1564445273,590722,1140
X,1564445274,590677,1093
X,1564445274,590459,911
X,1564445275,590913,1455
X,1564445275,591478,1324
X,1564445276,591916,574
X,1564445276,591398,4428
X,1564445277,593402,2314
X,1564445278,593336,3051
P,1564445278,5047
X,1564445278,593051,1297
X,1564445279,592818,729
X,1564445279,592768,800
X,1564445280,592319,1099
X,1564445280,592495,1280
X,1564445281,592385,678
X,1564445282,592303,946
X,1564445282,591959,484
X,1564445282,592120,930
X,1564445282,592073,1065
X,1564445283,592289,1070
X,1564445283,592075,871
X,1564445284,592317,836
X,1564445284,592252,780
A,1564445284,591717,2359
T,1564445285,2909
X,1564445286,593032,1060
X,1564445287,593166,1121
X,1564445288,593090,940
X,1564445288,592810,698
X,1564445289,592869,655
X,1564445289,593103,691
X,1564445290,593150,631
X,1564445290,593541,900
X,1564445291,593518,850
X,1564445292,593556,1077
X,1564445292,593612,856
X,1564445293,593791,785
X,1564445293,593740,1549
X,1564445294,593288,631
X,1564445294,593565,436
X,1564445295,593368,1268
X,1564445295,593306,1429
X,1564445296,593185,625
X,1564445297,593009,417
X,1564445297,592904,945
X,1564445298,592956,738
X,1564445298,592983,683
X,1564445299,592916,932
X,1564445299,592946,880
X,1564445300,593095,1161
X,1564445301,592845,2074
X,1564445301,592895,2815
X,1564445302,592899,941
X,1564445302,592764,1513
X,1564445303,592754,1097
X,1564445303,592882,1056
X,1564445304,593094,1093
X,1564445305,593009,805
A,1564445305,593157,981
T,1564445305,2909
X,1564445307,591559,1262
P,1564445307,5047
X,1564445307,591592,1062
X,1564445308,591616,857
