H,1559695600,278906
P,1559695600,5255
P,1559695629,5255
P,1559695658,5254
P,1559695688,5254
P,1559695717,5254
P,1559695746,5254
P,1559695776,5254
P,1559695805,5254
P,1559695835,5256
P,1559695864,5255
P,1559695894,5255
P,1559695923,5254
P,1559695952,5255
P,1559695982,5256
P,1559696011,5253
P,1559696040,5254
P,1559696069,5255
P,1559696099,5254
P,1559696129,5254
P,1559696158,5254
P,1559696188,5254
P,1559696217,5255
P,1559696246,5253
P,1559696275,5254
P,1559696305,5254
P,1559696334,5255
P,1559696363,5255
P,1559696393,5254
P,1559696423,5254
P,1559696452,5253
P,1559696481,5253
P,1559696511,5254
P,1559696540,5255
P,1559696569,5255
P,1559696599,5255
P,1559696628,5255
P,1559696657,5254
P,1559696686,5253
D,1559696695,482304
D,1559696697,442368
D,1559696699,436736
D,1559696701,437504
D,1559696703,436224
R,1559696704,000000000
X,1559696705,666159,5277
X,1559696706,666865,4113
X,1559696706,666617,8862
X,1559696707,667088,18645
X,1559696707,666569,15626
X,1559696708,666494,3511
X,1559696709,666618,2230
X,1559696709,666567,5792
X,1559696710,666653,2477
X,1559696710,666416,3140
X,1559696711,666519,2352
X,1559696711,666674,2611
X,1559696712,666543,4586
X,1559696713,666864,2729
X,1559696713,666684,2769
X,1559696714,666571,2570
X,1559696714,666618,2675
X,1559696715,666558,1600
X,1559696715,666724,13040
X,1559696716,666443,2451
X,1559696717,666678,6247
P,1559696717,5246
X,1559696717,666276,21459
X,1559696718,666940,13320
X,1559696718,666246,8969
X,1559696719,666678,3070
X,1559696719,667005,2721
X,1559696720,666593,3903
X,1559696720,666732,2256
X,1559696721,666757,2519
X,1559696722,666541,3177
X,1559696722,666872,2998
X,1559696723,666778,3061
X,1559696723,666659,2499
X,1559696724,666706,1778
X,1559696724,667168,8754
X,1559696725,666391,12755
X,1559696726,666801,3400
X,1559696726,666707,6935
X,1559696727,666701,16918
X,1559696727,666700,3025
X,1559696728,666499,4051
X,1559696728,666818,3145
X,1559696729,666760,2843
X,1559696730,666580,3125
X,1559696730,666821,5568
X,1559696731,666680,6071
X,1559696731,667014,1913
X,1559696732,667666,4298
X,1559696732,665518,8621
X,1559696733,666754,3353
X,1559696733,666633,2398
X,1559696734,666559,2585
X,1559696735,666733,4056
X,1559696735,666447,3206
X,1559696736,665688,8270
X,1559696736,666699,11392
X,1559696737,667341,14684
X,1559696737,666630,20211
X,1559696738,667052,3216
X,1559696739,666992,18401
X,1559696739,666689,18530
X,1559696740,667067,2414
X,1559696740,666899,3244
X,1559696741,667103,2617
X,1559696741,666998,2085
X,1559696742,666739,2081
X,1559696743,666748,27734
X,1559696743,666633,10891
X,1559696744,666803,3357
X,1559696744,666937,2218
X,1559696745,666924,15410
X,1559696745,661682,32978
X,1559696746,663160,48539
X,1559696747,659885,42127
P,1559696747,5244
X,1559696747,669835,17328
X,1559696748,672213,47990
X,1559696748,670826,20829
X,1559696749,665954,23483
X,1559696749,667198,18233
X,1559696750,667887,19812
X,1559696750,663375,18517
X,1559696751,662131,8437
X,1559696752,301046,14805
X,1559696752,298575,2054
X,1559696753,298647,1222
X,1559696753,298522,890
X,1559696754,298430,498
X,1559696754,298556,283
X,1559696755,298587,320
X,1559696756,298497,451
X,1559696756,298508,571
X,1559696757,298515,289
X,1559696757,298302,289
O,1559696758,298419,384
O,1559696758,298419,279
O,1559696759,298420,131
O,1559696760,298359,171
O,1559696760,298421,148
O,1559696761,298406,149
O,1559696761,298406,186
O,1559696762,298411,178
O,1559696762,298476,191
O,1559696763,298356,413
O,1559696763,298427,281
O,1559696764,298387,183
O,1559696765,298400,204
O,1559696765,298360,144
O,1559696766,298361,375
O,1559696766,298333,218
O,1559696766,298369,117
O,1559696766,298407,97
O,1559696767,298369,134
O,1559696768,298353,93
O,1559696768,298383,51
O,1559696769,298309,163
O,1559696769,298335,89
O,1559696770,298347,117
O,1559696770,298322,122
O,1559696771,298315,64
O,1559696772,298335,108
O,1559696772,298371,130
O,1559696773,298379,113
O,1559696773,298401,67
O,1559696774,298437,107
O,1559696774,298444,178
O,1559696775,298438,191
O,1559696776,298466,147
P,1559696776,5246
O,1559696776,298447,119
O,1559696777,298424,121
O,1559696777,298446,178
O,1559696778,298427,131
O,1559696778,298421,129
O,1559696779,298481,123
O,1559696779,298494,101
O,1559696780,298440,137
O,1559696781,298444,141
O,1559696781,298419,96
O,1559696782,298398,
