H,1564341504,278906
P,1564341504,5082
P,1564341534,5083
P,1564341563,5081
P,1564341592,5082
P,1564341622,5083
P,1564341652,5082
P,1564341681,5081
P,1564341710,5082
P,1564341740,5082
P,1564341769,5083
P,1564341798,5083
P,1564341827,5081
P,1564341857,5082
P,1564341886,5072
P,1564341916,5082
P,1564341946,5083
P,1564341975,5082
P,1564342004,5081
P,1564342033,5082
P,1564342063,5082
P,1564342092,5081
P,1564342121,5080
P,1564342151,5083
P,1564342180,5082
P,1564342210,5082
P,1564342239,5081
P,1564342269,5083
P,1564342298,5082
P,1564342327,5082
P,1564342357,5080
P,1564342386,5082
P,1564342415,5082
P,1564342444,5082
P,1564342474,5082
P,1564342504,5083
D,1564342509,285952
D,1564342511,393984
R,1564342511,000000000
R,1564342511,000000000
X,1564342513,599703,15343
X,1564342513,595548,27503
X,1564342514,597502,54651
X,1564342514,601737,40223
X,1564342515,597683,11933
X,1564342515,597540,21934
X,1564342516,601218,23284
X,1564342517,598791,11756
X,1564342517,598998,3957
X,1564342518,598990,3129
X,1564342518,599089,21413
X,1564342519,599364,3127
X,1564342519,599129,3825
X,1564342520,599599,2751
X,1564342521,595386,26454
X,1564342521,609613,25343
X,1564342522,593985,55341
X,1564342522,601366,10939
X,1564342523,604503,28804
X,1564342523,601116,2740
X,1564342524,597847,40688
X,1564342524,600527,42160
X,1564342524,596006,24909
X,1564342525,600249,14646
X,1564342525,599273,21116
X,1564342526,600491,4061
X,1564342526,600321,3951
X,1564342527,599212,10908
X,1564342527,600216,6299
X,1564342528,599928,4643
X,1564342529,600579,8735
X,1564342529,598730,21860
X,1564342530,600612,11657
X,1564342530,598826,20703
X,1564342531,600054,3777
X,1564342531,599929,26509
X,1564342532,599979,2567
X,1564342533,599380,6826
P,1564342533,5071
X,1564342533,600831,4461
X,1564342534,599967,2983
X,1564342534,599986,3228
X,1564342535,600093,10123
X,1564342535,599864,14639
X,1564342536,602266,23784
X,1564342537,598043,27629
X,1564342537,599190,49590
X,1564342538,595937,2195
X,1564342538,599702,48218
X,1564342539,599081,45464
X,1564342539,600436,49612
X,1564342540,596463,62314
X,1564342541,608135,55085
X,1564342541,596757,1616
X,1564342542,603243,34732
X,1564342542,592624,52984
X,1564342543,605373,60078
X,1564342543,599609,26641
X,1564342544,600265,10836
X,1564342544,603922,14162
X,1564342545,601042,38846
X,1564342546,601719,31534
X,1564342546,601912,11761
X,1564342547,601975,24957
X,1564342547,602082,8333
X,1564342548,602131,3467
X,1564342548,601755,2958
X,1564342549,601564,5210
X,1564342550,601215,19553
X,1564342550,603040,9585
X,1564342551,601150,13810
X,1564342551,601581,5444
X,1564342552,601645,19253
X,1564342552,601855,4843
X,1564342553,601569,2380
X,1564342554,600967,15395
X,1564342554,602359,15497
X,1564342555,600282,28365
X,1564342555,601643,22467
X,1564342556,601239,10534
X,1564342556,601059,6908
X,1564342557,601597,30854
X,1564342557,600966,4446
X,1564342558,601765,2934
X,1564342559,601735,8291
X,1564342559,600796,12321
X,1564342560,601315,9768
X,1564342560,600705,6424
X,1564342561,601489,1456
X,1564342561,601209,9974
X,1564342562,601005,3610
X,1564342563,600796,29712
P,1564342563,5075
X,1564342563,601865,26772
X,1564342564,600994,25498
X,1564342564,600956,4082
X,1564342565,600072,26149
X,1564342565,601519,35224
X,1564342565,600525,15141
X,1564342566,599187,21223
X,1564342566,605768,26301
X,1564342567,599520,18182
X,1564342567,597705,37848
X,1564342568,600054,27445
X,1564342568,600512,11923
X,1564342569,600733,3692
X,1564342570,599675,18311
X,1564342570,600761,6435
X,1564342571,596497,19725
X,1564342571,604215,15294
X,1564342572,603189,23330
X,1564342572,599019,37242
X,1564342573,601117,5496
X,1564342573,601506,20432
X,1564342574,599184,12560
X,1564342575,598629,29129
X,1564342575,604701,27260
X,1564342576,598963,30417
X,1564342576,599358,3789
X,1564342577,599746,2601
X,1564342577,597893,21348
X,1564342578,602085,17841
X,1564342579,599759,2260
X,1564342579,598611,25497
X,1564342580,599189,17442
X,1564342580,601840,12084
X,1564342581,600475,14161
X,1564342581,600661,16760
X,1564342582,600614,2200
X,1564342583,600595,2218
X,1564342583,600357,1977
X,1564342584,600692,2112
X,1564342584,600365,6365
X,1564342585,601868,11678
X,1564342585,600890,11605
X,1564342586,600970,8990
X,1564342587,601361,3374
X,1564342587,601612,1876
X,1564342588,601395,10186
X,1564342588,601871,62053
X,1564342589,601243,63648
X,1564342589,600300,57411
X,1564342590,602613,53709
