H,1553309440,241338
D,1553309440,393216
D,1553309442,392448
D,1553309445,392960
D,1553309447,393216
D,1553309449,392704
D,1553309451,392448
D,1553309454,393472
D,1553309456,394240
D,1553309458,393472
D,1553309460,393728
D,1553309462,393472
D,1553309465,392960
P,1553309466,5161
D,1553309467,393984
D,1553309469,393472
D,1553309470,397568
D,1553309472,399104
R,1553309472,000000000
X,1553309474,601457,31211
X,1553309475,600455,11694
X,1553309475,601899,4525
X,1553309476,601458,1895
X,1553309476,601355,1377
X,1553309477,601249,988
X,1553309478,601408,1244
X,1553309478,601213,896
X,1553309479,601065,509
X,1553309479,600953,1646
X,1553309480,601069,1563
X,1553309480,600980,1159
X,1553309481,600999,727
X,1553309482,600913,3985
X,1553309482,600907,2009
X,1553309483,601030,2238
X,1553309483,601040,897
X,1553309484,601064,899
X,1553309484,601000,598
X,1553309485,600996,1892
X,1553309485,600988,2575
X,1553309486,601056,2124
X,1553309487,601005,869
X,1553309487,601056,712
X,1553309488,600963,460
X,1553309488,601063,626
X,1553309489,601031,2058
X,1553309489,601227,855
X,1553309490,600987,745
X,1553309491,601043,865
X,1553309491,601020,863
X,1553309492,600989,566
X,1553309492,600986,736
X,1553309493,601032,1335
X,1553309493,601019,1047
X,1553309494,600939,681
X,1553309495,600882,765
X,1553309495,600905,994
A,1553309495,601034,367
T,1553309495,2779
P,1553309496,5156
U,1553309496,0
X,1553309497,601148,772
X,1553309498,601039,1140
X,1553309498,601163,664
X,1553309499,601088,1263
X,1553309500,601045,939
X,1553309500,601094,1107
X,1553309501,601088,520
X,1553309501,600998,1293
X,1553309502,601084,870
X,1553309502,601093,859
X,1553309503,601107,915
X,1553309504,601048,1081
X,1553309504,600982,1083
X,1553309505,601063,943
X,1553309505,601078,593
X,1553309506,601133,1157
X,1553309506,601142,976
X,1553309507,601092,716
X,1553309508,600976,945
X,1553309508,601130,956
X,1553309509,601088,1254
X,1553309509,601112,717
X,1553309510,601126,960
X,1553309510,601116,900
X,1553309511,601021,1064
X,1553309511,601166,858
X,1553309511,601133,934
X,1553309512,601069,883
X,1553309512,601074,1000
A,1553309512,601100,190
T,1553309513,2779
U,1553309513,0
X,1553309514,601083,1088
X,1553309515,601145,819
X,1553309515,601112,998
X,1553309516,601123,929
X,1553309517,601039,1013
X,1553309517,601179,820
X,1553309518,601189,1259
X,1553309518,601119,764
X,1553309519,601156,1047
X,1553309519,601101,1164
X,1553309520,601229,1686
X,1553309521,601269,1103
X,1553309521,601284,1073
X,1553309522,601200,578
X,1553309522,601126,584
X,1553309523,601276,841
X,1553309523,601250,973
X,1553309524,601295,1349
X,1553309525,601279,1163
P,1553309525,5156
X,1553309525,601181,872
X,1553309526,601252,1163
X,1553309526,601287,1051
X,1553309527,601407,598
X,1553309527,601419,835
X,1553309528,601399,706
X,1553309529,601208,1223
X,1553309529,601318,1061
X,1553309530,601303,966
X,1553309530,601423,848
X,1553309531,601344,874
X,1553309531,601383,706
X,1553309532,601291,816
X,1553309533,601405,865
X,1553309533,601439,785
A,1553309533,601276,327
T,1553309533,2779
U,1553309534,0
X,1553309535,601380,868
X,1553309536,601313,897
X,1553309536,601471,1138
X,1553309537,601492,1272
X,1553309537,601489,812
X,1553309538,601460,1036
X,1553309538,601463,791
X,1553309539,601386,1132
X,1553309540,601535,883
X,1553309540,601516,976
X,1553309541,601527,1018
X,1553309541,601517,689
X,1553309542,601467,764
X,1553309542,601492,708
X,1553309543,601501,2140
X,1553309544,601728,1369
X,1553309544,601296,4172
X,1553309545,601778,1508
X,1553309545,601640,1051
X,1553309546,601683,989
X,1553309546,601702,990
X,1553309547,601774,1011
X,1553309548,601722,807
X,1553309548,601641,995
X,1553309549,601603,930
X,1553309549,601692,1139
X,1553309550,601728,723
X,1553309550,601748,766
X,1553309551,601728,902
X,1553309552,601702,845
X,1553309552,601629,901
X,1553309552,601778,846
A,1553309552,601591,465
T,1553309552,2779
U,1553309552,0
X,1553309554,601793,604
P,1553309554,5154
X,1553309554,601768,616
X,1553309555,601786,808
X,1553309555,601834,735
X,1553309556,601871,967
X,1553309556,601888,1115
X,1553309557,601899,851
X,1553309558,601778,827
X,1553309558,601770,1108
X,1553309559,601918,1135
X,1553309559,602006,966
X,1553309560,601946,865
X,1553309560,601899,1046
X,1553309561,601959,795
