H,1552796208,241338
P,1552796208,5166
P,1552796237,5166
P,1552796267,5165
P,1552796297,5167
P,1552796326,5165
P,1552796356,5167
P,1552796385,5165
P,1552796415,5165
P,1552796444,5167
P,1552796474,5166
P,1552796503,5167
P,1552796532,5167
P,1552796562,5166
P,1552796592,5166
P,1552796621,5167
P,1552796650,5166
P,1552796680,5165
P,1552796709,5166
P,1552796738,5166
P,1552796768,5166
P,1552796797,5167
P,1552796826,5166
P,1552796855,5167
P,1552796886,5168
P,1552796915,5168
P,1552796944,5166
P,1552796974,5166
P,1552797003,5166
P,1552797032,5167
P,1552797061,5166
P,1552797091,5167
P,1552797120,5166
P,1552797149,5167
P,1552797180,5166
P,1552797209,5166
P,1552797238,5166
P,1552797267,5167
P,1552797297,5166
P,1552797326,5167
P,1552797355,5167
P,1552797385,5166
P,1552797414,5167
P,1552797443,5165
P,1552797473,5166
P,1552797503,5167
P,1552797532,5166
P,1552797561,5165
P,1552797591,5168
P,1552797620,5166
P,1552797649,5166
O,1552797663,246991,1660
O,1552797663,245909,659
O,1552797664,246140,1337
O,1552797665,246622,1200
O,1552797665,246576,808
O,1552797666,247682,722
O,1552797666,247759,549
O,1552797667,247729,306
O,1552797667,247764,245
O,1552797668,247748,147
O,1552797669,247867,102
O,1552797669,247588,321
O,1552797670,247554,365
O,1552797670,247975,329
O,1552797671,247700,567
O,1552797671,247618,405
O,1552797672,247140,1530
O,1552797673,246630,1364
O,1552797673,247210,1470
O,1552797673,247401,1114
O,1552797673,245635,1763
O,1552797674,245898,3500
O,1552797674,247363,2312
O,1552797675,246264,2691
O,1552797676,245820,2589
O,1552797676,246658,1539
O,1552797677,247212,1003
O,1552797677,246598,768
O,1552797678,247014,1617
P,1552797678,5160
O,1552797678,246792,1001
O,1552797679,246423,1084
O,1552797680,247542,832
O,1552797680,247338,1044
O,1552797681,248329,999
O,1552797681,247376,1146
O,1552797682,246780,1256
O,1552797682,246678,790
O,1552797683,247534,1628
O,1552797683,246883,1011
O,1552797684,246684,990
O,1552797685,247226,754
O,1552797685,247662,389
O,1552797686,247786,360
O,1552797686,247161,1731
O,1552797687,246251,302
O,1552797687,246881,591
O,1552797688,247913,653
O,1552797689,247805,339
O,1552797689,247574,676
O,1552797690,247457,434
O,1552797690,247397,248
O,1552797691,247401,310
O,1552797691,247568,200
O,1552797692,247595,260
O,1552797693,247737,297
O,1552797693,247751,250
O,1552797694,247894,408
O,1552797694,247887,213
O,1552797695,247843,140
O,1552797695,247526,488
O,1552797696,247108,548
O,1552797697,247062,557
O,1552797697,247581,512
O,1552797698,247542,241
O,1552797698,247063,473
O,1552797699,247164,169
O,1552797699,247376,426
O,1552797700,247722,193
O,1552797701,247687,137
O,1552797701,247784,119
O,1552797702,247723,260
O,1552797702,247742,151
O,1552797703,247652,146
O,1552797703,247727,202
O,1552797704,247622,285
O,1552797704,247332,333
O,1552797705,247554,92
O,1552797706,247665,197
O,1552797706,247849,236
O,1552797707,247645,214
O,1552797707,247531,290
O,1552797708,247341,720
P,1552797708,5158
O,1552797708,246959,86
O,1552797709,247104,317
O,1552797710,247418,300
O,1552797710,247527,235
O,1552797711,247496,185
O,1552797711,247395,546
O,1552797712,247117,401
O,1552797712,247185,453
O,1552797713,247505,199
O,1552797714,247444,347
O,1552797714,247571,127
O,1552797714,247689,328
O,1552797714,247478,388
O,1552797715,247589,157
O,1552797715,247685,292
O,1552797716,247869,162
O,1552797717,247966,139
O,1552797717,248003,107
O,1552797718,248063,111
T,1552797718,2811
P,1552797737,5167
P,1552797767,5166
P,1552797796,5167
P,1552797826,5167
P,1552797855,5167
P,1552797884,5165
P,1552797914,5166
P,1552797943,5166
P,1552797972,5165
P,1552798001,5165
P,1552798031,5166
P,1552798061,5166
P,1552798090,5166
P,1552798120,5166
P,1552798149,5164
P,1552798178,5167
P,1552798207,5166
P,1552798237,5165
P,1552798266,5166
P,1552798295,5166
P,1552798325,5167
P,1552798355,5165
P,1552798384,5166
P,1552798413,5167
P,1552798443,5166
P,1552798472,5167
P,1552798501,5165
P,1552798531,5165
P,1552798560,5165
P,1552798589,5164
P,1552798618,5165
P,1552798649,5165
P,1552798678,5166
P,1552798707,5165
P,1552798737,5166
P,1552798766,5166
P,1552798795,5166
P,1552798824,5165
P,1552798854,5166
P,1552798883,5167
P,1552798912,5166
P,1552798943,5167
P,1552798972,5165
P,1552799001,5166
P,1552799031,5166
P,1552799061,5166
P,1552799090,5166
P,1552799119,5166
P,1552799149,5166
P,1552799178,5167
P,1552799207,5167
