H,1555171200,241338
U,1555171200,0
E,1555171200,1
P,1555171200,5137
P,1555171230,5140
P,1555171259,5138
P,1555171288,5137
P,1555171318,5138
P,1555171347,5139
P,1555171376,5139
P,1555171405,5137
P,1555171435,5140
P,1555171465,5138
P,1555171494,5138
P,1555171524,5139
P,1555171553,5138
P,1555171582,5139
P,1555171611,5140
P,1555171641,5139
P,1555171670,5136
P,1555171699,5138
P,1555171729,5138
P,1555171759,5139
P,1555171788,5137
P,1555171817,5139
P,1555171847,5138
P,1555171876,5139
P,1555171905,5140
P,1555171935,5139
P,1555171964,5139
P,1555171994,5138
P,1555172023,5140
P,1555172054,5140
P,1555172083,5140
P,1555172112,5139
P,1555172142,5138
P,1555172171,5138
P,1555172200,5138
D,1555172212,330240
D,1555172214,329728
D,1555172216,329216
D,1555172218,326144
D,1555172220,325632
D,1555172223,329728
D,1555172225,331776
D,1555172226,325376
D,1555172228,326144
P,1555172229,5139
D,1555172230,325888
D,1555172233,326144
D,1555172235,327424
D,1555172237,312832
D,1555172239,324096
D,1555172241,325376
D,1555172244,326144
R,1555172244,000000000
X,1555172245,494411,5072
X,1555172246,492745,10208
X,1555172247,492991,2101
X,1555172247,490959,2529
X,1555172248,489608,4821
X,1555172248,488574,3659
X,1555172249,486477,17863
X,1555172249,490413,3881
X,1555172250,491447,2955
X,1555172251,492257,1793
X,1555172251,490108,4355
X,1555172252,486227,10191
X,1555172252,489075,2750
X,1555172253,488430,2990
X,1555172253,488099,6843
X,1555172254,489693,4217
X,1555172255,490544,2897
X,1555172255,491721,2876
X,1555172256,492193,1573
X,1555172256,492291,3096
X,1555172257,493014,3255
X,1555172257,492032,2223
X,1555172258,493112,1832
X,1555172258,492954,1195
X,1555172259,492393,1584
P,1555172259,5133
X,1555172260,494210,4098
X,1555172260,494207,3144
X,1555172261,494364,5681
X,1555172261,495322,3424
X,1555172262,494603,2480
X,1555172262,494161,1271
X,1555172263,494221,1315
X,1555172264,495608,2755
X,1555172264,494122,2806
X,1555172265,495071,2558
X,1555172265,496209,2095
X,1555172266,496030,1718
X,1555172266,496299,1384
X,1555172267,496248,2954
X,1555172267,495843,1484
X,1555172267,495166,1536
X,1555172268,494338,2361
X,1555172268,494025,1940
X,1555172269,494026,1435
X,1555172269,494569,2073
X,1555172270,495395,2377
X,1555172271,495563,1702
X,1555172271,495428,1718
X,1555172272,496110,928
X,1555172272,496470,3924
X,1555172273,496111,2107
X,1555172273,496634,1146
X,1555172274,496865,2104
X,1555172275,496852,1292
X,1555172275,496603,3212
X,1555172276,496587,2302
X,1555172276,496444,1441
X,1555172277,496433,2055
X,1555172277,496682,8670
X,1555172278,497899,7974
X,1555172278,497103,42925
X,1555172279,498793,60327
X,1555172280,496143,40733
X,1555172280,497150,30702
X,1555172281,490771,55483
X,1555172281,492234,10909
X,1555172282,493211,22422
X,1555172282,493169,15397
X,1555172283,493367,13427
X,1555172284,493375,8913
X,1555172284,493710,3248
X,1555172285,493850,4048
X,1555172285,493575,741
X,1555172286,493475,1400
X,1555172286,493267,1595
X,1555172287,493508,5039
X,1555172288,493374,860
X,1555172288,493379,2121
P,1555172288,5132
X,1555172289,493409,2623
X,1555172289,493557,1120
X,1555172290,493741,1219
X,1555172290,494006,1837
X,1555172291,493792,754
X,1555172292,493565,1447
X,1555172292,493364,3804
X,1555172293,493409,1638
X,1555172293,493511,947
X,1555172294,493611,1418
X,1555172294,493886,3171
X,1555172295,493718,955
X,1555172296,494110,1925
X,1555172296,494393,1449
X,1555172297,494502,963
X,1555172297,494180,3231
X,1555172298,494614,2514
X,1555172298,494453,1212
X,1555172299,494630,3703
X,1555172299,494423,3311
X,1555172300,494386,5310
X,1555172301,493954,1481
X,1555172301,494098,7324
X,1555172302,494181,4390
X,1555172302,494245,1230
X,1555172303,494603,2500
X,1555172303,494820,2724
X,1555172304,494482,4725
X,1555172305,494661,1564
X,1555172305,494596,3167
X,1555172306,494962,742
X,1555172306,494744,2199
X,1555172307,494592,860
X,1555172307,495225,726
X,1555172308,495402,5363
X,1555172308,495799,3082
X,1555172308,495181,1249
X,1555172309,494710,980
X,1555172309,494677,1007
X,1555172310,494805,1218
X,1555172310,495034,955
X,1555172311,495036,1169
X,1555172312,495147,6399
X,1555172312,494510,1485
X,1555172313,494607,8260
X,1555172313,494179,6734
X,1555172314,494171,2583
X,1555172314,494432,1365
X,1555172315,494393,1274
X,1555172316,494054,1870
X,1555172316,493015,1990
X,1555172317,493443,2514
X,1555172317,493360,2094
P,1555172317,5132
