H,1073043,233298
P,1073043,5128
P,1073072,5127
P,1073103,5126
P,1073132,5127
P,1073161,5126
P,1073191,5127
P,1073220,5127
P,1073249,5127
P,1073278,5126
P,1073308,5126
P,1073337,5127
P,1073366,5128
P,1073396,5126
P,1073426,5127
P,1073455,5128
P,1073484,5127
P,1073514,5126
P,1073543,5127
P,1073573,5127
P,1073602,5127
P,1073632,5127
P,1073661,5127
P,1073691,5127
P,1073721,5128
P,1073750,5128
P,1073779,5128
P,1073808,5126
P,1073838,5128
P,1073867,5126
P,1073896,5128
P,1073926,5127
P,1073955,5127
P,1073985,5127
P,1074014,5127
P,1074044,5126
P,1074073,5125
P,1074102,5128
P,1074132,5128
P,1074161,5128
P,1074190,5127
P,1074219,5127
P,1074249,5127
P,1074279,5128
P,1074308,5128
P,1074338,5127
P,1074367,5127
O,1074391,229385,318
O,1074391,229663,381
O,1074392,229633,389
O,1074392,229608,281
O,1074393,229574,282
O,1074393,229503,255
O,1074394,229619,408
O,1074395,229621,563
O,1074395,229526,640
O,1074396,229624,932
P,1074396,5110
O,1074396,229612,448
O,1074397,229756,318
O,1074397,230011,566
O,1074398,230174,259
O,1074399,230159,151
O,1074399,229941,168
O,1074400,229987,85
O,1074400,229954,320
O,1074401,229988,137
O,1074401,230061,111
O,1074402,229880,128
O,1074403,229768,215
O,1074403,229864,168
O,1074404,229985,182
O,1074404,229993,113
O,1074405,230003,84
O,1074405,230075,204
O,1074406,229921,221
O,1074407,230032,427
O,1074407,229557,1028
O,1074408,229480,266
O,1074408,229723,202
O,1074409,229983,265
O,1074409,229745,257
O,1074410,229602,346
O,1074411,229581,209
O,1074411,229807,610
O,1074412,230207,204
O,1074412,230286,423
O,1074413,229356,1222
O,1074413,229656,403
O,1074414,229525,356
O,1074415,229550,711
O,1074415,229343,620
O,1074416,229557,576
O,1074416,229483,774
O,1074417,229287,582
O,1074417,229216,295
O,1074418,229241,478
O,1074418,229734,770
O,1074419,229737,842
O,1074420,229794,300
O,1074420,229779,561
O,1074421,229720,1082
O,1074421,229738,1250
O,1074422,229775,785
O,1074422,229281,750
O,1074422,229578,589
O,1074423,229608,541
O,1074423,229726,267
O,1074424,229952,259
O,1074424,229793,151
O,1074425,229918,355
P,1074425,5111
O,1074425,229772,375
O,1074426,229389,398
O,1074427,229276,493
O,1074427,229725,461
O,1074428,229988,208
O,1074428,229914,393
O,1074429,228954,1575
O,1074429,228550,444
O,1074430,228822,947
O,1074431,229141,417
O,1074431,229144,970
O,1074432,228753,842
O,1074432,229012,1076
O,1074433,229775,786
O,1074433,230162,205
O,1074434,230245,98
O,1074435,230175,67
O,1074435,230162,139
O,1074436,230343,166
O,1074436,230080,516
O,1074437,229739,310
O,1074437,229989,777
O,1074438,229835,1143
O,1074439,229609,290
O,1074439,228753,1980
O,1074440,228772,1649
O,1074440,229702,629
O,1074441,230028,521
O,1074441,229673,551
O,1074442,229775,517
O,1074443,230054,220
O,1074443,229999,145
O,1074444,230034,241
O,1074444,230246,159
O,1074445,229948,193
O,1074445,229662,312
O,1074446,229361,191
O,1074446,229835,560
T,1074447,2788
P,1074455,5127
P,1074484,5127
P,1074513,5126
P,1074543,5127
P,1074573,5124
P,1074602,5126
P,1074631,5126
P,1074661,5128
P,1074690,5128
P,1074719,5126
P,1074749,5126
P,1074778,5126
P,1074807,5124
P,1074836,5127
P,1074867,5124
P,1074896,5127
P,1074925,5126
P,1074955,5127
P,1074984,5128
P,1075013,5127
P,1075042,5126
P,1075072,5127
P,1075101,5125
P,1075130,5126
P,1075160,5128
P,1075190,5126
P,1075219,5125
P,1075248,5128
P,1075278,5127
P,1075307,5127
P,1075336,5127
P,1075365,5127
P,1075395,5126
P,1075424,5126
P,1075454,5128
P,1075484,5127
P,1075513,5127
P,1075542,5127
P,1075571,5126
P,1075601,5126
P,1075630,5128
P,1075659,5128
P,1075689,5127
P,1075718,5128
P,1075748,5126
P,1075777,5127
P,1075807,5129
P,1075836,5128
P,1075865,5128
P,1075895,5126
P,1075924,5127
P,1075953,5128
P,1075982,5127
