H,81007,233298
P,81007,5221
P,81037,5221
P,81066,5220
P,81096,5220
P,81125,5221
D,81126,575232
D,81128,478464
D,81130,471040
D,81133,488192
D,81135,471552
D,81137,468992
D,81139,479232
D,81141,468992
D,81144,465408
D,81146,473344
D,81147,498432
D,81149,473344
D,81151,473856
D,81154,472064
P,81154,5066
D,81156,470272
D,81158,470784
D,81160,468736
D,81162,470784
D,81165,473344
D,81167,474880
D,81169,471040
D,81171,465664
D,81174,483840
D,81176,488192
D,81178,472832
D,81180,473088
D,81182,474880
P,81184,5218
D,81185,473600
D,81187,474368
D,81188,474112
D,81190,471552
D,81192,473344
D,81195,472832
D,81197,472832
R,81197,000000000
X,81199,472738,1554
X,81199,471557,1827
X,81200,472092,2752
X,81200,472943,1012
X,81201,472323,1383
X,81201,471857,1475
X,81202,472367,2182
X,81203,472828,2162
X,81203,471961,7406
X,81204,472355,5724
X,81204,472358,8752
X,81205,473215,2459
X,81205,473841,2226
X,81206,474100,9926
X,81206,474083,8210
X,81207,474347,7372
X,81208,474295,890
X,81208,474046,824
X,81209,473651,4518
X,81209,473362,876
X,81210,473280,1212
X,81210,473268,1174
X,81211,473558,1503
X,81212,473402,1090
X,81212,472793,1090
X,81213,472287,1811
P,81213,5199
X,81213,472055,8938
X,81214,472523,11094
X,81214,472061,16560
X,81215,476320,20908
X,81216,468924,50743
X,81216,472538,9160
X,81217,473506,16324
X,81217,469451,17693
X,81218,469024,16880
X,81218,469875,23311
X,81219,470243,27519
X,81220,471008,19707
X,81220,471130,26803
X,81221,472936,23114
X,81221,471802,27985
X,81222,472475,9280
X,81222,472380,31260
X,81223,471888,20693
X,81224,473511,23908
X,81224,473803,10659
X,81225,468064,34276
X,81225,469112,25869
X,81226,472251,16173
X,81226,473211,32609
X,81227,470832,24747
X,81228,472314,24556
X,81228,473848,26688
X,81228,473742,23586
X,81228,473662,30421
X,81229,472840,33733
X,81229,471263,21972
X,81230,472538,31713
X,81231,474718,33613
X,81231,474711,31815
X,81232,474075,36386
X,81232,473724,21708
X,81233,474639,30304
X,81233,474283,1680
X,81234,474721,16336
X,81234,474775,2692
X,81235,473281,23057
X,81236,473087,19454
X,81236,471448,25175
X,81237,469153,20312
X,81237,469155,37435
X,81238,474414,22564
X,81238,472235,46475
X,81239,475052,23080
X,81240,477793,50859
X,81240,476247,13675
X,81241,477910,53154
X,81241,474948,40102
X,81242,475339,17383
P,81242,5200
X,81242,475846,3983
X,81243,476820,32763
X,81244,476633,42693
X,81244,472366,52524
X,81245,477171,19553
X,81245,476243,27323
X,81246,475454,32682
X,81246,470675,36399
X,81247,474237,25269
X,81248,474329,37287
X,81248,472644,2661
X,81249,474221,3406
X,81249,475411,2278
X,81250,475199,27192
X,81250,476396,7627
X,81251,476429,1545
X,81252,474911,1498
X,81252,475969,4021
X,81253,476102,5686
X,81253,475838,845
X,81254,476111,733
X,81254,476431,1616
X,81255,476322,8152
X,81256,476324,986
X,81256,476397,30649
X,81257,476499,683
X,81257,476339,25951
X,81258,475905,731
X,81258,476849,3490
X,81259,475821,3457
X,81259,476041,969
X,81260,475796,1639
X,81261,476000,1110
X,81261,476145,857
X,81262,476213,1038
X,81262,476273,940
X,81263,476403,801
X,81263,476030,1304
X,81264,476240,1069
X,81265,476145,829
X,81265,476061,757
X,81266,476347,959
X,81266,476002,879
X,81267,475674,1061
X,81267,475351,1803
X,81268,474805,4193
X,81269,475038,616
X,81269,475073,1625
X,81269,475036,595
X,81269,474984,1040
X,81270,474842,961
X,81270,475203,1198
X,81271,475322,689
A,81271,475601,3137
T,81271,2764
P,81271,5201
X,81273,474734,7942
X,81273,475331,1016
X,81274,475725,6466
X,81274,476692,3445
X,81275,476243,1035
X,81276,476122,1068
