H,1065233,233298
X,1065233,582748,1341
X,1065234,582634,1443
X,1065234,582627,1201
X,1065234,582776,1857
X,1065234,582882,2264
X,1065235,582903,575
A,1065235,582031,3129
T,1065235,2790
X,1065237,582049,4133
X,1065237,580958,3389
X,1065238,580855,1002
X,1065238,580794,1100
X,1065239,581490,962
X,1065240,581245,546
X,1065240,581500,940
X,1065241,581346,1824
X,1065241,581058,2186
X,1065242,581757,797
X,1065242,582059,1024
X,1065243,581237,2175
X,1065244,581457,2673
X,1065244,580702,921
X,1065245,580575,3227
X,1065245,581580,1070
X,1065246,581551,1092
X,1065246,580826,2138
X,1065247,581276,636
X,1065248,581744,718
X,1065248,581839,836
X,1065249,582178,635
X,1065249,582452,843
X,1065250,582377,1532
X,1065250,581577,1718
X,1065251,581509,1101
X,1065252,580937,980
X,1065252,580735,1148
X,1065253,581336,494
X,1065253,581311,871
X,1065254,580664,1172
P,1065254,5110
X,1065254,581032,1034
X,1065255,581612,930
X,1065255,582051,881
X,1065256,582450,655
X,1065257,582263,782
X,1065257,582510,830
X,1065258,582349,1630
X,1065258,582789,1256
X,1065259,582137,885
X,1065259,582012,918
A,1065259,581740,1808
T,1065260,2790
X,1065261,582593,1074
X,1065262,582586,414
X,1065262,582496,812
X,1065263,581887,3655
X,1065264,582187,1027
X,1065264,582945,3445
X,1065265,583104,861
X,1065265,583123,768
X,1065266,582397,649
X,1065266,581548,1224
X,1065267,581868,984
X,1065267,582320,913
X,1065268,582677,1154
X,1065269,582853,740
X,1065269,582744,506
X,1065270,582540,968
X,1065270,582502,602
X,1065271,582022,1007
X,1065271,582677,1319
X,1065272,582936,1170
X,1065273,582716,863
X,1065273,582825,1271
X,1065274,583001,628
X,1065274,583054,464
X,1065275,583162,622
X,1065275,583238,702
X,1065275,582796,1096
X,1065276,582390,1492
X,1065276,582041,1866
X,1065277,582263,1525
X,1065277,582120,1540
X,1065278,582679,1332
X,1065278,582854,933
X,1065279,583042,1381
X,1065280,582754,795
X,1065280,581951,1516
X,1065281,581305,1808
X,1065281,582062,1136
X,1065282,583863,10212
X,1065282,583515,5455
P,1065283,5113
X,1065283,583080,4904
X,1065284,583615,1944
X,1065284,583282,1042
X,1065285,583077,910
X,1065285,582766,871
A,1065285,582757,1370
T,1065285,2791
X,1065287,582946,1059
X,1065288,583341,1788
X,1065288,583593,1418
X,1065289,583312,807
X,1065289,582859,2123
X,1065290,583090,1519
X,1065290,583204,663
X,1065291,583792,939
X,1065292,583113,1104
X,1065292,583522,945
X,1065293,583068,2028
X,1065293,583002,1024
X,1065294,583256,991
X,1065294,582835,1253
X,1065295,582921,781
X,1065295,583319,610
X,1065296,583202,1219
X,1065297,583386,839
X,1065297,582935,1224
X,1065298,582554,853
X,1065298,582225,1773
X,1065299,582391,1305
X,1065299,582751,1571
X,1065300,582331,1688
X,1065301,582732,1691
X,1065301,583720,623
X,1065302,583466,741
X,1065302,583247,595
X,1065303,582999,604
X,1065303,583032,930
X,1065304,583089,1208
X,1065305,583119,2652
X,1065305,582063,3034
X,1065306,582807,1663
X,1065306,582824,1525
X,1065307,583209,2023
X,1065307,583000,1193
X,1065308,583161,423
X,1065309,583020,1714
X,1065309,582187,624
X,1065310,581449,1435
X,1065310,582434,1369
X,1065311,582345,1862
X,1065311,580638,1188
X,1065312,582140,894
X,1065313,582753,1947
P,1065313,5104
X,1065313,582637,1640
X,1065314,582027,1454
X,1065314,582826,600
X,1065315,582617,696
X,1065315,582998,800
A,1065315,583082,1652
T,1065315,2791
X,1065316,583618,3806
X,1065317,583298,8316
X,1065317,583156,1645
X,1065318,582915,598
X,1065318,582897,754
X,1065319,583037,816
X,1065320,583226,587
X,1065320,583431,1012
X,1065321,583469,826
X,1065321,582987,1004
X,1065322,582882,667
X,1065322,582380,1084
X,1065323,583261,490
X,1065324,583043,996
X,1065324,582924,4862
X,1065325,582840,1399
X,1065325,582776,1268
X,1065326,581764,1386
