H,4599182,233298
P,4599182,5093
P,4599212,5090
P,4599241,5091
P,4599271,5091
P,4599301,5093
P,4599330,5092
P,4599359,5092
P,4599388,5092
P,4599418,5093
P,4599447,5092
P,4599476,5091
P,4599506,5093
P,4599535,5092
P,4599565,5092
P,4599594,5087
P,4599624,5090
P,4599653,5092
P,4599682,5092
P,4599712,5088
P,4599741,5091
P,4599770,5090
P,4599799,5092
P,4599829,5093
P,4599859,5089
P,4599888,5091
P,4599918,5093
P,4599947,5092
P,4599976,5091
P,4600005,5091
P,4600035,5091
P,4600064,5087
P,4600093,5092
P,4600123,5092
P,4600153,5092
P,4600182,5092
P,4600211,5093
P,4600241,5088
P,4600270,5091
P,4600299,5093
P,4600329,5092
P,4600358,5093
P,4600387,5093
P,4600416,5091
P,4600447,5092
P,4600476,5093
P,4600505,5092
P,4600535,5091
P,4600564,5092
P,4600593,5093
P,4600622,5093
P,4600652,5092
P,4600681,5092
O,4600698,224106,391
O,4600698,224211,622
O,4600699,224179,1134
O,4600699,224182,1637
O,4600699,223555,2154
O,4600700,223807,1705
O,4600700,224886,457
O,4600701,224995,298
O,4600701,224815,638
O,4600702,224717,704
O,4600703,224890,1192
O,4600703,224584,1125
O,4600704,224601,1710
O,4600704,223801,488
O,4600705,223874,764
O,4600705,223812,812
O,4600706,224069,505
O,4600707,224059,854
O,4600707,223997,272
O,4600708,224203,835
O,4600708,224281,390
O,4600709,224204,347
O,4600709,223923,189
O,4600710,224398,199
P,4600710,5074
O,4600711,224355,134
O,4600711,224320,507
O,4600712,224232,345
O,4600712,224227,164
O,4600713,224004,1111
O,4600713,223796,933
O,4600714,223640,676
O,4600715,223149,676
O,4600715,223328,154
O,4600716,223057,515
O,4600716,223614,654
O,4600717,224254,399
O,4600717,224111,464
O,4600718,223565,682
O,4600719,221811,2544
O,4600719,219703,2203
O,4600720,222365,1576
O,4600720,223269,1032
O,4600721,224034,368
O,4600721,224454,305
O,4600722,224377,366
O,4600723,224033,332
O,4600723,224328,251
O,4600724,224425,112
O,4600724,224401,398
O,4600725,224092,511
O,4600725,224357,680
O,4600726,224217,464
O,4600726,224505,743
O,4600727,224453,1367
O,4600728,223848,2332
O,4600728,225490,973
O,4600729,224609,1096
O,4600729,224706,852
O,4600730,224330,415
O,4600730,224207,648
O,4600731,224173,853
O,4600732,224014,625
O,4600732,225015,1053
O,4600733,225165,715
O,4600733,224810,1845
O,4600734,223757,1443
O,4600734,223974,1341
O,4600735,223580,945
O,4600736,224781,858
O,4600736,224821,448
O,4600737,224298,1040
O,4600737,223442,1380
O,4600738,223967,1284
O,4600738,223643,1149
O,4600739,223484,497
O,4600740,224039,725
O,4600740,224222,571
P,4600740,5075
O,4600740,223364,502
O,4600740,223237,1363
O,4600741,224182,377
O,4600741,223863,426
O,4600742,223245,1197
O,4600743,223036,1399
O,4600743,224095,967
O,4600744,224019,844
O,4600744,224163,693
O,4600745,224152,363
O,4600745,223931,865
O,4600746,222702,4328
O,4600747,220959,3825
O,4600747,221205,4971
O,4600748,215302,6300
O,4600748,217194,4529
O,4600749,216455,7988
O,4600749,219340,3950
O,4600750,221459,1242
O,4600750,221212,1218
O,4600751,222657,3769
O,4600752,223450,1154
O,4600752,223857,513
O,4600753,223710,591
T,4600753,2811
P,4600770,5091
P,4600799,5093
P,4600828,5090
P,4600858,5090
P,4600887,5092
P,4600916,5092
P,4600945,5092
P,4600975,5089
P,4601004,5092
P,4601034,5092
P,4601064,5093
P,4601093,5092
P,4601122,5092
P,4601151,5093
P,4601181,5092
P,4601210,5092
P,4601239,5094
P,4601269,5093
P,4601298,5092
P,4601328,5092
P,4601357,5092
P,4601387,5092
P,4601416,5091
P,4601445,5093
P,4601475,5090
P,4601504,5091
P,4601533,5093
P,4601563,5093
P,4601593,5092
P,4601623,5092
P,4601652,5092
P,4601682,5092
P,4601711,5091
P,4601740,5092
P,4601769,5093
P,4601799,5090
P,4601828,5091
P,4601857,5092
P,4601887,5092
P,4601917,5093
P,4601946,5093
P,4601975,5090
P,4602005,5091
P,4602034,5093
P,4602063,5091
P,4602093,5093
P,4602122,5092
P,4602151,5093
P,4602180,5092
