H,2176397,233298
P,2176397,5104
P,2176427,5105
P,2176456,5105
P,2176485,5103
P,2176514,5103
P,2176544,5105
P,2176574,5105
P,2176603,5105
P,2176633,5104
P,2176662,5105
P,2176691,5104
P,2176720,5106
P,2176750,5105
P,2176779,5105
P,2176808,5103
P,2176838,5105
P,2176868,5104
P,2176897,5105
P,2176926,5105
P,2176956,5106
P,2176985,5103
P,2177014,5105
P,2177044,5104
P,2177073,5105
P,2177102,5104
P,2177131,5105
P,2177162,5105
P,2177191,5105
P,2177220,5106
P,2177250,5105
P,2177279,5104
P,2177308,5104
P,2177337,5103
P,2177367,5105
P,2177396,5106
P,2177425,5103
P,2177455,5106
P,2177485,5104
P,2177514,5104
O,2177527,229416,410
O,2177528,229961,431
O,2177529,230110,315
O,2177529,229918,232
O,2177530,229943,157
O,2177530,229614,288
O,2177531,229885,418
O,2177531,230010,425
O,2177532,229402,177
O,2177532,229189,228
O,2177533,228815,675
O,2177534,228972,506
O,2177534,229288,345
O,2177535,229664,271
O,2177535,229491,149
O,2177536,229632,380
O,2177536,229701,433
O,2177537,229853,602
O,2177537,229418,1400
O,2177537,228646,492
O,2177538,229056,474
O,2177538,228933,587
O,2177539,229134,230
O,2177539,229156,535
O,2177540,228850,1341
O,2177541,229427,959
O,2177541,228641,1237
O,2177542,228511,1435
O,2177542,228804,877
P,2177543,5088
O,2177543,228563,1492
O,2177543,228762,632
O,2177544,229774,1648
O,2177545,229349,1774
O,2177545,229048,268
O,2177546,229078,855
O,2177546,229086,380
O,2177547,229198,438
O,2177547,229228,253
O,2177548,229170,211
O,2177549,229216,103
O,2177549,228964,487
O,2177550,228741,386
O,2177550,228889,268
O,2177551,229165,281
O,2177551,229197,195
O,2177552,229105,371
O,2177553,228959,328
O,2177553,229178,170
O,2177554,229208,326
O,2177554,228913,189
O,2177555,228548,321
O,2177555,229091,379
O,2177556,228892,279
O,2177557,228987,601
O,2177557,228524,421
O,2177558,227783,785
O,2177558,227272,858
O,2177559,228073,1204
O,2177559,228890,685
O,2177560,229235,576
O,2177560,228985,587
O,2177561,229149,397
O,2177562,229192,265
O,2177562,229061,465
O,2177563,228970,622
O,2177563,229246,191
O,2177564,229167,659
O,2177564,229079,662
O,2177565,229062,423
O,2177566,229020,655
O,2177566,229339,88
O,2177567,229453,181
O,2177567,229323,194
O,2177568,229406,261
O,2177568,229560,170
O,2177569,229673,104
O,2177570,229634,314
O,2177570,229599,288
O,2177571,229183,615
O,2177571,228549,1039
O,2177572,228984,597
O,2177572,229632,205
P,2177573,5086
O,2177573,229605,361
O,2177574,228923,1096
O,2177574,229047,449
O,2177575,228900,916
O,2177575,229925,536
O,2177576,229722,256
O,2177576,229707,293
O,2177577,229447,216
O,2177578,229455,147
O,2177578,229278,152
O,2177578,229203,206
O,2177578,229007,578
O,2177579,228486,1095
O,2177579,228511,720
O,2177580,228527,297
O,2177581,228783,160
O,2177581,229237,428
O,2177582,229355,90
O,2177582,229366,99
T,2177582,2777
P,2177602,5104
P,2177631,5103
P,2177660,5105
P,2177690,5105
P,2177719,5104
P,2177749,5104
P,2177779,5104
P,2177808,5104
P,2177837,5105
P,2177866,5106
P,2177896,5105
P,2177925,5105
P,2177954,5104
P,2177984,5102
P,2178013,5105
P,2178043,5105
P,2178072,5106
P,2178102,5105
P,2178131,5105
P,2178160,5106
P,2178190,5105
P,2178219,5104
P,2178248,5104
P,2178277,5104
P,2178307,5105
P,2178337,5105
P,2178366,5102
P,2178396,5106
P,2178425,5104
P,2178454,5104
P,2178483,5105
P,2178513,5104
P,2178542,5106
P,2178571,5104
P,2178601,5105
P,2178631,5105
P,2178660,5104
P,2178690,5105
P,2178720,5104
P,2178749,5106
P,2178778,5105
P,2178808,5105
P,2178837,5105
P,2178866,5105
P,2178895,5106
P,2178926,5106
P,2178955,5103
P,2178984,5105
P,2179014,5105
P,2179043,5105
P,2179072,5104
P,2179101,5103
P,2179131,5105
P,2179160,5102
P,2179189,5105
P,2179219,5105
P,2179249,5105
P,2179278,5105
P,2179307,5106
P,2179337,5105
