H,1583216,233298
P,1583216,5117
P,1583245,5118
P,1583274,5118
P,1583303,5118
P,1583333,5116
P,1583362,5117
P,1583392,5117
P,1583422,5117
P,1583451,5118
P,1583480,5119
P,1583509,5118
P,1583539,5117
P,1583568,5116
P,1583597,5116
P,1583627,5118
P,1583656,5119
P,1583686,5118
D,1583704,630016
D,1583707,580352
R,1583707,5C00DDFC91
R,1583707,5C00DDFC91
R,1583707,5C00DDFC91
X,1583708,575858,15997
X,1583709,577787,23998
X,1583710,576702,18750
X,1583710,573885,8277
X,1583711,569767,34571
X,1583711,555990,33800
X,1583712,564094,21426
X,1583712,567699,14264
X,1583713,564325,14281
X,1583713,569685,6166
X,1583713,571864,6276
X,1583714,570538,7234
X,1583714,568346,13474
P,1583715,5096
X,1583715,576252,11210
X,1583715,574677,6075
X,1583716,569506,19872
X,1583716,561818,46025
X,1583717,563899,43655
X,1583718,565153,19884
X,1583718,569364,14996
X,1583719,571279,12531
X,1583719,575540,12879
X,1583720,575766,19055
X,1583720,575945,10083
X,1583721,575941,6897
X,1583722,577223,11145
X,1583722,573759,12940
X,1583723,569006,14077
X,1583723,568102,8849
X,1583724,552153,25296
X,1583724,544474,27530
X,1583725,564382,11075
X,1583726,568383,37709
X,1583726,566214,55707
X,1583727,567396,21600
X,1583727,556891,17445
X,1583728,557059,27225
X,1583728,566672,10039
X,1583729,568206,30898
X,1583730,560463,34996
X,1583730,561374,49112
X,1583731,562899,17093
X,1583731,552935,12591
X,1583732,559590,47054
X,1583732,565750,10524
X,1583733,561241,10964
X,1583734,563925,17350
X,1583734,564298,12782
X,1583735,566564,26184
X,1583735,561595,34637
X,1583736,559672,46659
X,1583736,555654,35685
X,1583737,564139,21350
X,1583738,560926,30396
X,1583738,575708,21127
X,1583739,575938,16319
X,1583739,576130,9797
X,1583740,576490,8110
X,1583740,568842,19710
X,1583741,566337,16705
X,1583742,573070,17909
X,1583742,574003,12757
X,1583743,568273,32011
X,1583743,566680,27877
X,1583744,562347,17979
X,1583744,563812,19971
P,1583745,5098
X,1583745,556448,36376
X,1583745,546758,57024
X,1583746,552758,29462
X,1583747,541551,59244
X,1583747,529599,27918
X,1583748,533138,50919
X,1583748,547810,32325
X,1583749,561479,27447
X,1583749,547561,40706
X,1583750,554311,29081
X,1583751,539662,43785
X,1583751,553762,43687
X,1583752,558850,20185
X,1583752,547200,37794
X,1583753,541135,23870
X,1583753,550432,21191
X,1583754,557171,19031
X,1583754,549113,38199
X,1583754,538009,24883
X,1583755,544453,40960
X,1583755,537597,35109
X,1583756,549575,22558
X,1583756,552953,46850
X,1583757,540366,48872
X,1583758,559012,28322
X,1583758,559840,17703
X,1583759,562892,11938
X,1583759,556252,19406
X,1583760,556675,19950
X,1583760,564945,30544
X,1583761,571547,20156
X,1583762,558717,25048
X,1583762,546699,20856
X,1583763,550816,41279
X,1583763,549413,15312
X,1583764,548959,19587
X,1583764,549886,31005
X,1583765,544369,14289
X,1583766,538245,23865
X,1583766,537166,23466
X,1583767,543830,16796
X,1583767,529861,37019
X,1583768,527563,23680
X,1583768,522117,31340
X,1583769,519862,35362
X,1583769,529844,15227
X,1583770,538051,45704
X,1583771,543766,16587
X,1583771,545563,31403
X,1583772,542978,28647
X,1583772,545843,33783
X,1583773,559015,10251
X,1583773,560208,16504
P,1583774,5093
X,1583774,546882,38074
X,1583775,552726,27141
X,1583775,563939,6944
X,1583776,569229,9414
X,1583776,564674,9063
X,1583777,568950,9460
X,1583777,562287,14967
X,1583778,568014,23940
X,1583779,562295,29407
X,1583779,553503,20671
X,1583780,570844,13839
X,1583780,573489,6427
X,1583781,574475,4718
X,1583781,573060,6757
X,1583782,553060,25339
X,1583783,546408,30218
X,1583783,559960,20052
X,1583784,558405,9754
X,1583784,563819,18658
X,1583785,572703,4889
X,1583785,575139,5240
X,1583786,576639,1591
X,1583787,577125,2728
X,1583787,577824,1288
X,1583788,576620,1408
X,1583788,576501,1104
X,1583789,576555,9274
X,1583789,577696,5644
X,1583790,575591,6564
X,1583791,576066,14107
X,1583791,571415,58663
X,1583792,565088,47
X,1583792,550565,39307
X,1583793,568288,50446
