H,681743,233298
P,681743,5134
P,681773,5135
P,681802,5134
P,681831,5135
P,681861,5134
P,681891,5135
P,681920,5132
P,681949,5136
P,681979,5136
P,682008,5136
P,682037,5135
P,682066,5135
P,682096,5135
P,682125,5135
P,682155,5134
P,682185,5134
P,682214,5135
P,682243,5135
P,682272,5135
P,682302,5135
P,682331,5136
P,682360,5135
P,682390,5134
P,682419,5136
P,682450,5134
P,682479,5134
P,682509,5135
P,682538,5135
P,682567,5135
P,682597,5133
P,682626,5134
P,682655,5132
P,682684,5137
P,682714,5135
P,682744,5135
P,682773,5135
P,682803,5135
O,682823,233544,399
O,682823,233670,100
O,682824,233378,343
O,682825,233464,145
O,682825,233545,149
O,682826,233379,207
O,682826,233347,204
O,682827,233352,172
O,682827,233321,289
O,682828,233019,246
O,682828,232999,276
O,682829,233006,204
O,682830,233150,189
O,682830,233079,232
O,682831,233271,181
O,682831,232806,536
P,682832,5109
O,682832,232779,298
O,682832,233044,411
O,682833,232894,515
O,682834,233076,435
O,682834,233308,163
O,682835,233342,204
O,682835,232889,245
O,682836,233130,462
O,682836,233034,307
O,682837,233082,161
O,682838,233201,172
O,682838,233271,112
O,682839,233185,139
O,682839,233205,142
O,682840,233287,284
O,682840,233227,108
O,682841,233323,185
O,682842,233434,122
O,682842,233385,150
O,682843,233301,264
O,682843,233352,125
O,682844,233301,91
O,682844,233198,160
O,682845,233086,446
O,682846,233158,163
O,682846,233265,501
O,682846,233207,251
O,682846,233157,169
O,682847,232700,889
O,682847,232653,326
O,682848,233037,359
O,682849,233150,216
O,682849,233160,251
O,682850,233038,119
O,682850,232990,104
O,682851,233322,310
O,682851,233261,186
O,682852,232832,500
O,682852,232979,480
O,682853,233088,473
O,682854,232828,613
O,682854,232800,669
O,682855,232780,832
O,682855,232790,717
O,682856,232869,402
O,682856,233318,169
O,682857,233254,348
O,682858,233252,276
O,682858,233068,248
O,682859,233179,213
O,682859,233053,532
O,682860,233104,477
O,682860,233091,200
P,682861,5109
O,682861,233086,173
O,682862,232994,190
O,682862,233050,238
O,682863,232974,207
O,682863,232965,280
O,682864,232997,165
O,682864,233092,300
O,682865,232992,203
O,682866,233075,349
O,682866,233081,365
O,682867,233263,203
O,682867,233423,427
O,682868,233502,509
O,682868,233725,273
O,682869,234441,453
O,682870,233901,399
O,682870,233436,388
O,682871,233311,366
O,682871,233031,220
O,682872,233344,669
O,682872,233445,916
O,682873,233664,681
O,682874,233106,626
O,682874,233399,359
O,682875,233592,170
O,682875,233429,175
O,682876,233302,466
O,682876,232845,471
O,682877,233183,463
O,682877,233210,203
O,682878,233338,421
O,682879,233345,425
T,682879,2728
P,682890,5134
P,682920,5135
P,682949,5135
P,682978,5135
P,683008,5136
P,683038,5135
P,683067,5133
P,683096,5134
P,683126,5136
P,683155,5134
P,683184,5135
P,683214,5135
P,683243,5135
P,683272,5136
P,683301,5135
P,683332,5132
P,683361,5134
P,683390,5135
P,683420,5134
P,683449,5135
P,683478,5135
P,683507,5132
P,683537,5133
P,683566,5133
P,683595,5134
P,683625,5135
P,683655,5136
P,683684,5135
P,683713,5135
P,683743,5135
P,683772,5134
P,683801,5135
P,683830,5134
P,683860,5131
P,683889,5136
P,683919,5135
P,683949,5132
P,683978,5135
P,684007,5132
P,684036,5133
P,684066,5135
P,684095,5132
P,684124,5135
P,684154,5133
P,684183,5135
P,684213,5133
P,684242,5135
P,684272,5134
P,684301,5135
P,684330,5132
P,684360,5134
P,684389,5134
P,684418,5133
P,684447,5135
P,684477,5136
P,684507,5135
P,684536,5134
P,684566,5134
P,684595,5134
P,684624,5134
P,684653,5135
P,684683,5134
P,684712,5135
P,684741,5135
