H,939737,233298
X,939737,610028,816
X,939738,610096,963
X,939738,610290,2866
X,939739,609858,10892
X,939739,610188,779
P,939740,5100
X,939740,610111,851
X,939740,610281,542
X,939741,610043,816
X,939742,610079,838
X,939742,610132,638
A,939742,610213,530
T,939742,2740
X,939744,610060,961
X,939745,610054,1025
X,939745,610018,550
X,939746,610070,718
X,939746,610236,796
X,939747,610046,855
X,939747,610142,781
X,939748,610093,377
X,939748,610031,351
X,939749,610026,621
X,939750,610124,755
X,939750,609994,477
X,939751,610135,308
X,939751,610189,401
X,939752,609903,733
X,939752,609481,547
X,939753,609685,8555
X,939754,610599,6463
X,939754,609557,13842
X,939755,611759,30018
X,939755,611889,62979
X,939756,611130,54033
X,939756,611386,36413
X,939757,609659,49891
X,939758,609662,39455
X,939758,610155,3380
X,939759,611382,28967
X,939759,608995,33401
X,939760,609776,35328
X,939760,609260,20826
X,939761,608804,30905
X,939762,610781,33149
X,939762,611218,32486
X,939763,609296,26944
X,939763,610346,6876
X,939764,610151,3862
X,939764,610333,3140
X,939765,610279,1558
X,939766,610169,1194
X,939766,610062,669
X,939767,609982,906
X,939767,610031,765
X,939768,609071,8790
X,939768,611521,16655
X,939768,609784,9943
X,939769,609333,24637
P,939769,5101
X,939769,608635,24610
X,939770,609217,17841
X,939770,609783,21343
X,939771,610494,11543
X,939771,609734,5761
X,939772,609422,16890
X,939772,609684,4393
X,939773,609702,893
X,939774,609510,890
A,939774,609991,755
T,939774,2740
X,939775,609207,23573
X,939776,609764,26400
X,939777,610992,9212
X,939777,610217,15740
X,939778,611022,17960
X,939778,611313,21075
X,939779,610487,15510
X,939779,610594,22240
X,939780,610022,18340
X,939781,610307,7862
X,939781,611114,22965
X,939782,609308,7103
X,939782,609910,3088
X,939783,610082,5541
X,939783,609041,15681
X,939784,610023,2959
X,939785,609926,3350
X,939785,609929,1832
X,939786,609901,834
X,939786,609763,880
X,939787,608371,18469
X,939787,607702,50703
X,939788,608118,51295
X,939788,611711,64698
X,939789,608572,9661
X,939790,607056,55590
X,939790,610291,2537
X,939791,612312,57416
X,939791,611412,44541
X,939792,609275,22309
X,939792,608423,6118
X,939793,607967,3889
X,939794,608767,11200
X,939794,609503,3079
X,939795,609310,830
X,939795,609642,727
X,939796,609617,681
X,939796,609402,14896
X,939797,610719,12076
X,939798,609627,642
X,939798,609584,798
X,939799,609871,568
P,939799,5101
X,939799,609737,886
X,939800,609743,1306
X,939800,609920,1094
X,939801,609761,950
X,939802,609760,580
X,939802,609113,7354
X,939803,609509,15995
X,939803,610334,28784
X,939804,610820,21151
X,939804,609953,11446
X,939805,609992,14882
X,939806,610576,9214
X,939806,610455,1674
X,939807,609907,12073
X,939807,607907,10858
X,939808,611307,22385
X,939808,609604,20723
X,939809,609572,24426
X,939809,609342,21309
X,939809,610390,19608
X,939810,610423,4498
X,939810,610305,10766
X,939811,609853,3994
X,939811,609919,3508
X,939812,609693,7574
X,939812,609567,1813
X,939813,610024,32112
X,939814,610060,1027
X,939814,608621,24506
X,939815,609949,3674
X,939815,609911,899
X,939816,609723,1136
X,939816,609898,1105
X,939817,609796,504
X,939818,609745,966
X,939818,609505,868
X,939819,609565,890
X,939819,609687,1369
X,939820,609712,1106
X,939820,609622,911
X,939821,609718,1000
X,939822,609798,684
X,939822,609489,1744
X,939823,609579,3907
X,939823,609169,8164
X,939824,610090,14244
X,939824,611248,30345
X,939825,608908,31603
X,939826,609779,28468
X,939826,611210,20157
X,939827,610742,9882
X,939827,609705,7816
X,939828,610263,2713
P,939828,5102
X,939828,610270,4883
X,939829,610154,4691
X,939830,610613,9496
X,939830,610036,4114
