H,2402353,233298
P,2402353,5098
P,2402383,5098
P,2402412,5099
D,2402429,552704
D,2402431,564480
D,2402433,566528
R,2402433,000000000
X,2402435,571920,14598
X,2402436,571947,12190
X,2402436,570623,12314
X,2402437,570778,9949
X,2402437,571593,16462
X,2402438,573443,1070
X,2402438,577865,47430
X,2402439,573499,15296
X,2402439,572912,17638
X,2402440,572883,25461
X,2402441,572075,6562
P,2402441,5080
X,2402441,572285,5208
X,2402442,572534,8959
X,2402442,572256,6262
X,2402443,572528,2592
X,2402443,572444,3141
X,2402444,572547,1895
X,2402445,570780,13777
X,2402445,573969,13596
X,2402446,571927,65330
X,2402446,571849,8062
X,2402447,568849,4109
X,2402447,570089,3143
X,2402448,570247,36905
X,2402449,567801,3660
X,2402449,568471,1300
X,2402450,568619,957
X,2402450,568029,3678
X,2402451,570220,11131
X,2402451,566310,63788
X,2402452,569222,14794
X,2402453,570069,21536
X,2402453,569410,5570
X,2402454,565505,25344
X,2402454,572316,43579
X,2402455,444093,35903
X,2402455,248154,30023
X,2402456,248981,21195
X,2402457,238983,16475
X,2402457,232126,578
X,2402458,231668,176
X,2402458,231737,565
X,2402459,231391,805
X,2402459,231036,353
X,2402460,231289,544
X,2402461,231243,435
X,2402461,230978,417
X,2402462,231040,539
X,2402462,231301,341
X,2402463,231171,200
X,2402463,230906,523
X,2402464,229361,787
X,2402464,229518,1043
X,2402465,230272,233
X,2402466,230501,384
X,2402466,230554,366
X,2402467,230546,590
X,2402467,230573,640
X,2402467,230873,313
X,2402467,230532,1188
X,2402468,229107,568
X,2402469,229666,875
X,2402469,230165,272
X,2402470,230239,261
P,2402470,5080
X,2402470,230301,459
X,2402471,230431,319
X,2402471,230431,182
X,2402472,230451,297
X,2402473,229189,1816
X,2402473,229916,446
X,2402474,230028,363
X,2402474,230092,236
X,2402475,230240,192
X,2402475,230462,235
X,2402476,230633,88
X,2402477,230574,79
X,2402477,230578,127
X,2402478,230469,161
X,2402478,230532,132
X,2402479,230336,542
X,2402479,229950,360
X,2402480,230252,454
X,2402481,230422,342
X,2402481,230490,287
X,2402482,230522,151
X,2402482,230190,266
X,2402483,230154,540
X,2402483,229902,366
X,2402484,229630,472
X,2402485,229503,415
X,2402485,229610,414
X,2402486,229747,500
X,2402486,229904,730
X,2402487,230240,201
X,2402487,230304,518
X,2402488,229689,266
X,2402489,229985,243
X,2402489,230347,256
X,2402490,230425,146
X,2402490,230386,100
X,2402491,230335,143
X,2402491,230213,259
X,2402492,229951,897
X,2402492,229839,465
X,2402493,229831,248
X,2402494,230081,383
X,2402494,229554,637
X,2402495,229246,774
X,2402495,229126,791
X,2402496,229465,1006
X,2402496,229790,904
X,2402497,229471,287
X,2402498,229697,577
X,2402498,230057,490
X,2402499,230250,347
X,2402499,230465,224
X,2402500,230358,226
P,2402500,5080
X,2402500,230334,143
X,2402501,230351,236
X,2402502,230194,211
X,2402502,230080,300
X,2402503,229886,177
X,2402503,229829,167
X,2402504,229786,133
X,2402504,229973,343
X,2402505,230025,81
X,2402506,230007,153
X,2402506,229859,797
X,2402507,229414,458
X,2402507,229128,901
X,2402508,229719,578
X,2402508,229923,295
X,2402508,230066,98
X,2402509,230042,160
X,2402509,230050,248
X,2402510,230269,173
X,2402510,230280,257
T,2402510,2722
P,2402529,5098
P,2402558,5097
P,2402588,5097
P,2402618,5097
P,2402647,5099
P,2402676,5097
P,2402706,5097
P,2402735,5099
P,2402764,5098
P,2402794,5097
P,2402823,5097
P,2402852,5096
P,2402881,5096
P,2402912,5098
P,2402941,5097
P,2402970,5095
P,2403000,5095
P,2403029,5098
P,2403058,5097
P,2403087,5097
P,2403117,5095
P,2403146,5098
P,2403175,5096
O,2403194,230177,105
O,2403194,230207,99
O,2403195,230223,49
O,2403195,230211,112
O,2403196,230218,115
O,2403196,230248,99
O,2403197,230254,89
O,2403198,230252,136
O,2403198,230252,102
