H,646227,218807
P,646227,5378
P,646257,5379
P,646286,5378
P,646315,5378
P,646344,5378
P,646374,5378
P,646403,5378
P,646432,5378
P,646462,5378
P,646492,5378
P,646521,5376
P,646550,5377
P,646580,5379
P,646609,5375
P,646638,5380
P,646668,5378
P,646697,5377
P,646726,5378
P,646755,5372
P,646786,5379
P,646815,5376
P,646844,5379
P,646874,5377
P,646903,5377
P,646932,5378
P,646961,5378
P,646991,5379
P,647020,5379
P,647049,5377
P,647079,5378
P,647109,5379
P,647138,5379
P,647167,5378
P,647197,5378
P,647226,5378
P,647255,5377
P,647284,5379
P,647314,5379
P,647343,5376
P,647373,5378
P,647403,5375
P,647432,5379
P,647461,5379
P,647490,5378
P,647520,5379
P,647549,5377
P,647578,5378
P,647608,5377
O,647634,236486,343
O,647634,236147,365
O,647635,235927,162
O,647636,236016,112
O,647636,235859,572
O,647637,235621,168
O,647637,235680,57
P,647637,5364
O,647638,235666,176
O,647638,235614,104
O,647639,235702,194
O,647639,235640,127
O,647640,235551,209
O,647641,235686,206
O,647641,235686,133
O,647642,235733,96
O,647642,235714,176
O,647643,235644,155
O,647643,235495,158
O,647644,235622,491
O,647645,236153,298
O,647645,235970,479
O,647646,236201,252
O,647646,235788,490
O,647647,235421,377
O,647647,235120,211
O,647648,235171,321
O,647649,235603,367
O,647649,235690,292
O,647650,235567,281
O,647650,235255,295
O,647651,235082,216
O,647651,235279,227
O,647652,235116,422
O,647653,234899,175
O,647653,235151,133
O,647653,235138,147
O,647653,235107,153
O,647654,235054,67
O,647654,235222,184
O,647655,234935,289
O,647656,234805,146
O,647656,234785,78
O,647657,234738,99
O,647657,234775,172
O,647658,234670,150
O,647658,234750,175
O,647659,234867,84
O,647660,234782,105
O,647660,234707,91
O,647661,234624,118
O,647661,234675,133
O,647662,234528,127
O,647662,234625,72
O,647663,234668,162
O,647664,234512,219
O,647664,234749,344
O,647665,234711,214
O,647665,234381,169
O,647666,234573,210
O,647666,234524,86
P,647667,5365
O,647667,234440,99
O,647667,234098,291
O,647668,234149,162
O,647669,234361,339
O,647669,234914,175
O,647670,234952,264
O,647670,235050,170
O,647671,235107,352
O,647671,235328,617
O,647672,235100,223
O,647673,235005,335
O,647673,234815,89
O,647674,234925,211
O,647674,234805,283
O,647675,234987,164
O,647675,234918,69
O,647676,234791,213
O,647677,234719,80
O,647677,234591,132
O,647678,234614,166
O,647678,234607,164
O,647679,234532,78
O,647679,234455,113
O,647680,234647,114
O,647681,234558,230
O,647681,234566,91
O,647682,234597,97
O,647682,234632,120
O,647683,234560,116
O,647683,234579,143
O,647684,234560,106
O,647685,234563,108
O,647685,234566,97
O,647686,234571,80
O,647686,234461,135
O,647687,234428,108
O,647687,234499,182
O,647688,234428,168
O,647689,234489,173
O,647689,234513,153
O,647690,234564,125
T,647690,2752
P,647696,5377
P,647726,5378
P,647755,5379
P,647784,5377
P,647814,5379
P,647843,5377
P,647872,5379
P,647901,5378
P,647931,5379
P,647961,5378
P,647990,5378
P,648020,5376
P,648049,5378
P,648078,5377
P,648107,5377
P,648137,5377
P,648166,5376
P,648195,5378
P,648225,5378
P,648255,5378
P,648284,5378
P,648313,5377
P,648343,5378
P,648372,5377
P,648401,5376
P,648431,5377
P,648460,5377
P,648489,5378
P,648518,5377
P,648549,5378
P,648578,5378
P,648607,5377
P,648637,5376
P,648666,5377
P,648695,5377
P,648724,5378
P,648754,5376
P,648783,5379
P,648813,5379
P,648843,5378
P,648873,5376
P,648902,5378
P,648931,5377
P,648961,5378
P,648990,5378
P,649019,5378
P,649048,5377
P,649078,5378
P,649107,5377
P,649137,5376
P,649167,5378
P,649196,5378
P,649225,5378
