H,152834,218807
D,152834,484352
D,152836,484864
D,152838,483840
P,152840,5458
D,152840,485888
D,152842,486144
D,152844,486144
D,152846,485888
D,152848,484864
D,152850,481792
D,152853,486144
D,152855,487424
D,152857,486400
D,152859,486144
D,152861,486656
D,152864,485632
D,152866,486144
D,152868,485376
P,152869,5469
D,152870,486144
D,152872,485632
D,152875,485632
D,152877,484864
D,152879,486400
D,152881,484864
D,152882,486400
D,152885,485376
D,152887,485376
D,152889,486656
D,152891,486656
D,152893,487168
D,152896,485120
D,152898,485632
P,152898,5471
D,152900,486656
D,152902,486400
D,152904,484608
D,152907,486144
D,152909,486400
D,152911,485120
D,152913,486144
D,152915,487168
D,152918,483584
D,152920,486144
D,152922,486656
D,152923,486144
D,152925,486912
P,152927,5472
D,152928,485376
D,152930,486144
D,152932,486912
D,152934,486144
D,152936,486400
D,152939,485888
D,152941,485376
D,152943,485632
D,152945,485888
D,152947,485888
D,152950,484864
D,152952,486912
D,152954,486912
D,152956,485376
P,152958,5469
D,152958,486912
D,152961,486912
D,152963,481536
D,152964,486656
D,152966,485376
D,152968,485888
D,152971,486144
D,152973,485376
D,152975,486400
D,152977,486144
D,152980,486656
D,152982,484864
D,152984,486656
D,152986,486400
P,152987,5470
D,152988,485376
D,152991,485888
D,152993,485376
D,152995,488448
D,152997,486656
D,152999,485376
D,153002,486656
D,153004,486656
D,153005,489216
D,153007,486656
D,153009,485888
D,153012,486400
D,153014,485376
P,153016,5470
D,153016,486400
D,153018,487168
D,153020,485888
D,153023,486400
D,153025,486400
D,153027,486144
D,153029,486144
D,153031,485376
D,153034,483072
D,153036,486400
D,153038,485632
D,153040,486912
D,153042,486400
D,153045,486912
P,153046,5469
D,153046,486656
D,153048,486656
D,153050,486656
D,153052,486144
D,153055,486912
D,153057,485888
D,153059,485888
D,153061,486656
D,153063,486656
D,153066,486656
D,153068,486400
D,153070,486912
D,153072,486656
D,153074,485888
P,153075,5470
D,153077,486400
D,153079,485888
D,153081,486144
D,153083,485632
D,153085,486656
D,153087,485376
D,153089,486144
D,153091,485888
D,153093,486144
D,153095,486656
D,153098,486144
D,153100,486656
D,153102,486400
P,153104,5471
D,153104,485888
D,153106,486656
D,153109,486656
D,153111,486656
D,153113,486400
D,153115,485888
D,153117,486400
D,153120,486656
D,153122,486144
D,153124,481792
D,153126,486912
D,153128,486144
D,153130,485632
D,153132,487936
P,153133,5470
D,153134,485888
D,153136,487424
D,153138,486144
D,153141,487424
D,153143,486400
D,153145,487424
D,153147,486912
D,153149,485888
D,153152,486656
D,153154,486400
D,153156,486656
D,153158,486656
D,153160,486912
D,153163,487168
P,153163,5468
D,153165,485376
D,153167,487168
D,153169,487424
D,153170,486656
D,153173,486656
D,153175,486912
D,153177,486144
D,153179,485888
D,153181,486144
D,153184,486656
D,153186,487168
D,153188,486400
D,153190,485632
P,153192,5470
D,153192,485120
D,153195,485888
D,153197,485632
D,153199,486400
D,153201,484096
D,153204,488704
D,153206,488960
D,153208,486400
D,153210,486656
D,153211,485376
D,153214,486912
D,153216,487424
D,153218,486912
D,153220,486144
P,153221,5469
D,153222,485632
D,153225,484608
D,153227,486144
D,153229,486912
D,153231,486656
D,153233,487168
D,153236,492288
D,153238,486400
D,153240,486656
D,153242,486400
D,153244,486912
D,153247,486400
D,153249,487168
D,153251,487168
P,153251,5467
D,153252,486400
D,153254,485888
D,153257,486912
D,153259,485632
D,153261,486144
D,153263,487680
D,153265,486400
D,153268,487424
D,153270,486656
D,153272,486912
D,153274,493824
D,153276,485632
D,153279,486656
P,153281,5470
D,153281,483584
D,153283,485376
D,153285,486144
D,153287,486144
D,153290,474624
D,153292,484608
D,153293,485888
D,153295,486144
D,153297,486144
D,153300,485632
D,153302,487168
D,153304,486656
D,153306,485376
D,153308,486144
P,153310,5468
D,153311,486144
D,153313,485632
D,153315,486144
D,153317,484864
D,153319,486400
D,153322,486656
D,153324,486144
D,153326,490496
D,153328,487424
D,153330,486144
D,153333,483840
D,153334,486656
D,153336,486656
D,153338,485888
P,153339,5468
D,153340,484096
