H,1029943,218807
P,1029943,5336
P,1029972,5337
P,1030001,5336
P,1030031,5336
P,1030060,5336
P,1030090,5335
P,1030120,5336
P,1030149,5336
P,1030178,5334
P,1030207,5336
P,1030237,5337
P,1030266,5336
P,1030295,5337
P,1030325,5334
P,1030354,5337
P,1030384,5336
P,1030413,5335
P,1030443,5334
P,1030472,5336
P,1030501,5337
P,1030531,5336
P,1030560,5336
P,1030589,5335
P,1030618,5334
P,1030648,5336
P,1030678,5336
P,1030707,5336
P,1030737,5336
P,1030766,5336
P,1030795,5336
P,1030824,5336
P,1030854,5337
P,1030883,5335
P,1030912,5337
P,1030942,5335
P,1030972,5336
P,1031001,5336
P,1031030,5336
P,1031060,5336
P,1031089,5335
P,1031118,5337
P,1031148,5337
P,1031177,5335
P,1031206,5335
P,1031235,5336
P,1031266,5337
P,1031295,5334
P,1031324,5334
P,1031354,5334
P,1031383,5336
P,1031412,5337
P,1031441,5335
P,1031471,5333
P,1031500,5336
P,1031529,5336
P,1031559,5337
O,1031572,227293,179
O,1031573,227414,183
O,1031573,227458,377
O,1031574,227192,999
O,1031575,227725,244
O,1031575,227931,384
O,1031576,227962,351
O,1031576,227645,577
O,1031577,227405,102
O,1031577,227545,268
O,1031578,227568,474
O,1031579,227430,597
O,1031579,227481,654
O,1031580,227312,533
O,1031580,227485,236
O,1031581,227462,722
O,1031581,227431,397
O,1031582,227525,283
O,1031582,227657,185
O,1031583,227552,286
O,1031584,227209,355
O,1031584,227109,362
O,1031585,227179,401
O,1031585,227348,390
O,1031586,227368,547
O,1031586,227343,365
O,1031587,227079,328
O,1031588,226801,811
O,1031588,226667,389
P,1031589,5321
O,1031589,226932,590
O,1031589,226331,1211
O,1031590,225420,368
O,1031590,224996,541
O,1031591,225724,950
O,1031592,226993,607
O,1031592,227410,232
O,1031593,227586,167
O,1031593,227563,81
O,1031594,227621,106
O,1031594,227669,101
O,1031595,227665,82
O,1031596,227638,111
O,1031596,227548,224
O,1031597,227338,176
O,1031597,227422,235
O,1031598,227649,188
O,1031598,227737,149
O,1031599,227667,109
O,1031600,227661,157
O,1031600,227726,212
O,1031600,227823,152
O,1031600,227832,72
O,1031601,227714,119
O,1031601,227677,172
O,1031602,227454,261
O,1031603,227024,437
O,1031603,226853,239
O,1031604,226516,700
O,1031604,226197,219
O,1031605,226319,503
O,1031605,226316,459
O,1031606,226313,501
O,1031607,226495,632
O,1031607,226838,103
O,1031608,227129,407
O,1031608,227184,206
O,1031609,227156,453
O,1031609,227261,221
O,1031610,227321,370
O,1031610,227227,309
O,1031611,227164,180
O,1031612,226848,393
O,1031612,226834,298
O,1031613,226994,204
O,1031613,227118,185
O,1031614,227468,345
O,1031614,227640,125
O,1031615,227668,148
O,1031616,227573,240
O,1031616,227356,192
O,1031617,227045,1661
O,1031617,226779,584
P,1031618,5322
O,1031618,227469,333
O,1031618,227837,143
O,1031619,228040,257
O,1031620,228074,149
O,1031620,228072,93
O,1031621,227958,165
O,1031621,227888,126
O,1031622,227983,109
O,1031622,227619,379
O,1031623,227112,291
O,1031624,227311,258
O,1031624,227579,232
O,1031625,227278,413
O,1031625,227501,488
O,1031626,227485,372
O,1031626,227764,287
O,1031627,227704,167
O,1031628,227855,180
O,1031628,227900,91
T,1031628,2828
P,1031647,5335
P,1031677,5337
P,1031706,5336
P,1031735,5333
P,1031764,5336
P,1031794,5334
P,1031823,5336
P,1031853,5336
P,1031883,5335
P,1031912,5336
P,1031941,5335
P,1031970,5335
P,1032000,5335
P,1032029,5336
P,1032059,5336
P,1032089,5336
P,1032118,5335
P,1032148,5335
P,1032177,5336
P,1032207,5336
P,1032236,5324
P,1032265,5336
P,1032295,5335
P,1032324,5336
P,1032353,5336
P,1032382,5335
P,1032412,5335
P,1032442,5337
P,1032471,5335
P,1032501,5336
P,1032530,5336
P,1032559,5335
P,1032588,5334
P,1032618,5335
P,1032647,5336
P,1032676,5335
P,1032706,5336
P,1032736,5336
P,1032765,5337
P,1032794,5337
P,1032824,5335
P,1032853,5336
P,1032882,5335
P,1032912,5336
P,1032941,5337
