H,1548403088,381601
O,1548403088,344080,734
O,1548403089,344401,458
P,1548403089,4995
O,1548403089,344115,340
O,1548403090,344202,629
O,1548403090,344419,447
O,1548403091,344159,488
O,1548403092,344521,763
O,1548403092,343525,799
O,1548403093,343496,433
O,1548403093,343430,795
O,1548403094,344081,524
O,1548403094,344083,633
O,1548403095,344521,632
O,1548403096,344096,896
O,1548403096,344159,821
O,1548403097,343977,489
O,1548403097,343817,860
O,1548403098,344026,611
O,1548403098,343533,1233
O,1548403099,343931,885
O,1548403100,343974,634
O,1548403100,344561,752
O,1548403101,344295,1033
O,1548403101,343576,1085
O,1548403102,343675,1410
O,1548403102,343718,700
O,1548403103,343282,1251
O,1548403104,343332,787
T,1548403104,2760
D,1548403105,225280
X,1548403107,343366,2690
X,1548403107,344141,807
X,1548403108,344227,362
X,1548403108,343669,424
X,1548403109,343701,698
X,1548403110,343820,536
X,1548403110,343796,569
X,1548403111,343577,474
X,1548403111,343079,888
X,1548403112,343836,1104
X,1548403112,343965,776
O,1548403113,343972,610
O,1548403113,343850,494
O,1548403114,343679,1100
O,1548403115,343636,1031
O,1548403115,343910,535
O,1548403116,343753,513
O,1548403116,343521,451
O,1548403117,343480,633
O,1548403117,343612,616
O,1548403118,343942,133
O,1548403119,343766,332
O,1548403119,343624,1304
P,1548403119,4994
O,1548403120,343683,845
O,1548403120,343804,360
O,1548403121,343835,408
O,1548403121,344157,534
O,1548403122,343668,734
O,1548403123,343294,593
O,1548403123,343576,383
O,1548403124,343763,492
O,1548403124,343510,489
O,1548403125,343327,396
O,1548403125,343278,1537
O,1548403125,343169,1292
O,1548403126,343098,1851
O,1548403126,342723,3257
O,1548403127,343158,1960
O,1548403127,343486,1296
O,1548403128,343348,722
O,1548403128,343109,771
O,1548403129,343346,5173
O,1548403130,343584,2853
O,1548403130,343144,1694
O,1548403131,343422,1325
O,1548403131,342579,1160
O,1548403132,342638,622
O,1548403132,342136,988
O,1548403133,342432,1153
O,1548403133,344295,2943
O,1548403134,341893,2840
O,1548403135,342563,1749
O,1548403135,343234,3031
O,1548403136,344120,1210
O,1548403136,344138,2026
O,1548403137,344712,1715
O,1548403137,344013,1753
O,1548403138,343934,1332
O,1548403139,343880,2513
O,1548403139,343477,552
O,1548403140,343423,1543
O,1548403140,343291,2173
O,1548403141,343506,1921
O,1548403141,343453,968
O,1548403142,343511,1048
O,1548403143,343023,1037
O,1548403143,343074,1563
O,1548403144,342870,711
O,1548403144,342820,1056
O,1548403145,342846,1950
O,1548403145,342979,1313
O,1548403146,342950,2354
O,1548403147,342492,3517
O,1548403147,342989,3364
O,1548403148,342811,3409
O,1548403148,342408,1641
P,1548403148,4992
O,1548403149,343119,1726
O,1548403149,343131,1353
O,1548403150,343132,1718
O,1548403150,343120,1638
O,1548403151,342812,858
O,1548403152,342924,1571
O,1548403152,342914,1118
O,1548403153,342516,1648
O,1548403153,342901,1982
O,1548403154,342897,1507
O,1548403154,342936,1032
O,1548403155,342476,1496
O,1548403156,343150,2213
O,1548403156,342714,1572
O,1548403157,342736,1599
O,1548403157,342559,1205
O,1548403158,342750,1407
O,1548403158,342849,1680
O,1548403159,342954,2184
O,1548403160,342578,2399
O,1548403160,342696,2349
O,1548403161,342583,1564
O,1548403161,342619,3495
O,1548403162,342564,4244
O,1548403162,343038,3291
T,1548403163,2759
D,1548403164,226816
X,1548403166,342737,2704
X,1548403166,342813,329
X,1548403166,342863,508
X,1548403166,342777,229
X,1548403167,342708,299
X,1548403167,342590,235
X,1548403168,342623,425
X,1548403169,342690,794
X,1548403169,342822,1806
X,1548403170,342576,1981
X,1548403170,342828,2252
O,1548403171,342616,3539
O,1548403171,342160,2731
O,1548403172,341923,2247
O,1548403172,341984,3119
O,1548403173,342385,3991
O,1548403174,342124,3405
O,1548403174,341990,3418
O,1548403175,341668,2160
O,1548403175,341945,1188
O,1548403176,341966,1723
O,1548403176,341903,1471
O,1548403177,342350,1283
P,1548403177,4989
O,1548403178,342583,1301
O,1548403178,341516,1103
O,1548403179,341642,1881
O,1548403179,341674,1521
O,1548403180,341717,1490
O,1548403180,341548,1255
O,1548403181,341857,2601
O,1548403182,341178,961
O,1548403182,339200,3275
O,1548403183,339130,1345
O,1548403183,340324,4571
C,1548403183,0
O,1548403184,342256,1175
