H,1550730840,381601
P,1550730840,5117
P,1550730870,5117
P,1550730899,5118
P,1550730928,5115
P,1550730958,5115
P,1550730987,5115
P,1550731016,5118
P,1550731046,5118
P,1550731076,5118
P,1550731105,5118
P,1550731134,5117
P,1550731164,5116
P,1550731193,5118
P,1550731222,5116
P,1550731251,5117
P,1550731281,5115
P,1550731310,5117
P,1550731340,5117
P,1550731370,5113
P,1550731399,5118
P,1550731428,5116
P,1550731457,5118
P,1550731487,5117
P,1550731516,5118
P,1550731545,5115
P,1550731575,5118
P,1550731604,5117
P,1550731634,5118
P,1550731663,5118
P,1550731693,5118
P,1550731722,5118
P,1550731751,5117
P,1550731781,5117
P,1550731810,5117
P,1550731839,5118
P,1550731868,5117
P,1550731898,5116
P,1550731928,5116
P,1550731957,5118
P,1550731987,5116
P,1550732016,5118
P,1550732045,5115
P,1550732074,5116
P,1550732104,5117
P,1550732133,5118
P,1550732162,5118
P,1550732192,5118
P,1550732222,5115
P,1550732251,5116
P,1550732280,5117
O,1550732295,286224,1782
O,1550732296,286386,134
O,1550732296,286398,137
O,1550732297,286403,117
O,1550732297,286402,76
O,1550732298,286404,91
O,1550732298,286415,179
O,1550732299,286413,207
O,1550732300,286385,153
O,1550732300,286415,136
O,1550732301,286403,139
O,1550732301,286390,110
O,1550732302,286390,77
O,1550732302,286375,71
O,1550732303,286394,150
O,1550732304,286400,131
O,1550732304,286379,122
O,1550732305,286383,123
O,1550732305,286395,88
O,1550732306,286408,128
O,1550732306,286403,83
O,1550732307,286391,120
O,1550732308,286387,130
O,1550732308,286377,124
O,1550732309,286417,178
O,1550732309,286425,114
O,1550732310,286383,89
P,1550732310,5107
O,1550732310,286389,115
O,1550732311,286417,78
O,1550732312,286394,93
O,1550732312,286404,167
O,1550732313,286391,148
O,1550732313,286398,95
O,1550732314,286390,125
O,1550732314,286391,133
O,1550732315,286395,105
O,1550732315,286425,129
O,1550732315,286412,124
O,1550732316,286415,100
O,1550732316,286402,114
O,1550732317,286408,88
O,1550732317,286390,87
O,1550732318,286411,107
O,1550732318,286396,170
O,1550732319,286416,92
O,1550732320,286430,157
O,1550732320,286436,103
O,1550732321,286428,120
O,1550732321,286442,93
O,1550732322,286444,111
O,1550732322,286450,84
O,1550732323,286457,104
O,1550732324,286443,142
O,1550732324,286437,174
O,1550732325,286449,69
O,1550732325,286462,100
O,1550732326,286427,114
O,1550732326,286419,94
O,1550732327,286438,201
O,1550732328,286427,128
O,1550732328,286421,134
O,1550732329,286427,78
O,1550732329,286416,71
O,1550732330,286426,152
O,1550732330,286428,137
O,1550732331,286406,113
O,1550732331,286409,127
O,1550732332,286419,153
O,1550732333,286421,94
O,1550732333,286445,124
O,1550732334,286437,86
O,1550732334,286445,195
O,1550732335,286458,128
O,1550732335,286460,116
O,1550732336,286471,61
O,1550732337,286451,89
O,1550732337,286453,83
O,1550732338,286473,159
O,1550732338,286465,95
O,1550732339,286437,140
P,1550732339,5108
O,1550732339,286475,108
O,1550732340,286484,131
O,1550732341,286452,159
O,1550732341,286474,83
O,1550732342,286469,112
O,1550732342,286467,52
O,1550732343,286459,84
O,1550732343,286479,85
O,1550732344,286449,83
O,1550732345,286477,75
O,1550732345,286447,105
O,1550732346,286467,95
O,1550732346,286461,132
O,1550732347,286455,102
O,1550732347,286450,152
O,1550732348,286456,86
O,1550732348,286444,156
O,1550732349,286461,129
O,1550732350,286430,99
O,1550732350,286453,138
O,1550732351,286441,112
T,1550732351,2724
P,1550732368,5117
P,1550732397,5118
P,1550732427,5112
P,1550732456,5116
P,1550732485,5114
P,1550732516,5118
P,1550732545,5117
P,1550732574,5117
P,1550732603,5117
P,1550732633,5117
P,1550732662,5117
P,1550732691,5118
P,1550732721,5116
P,1550732750,5117
P,1550732779,5117
P,1550732809,5117
P,1550732839,5117
P,1550732868,5116
P,1550732897,5116
P,1550732927,5116
P,1550732956,5116
P,1550732985,5118
P,1550733014,5117
P,1550733044,5115
P,1550733073,5117
P,1550733103,5116
P,1550733133,5117
P,1550733163,5117
P,1550733192,5116
P,1550733221,5117
P,1550733251,5117
P,1550733280,5118
P,1550733309,5118
P,1550733339,5117
P,1550733368,5117
P,1550733398,5118
P,1550733427,5114
P,1550733457,5115
P,1550733486,5117
P,1550733515,5118
P,1550733545,5115
P,1550733574,5117
P,1550733603,5116
P,1550733632,5117
P,1550733662,5115
P,1550733692,5116
P,1550733721,5118
P,1550733751,5117
P,1550733780,5113
P,1550733809,5114
P,1550733838,5117
