H,1548402803,381601
X,1548402803,954850,1150
X,1548402804,954922,1448
X,1548402805,955199,1097
X,1548402805,955045,1233
X,1548402806,954918,668
X,1548402806,955200,707
X,1548402807,954892,876
X,1548402807,954922,413
X,1548402808,954978,800
X,1548402808,955167,1284
X,1548402809,955317,999
X,1548402810,955290,1304
X,1548402810,955087,646
X,1548402811,955073,917
X,1548402811,955143,1203
X,1548402812,956012,2443
X,1548402812,955162,2915
X,1548402813,954985,2078
X,1548402814,955208,900
X,1548402814,954725,1733
X,1548402815,954580,623
X,1548402815,955207,1429
X,1548402816,955071,1490
X,1548402816,954735,1012
X,1548402817,954832,1041
X,1548402818,955193,1215
X,1548402818,955200,1434
X,1548402819,954042,2755
X,1548402819,953903,3777
X,1548402820,955218,5132
X,1548402820,956057,25961
X,1548402821,799071,41286
X,1548402822,716944,10084
X,1548402822,718291,10758
X,1548402823,716923,18322
X,1548402823,717130,11956
X,1548402824,716693,8843
X,1548402824,716640,5493
X,1548402825,716054,3665
P,1548402825,5010
X,1548402825,715645,2802
X,1548402826,716102,3878
X,1548402827,716100,7954
X,1548402827,715616,46415
X,1548402828,716856,51631
X,1548402828,357322,4357
X,1548402829,356837,7978
X,1548402829,355099,2505
X,1548402830,355596,2093
X,1548402831,354099,1515
X,1548402831,353545,932
X,1548402832,353601,1404
X,1548402832,353410,3344
X,1548402833,352352,2301
X,1548402833,352916,2479
X,1548402834,352641,1761
O,1548402835,351530,1225
O,1548402835,351662,855
O,1548402836,351932,231
O,1548402836,351690,656
O,1548402837,351739,197
O,1548402837,351396,607
O,1548402838,351369,712
O,1548402838,351236,800
O,1548402838,351199,612
O,1548402839,351364,313
O,1548402839,351022,386
O,1548402840,351295,399
O,1548402840,351096,365
O,1548402841,351215,1087
O,1548402841,351889,509
O,1548402842,352892,5910
O,1548402843,351479,2429
O,1548402843,351353,1754
O,1548402844,353211,1778
O,1548402844,352013,4543
O,1548402845,352491,3028
O,1548402845,353092,2508
O,1548402846,433788,60177
T,1548402846,2766
D,1548402847,545280
X,1548402849,735629,21272
X,1548402850,733883,53316
X,1548402850,710823,2332
X,1548402851,710816,4505
X,1548402851,710848,2629
X,1548402852,711306,3660
X,1548402853,710729,3620
X,1548402853,710565,2253
X,1548402854,710661,883
P,1548402854,5009
X,1548402854,710479,898
X,1548402855,710634,1453
X,1548402855,710791,848
X,1548402856,710788,985
X,1548402857,710749,516
X,1548402857,710658,844
X,1548402858,710498,658
X,1548402858,710537,741
X,1548402859,710397,617
X,1548402859,710594,668
X,1548402860,710838,888
X,1548402861,711087,1078
X,1548402861,710894,744
X,1548402862,711034,566
X,1548402862,710785,675
X,1548402863,710785,677
X,1548402863,710906,708
X,1548402864,711089,787
X,1548402865,711132,862
X,1548402865,710951,443
X,1548402866,711181,660
A,1548402866,710787,784
T,1548402866,2765
U,1548402866,57277
X,1548402868,711038,400
X,1548402868,710663,622
X,1548402869,710880,789
X,1548402870,711105,790
X,1548402870,710767,578
X,1548402871,710866,1177
X,1548402871,711028,1342
X,1548402872,710770,606
X,1548402872,711082,704
X,1548402873,710847,538
X,1548402873,710962,879
X,1548402874,711027,723
X,1548402875,710852,1467
X,1548402875,710999,975
X,1548402876,710973,1330
X,1548402876,711304,1088
X,1548402877,710606,1275
X,1548402877,710594,1446
X,1548402878,710483,700
X,1548402879,710776,1309
X,1548402879,710720,639
X,1548402879,710968,529
X,1548402879,710836,1048
X,1548402880,710831,842
X,1548402880,710683,877
X,1548402881,710592,866
X,1548402882,710441,1341
X,1548402882,710462,1450
X,1548402883,710371,1160
X,1548402883,710584,1033
P,1548402883,5007
X,1548402884,710610,881
X,1548402884,710753,532
X,1548402885,710710,711
A,1548402885,710824,622
T,1548402885,2765
U,1548402886,57277
X,1548402887,710751,1648
X,1548402888,710891,2204
X,1548402888,710558,2171
X,1548402889,710338,1906
X,1548402889,710563,1827
X,1548402890,710473,1495
X,1548402891,710297,1101
X,1548402891,710421,1239
X,1548402892,710423,1029
X,1548402892,710435,610
X,1548402893,710412,560
X,1548402893,710300,431
X,1548402894,710363,880
X,1548402894,710872,1011
X,1548402895,711355,1899
X,1548402896,710298,2925
X,1548402896,710260,2793
X,1548402897,709616,2274
X,1548402897,709394,2055
X,1548402898,709137,2063
X,1548402898,708888,1430
