H,1550289874,381601
P,1550289874,5118
P,1550289904,5116
P,1550289934,5118
P,1550289963,5119
P,1550289993,5118
P,1550290023,5119
P,1550290052,5119
P,1550290081,5118
P,1550290110,5118
P,1550290140,5118
P,1550290169,5118
P,1550290199,5117
P,1550290229,5116
P,1550290258,5118
P,1550290287,5118
P,1550290316,5116
P,1550290346,5118
P,1550290375,5119
P,1550290404,5117
P,1550290434,5119
P,1550290463,5117
P,1550290493,5118
P,1550290522,5117
P,1550290552,5116
P,1550290581,5118
P,1550290610,5117
P,1550290640,5116
P,1550290669,5116
P,1550290698,5119
P,1550290727,5117
P,1550290757,5116
P,1550290787,5115
P,1550290816,5116
P,1550290845,5118
P,1550290875,5118
P,1550290904,5116
P,1550290933,5116
P,1550290963,5118
P,1550290992,5118
P,1550291021,5116
P,1550291050,5118
P,1550291081,5118
P,1550291110,5118
P,1550291139,5117
P,1550291169,5117
O,1550291177,291183,1869
O,1550291177,291328,222
O,1550291178,291260,156
O,1550291178,291243,113
O,1550291179,291234,98
O,1550291179,291145,126
O,1550291180,291094,168
O,1550291181,291239,178
O,1550291181,291307,200
O,1550291182,291326,75
O,1550291182,291238,254
O,1550291183,291310,160
O,1550291183,291230,105
O,1550291184,291154,162
O,1550291184,291155,84
O,1550291185,291199,125
O,1550291186,291133,251
O,1550291186,291199,98
O,1550291187,291135,218
O,1550291187,291179,43
O,1550291188,291186,195
O,1550291188,291154,161
O,1550291189,291156,135
O,1550291190,291130,95
O,1550291190,291138,153
O,1550291191,291207,182
O,1550291191,291168,251
O,1550291192,291179,101
O,1550291192,291219,74
O,1550291193,291094,200
O,1550291194,291217,191
O,1550291194,291189,196
O,1550291195,291152,189
O,1550291195,291199,102
O,1550291196,291204,185
O,1550291196,291166,160
O,1550291197,291187,62
O,1550291198,291177,134
P,1550291198,5109
O,1550291198,291228,128
O,1550291199,291186,132
O,1550291199,291116,80
O,1550291200,291103,111
O,1550291200,291117,112
O,1550291201,291145,130
O,1550291201,291133,149
O,1550291202,291174,150
O,1550291203,291199,140
O,1550291203,291077,104
O,1550291204,291121,85
O,1550291204,291181,111
O,1550291205,291169,138
O,1550291205,291192,128
O,1550291206,291173,115
O,1550291207,291146,153
O,1550291207,291148,162
O,1550291208,291201,124
O,1550291208,291150,103
O,1550291209,291147,163
O,1550291209,291147,154
O,1550291210,291169,124
O,1550291211,291184,66
O,1550291211,291203,59
O,1550291212,291211,141
O,1550291212,291210,67
O,1550291213,291198,133
O,1550291213,291231,90
O,1550291214,291257,107
O,1550291214,291167,156
O,1550291214,291211,126
O,1550291215,291152,178
O,1550291215,291170,104
O,1550291216,291157,78
O,1550291216,291189,113
O,1550291217,291147,125
O,1550291217,291160,134
O,1550291218,291209,69
O,1550291219,291152,145
O,1550291219,291179,86
O,1550291220,291170,93
O,1550291220,291101,120
O,1550291221,291160,110
O,1550291221,291215,132
O,1550291222,291172,87
O,1550291223,291179,103
O,1550291223,291191,150
O,1550291224,291172,141
O,1550291224,291147,134
O,1550291225,291158,74
O,1550291225,291191,148
O,1550291226,291226,134
O,1550291227,291216,78
P,1550291227,5109
O,1550291227,291187,122
O,1550291228,291166,156
O,1550291228,291177,67
O,1550291229,291164,120
O,1550291229,291209,103
O,1550291230,291212,83
O,1550291231,291214,85
O,1550291231,291163,115
O,1550291232,291212,121
O,1550291232,291187,97
T,1550291232,2715
P,1550291256,5115
P,1550291286,5118
P,1550291315,5117
P,1550291344,5118
P,1550291375,5118
P,1550291404,5116
P,1550291433,5118
P,1550291462,5117
P,1550291492,5118
P,1550291521,5117
P,1550291550,5116
P,1550291580,5116
P,1550291609,5118
P,1550291638,5114
P,1550291668,5118
P,1550291698,5115
P,1550291727,5118
P,1550291756,5115
P,1550291786,5115
P,1550291815,5116
P,1550291844,5117
P,1550291873,5116
P,1550291903,5117
P,1550291932,5118
P,1550291962,5118
P,1550291992,5117
P,1550292021,5116
P,1550292050,5116
P,1550292079,5117
P,1550292109,5117
P,1550292138,5118
P,1550292167,5117
P,1550292197,5117
P,1550292226,5118
P,1550292256,5118
P,1550292285,5116
P,1550292315,5117
P,1550292344,5115
P,1550292373,5118
P,1550292403,5117
P,1550292432,5117
P,1550292461,5118
P,1550292490,5117
P,1550292520,5118
P,1550292550,5115
P,1550292579,5117
P,1550292609,5117
P,1550292639,5116
P,1550292668,5116
P,1550292697,5117
P,1550292727,5117
P,1550292756,5118
P,1550292785,5118
P,1550292814,5117
