H,1548334559,367706
X,1548334559,947848,2340
X,1548334559,946116,2338
X,1548334560,944048,1749
X,1548334560,946304,17273
X,1548334561,898599,24179
X,1548334561,808417,29885
X,1548334562,807276,7568
X,1548334563,805829,7691
X,1548334563,805478,2799
X,1548334564,806273,1901
X,1548334564,806763,2036
X,1548334565,806930,2409
X,1548334565,806472,2698
X,1548334566,806238,1787
X,1548334566,866548,15519
X,1548334566,1173990,18341
X,1548334567,1120127,3702
X,1548334567,1100468,31548
X,1548334568,1101277,55258
X,1548334568,1120001,50365
X,1548334569,1085653,12430
X,1548334570,1086501,4894
X,1548334570,1087102,9864
X,1548334571,1085583,12400
X,1548334571,1085924,5933
X,1548334572,1085608,13304
X,1548334572,1084703,9689
X,1548334573,1084192,8737
X,1548334574,1084234,2749
X,1548334574,1084164,8085
P,1548334575,5023
X,1548334575,1084393,10200
X,1548334575,1085164,5787
X,1548334576,1085121,5993
X,1548334576,1085430,12140
X,1548334577,1085257,8356
X,1548334577,1086464,9038
X,1548334578,1086669,3717
X,1548334579,1086544,2335
X,1548334579,1086688,1624
X,1548334580,1086684,1393
X,1548334580,1086766,3038
X,1548334581,1087234,1736
X,1548334581,1087952,493
X,1548334582,1087912,533
X,1548334583,1088100,575
X,1548334583,1087497,649
X,1548334584,1087054,478
X,1548334584,1086812,202
X,1548334585,1086871,395
X,1548334585,1086728,228
X,1548334586,1086895,460
X,1548334587,1087029,282
X,1548334587,1087426,611
X,1548334588,1088233,723
X,1548334588,1088664,570
X,1548334589,1088130,364
X,1548334589,1087695,249
X,1548334590,1087582,304
X,1548334591,1088156,441
X,1548334591,1088852,604
A,1548334591,1073358,13115
T,1548334591,2771
U,1548334592,36731
X,1548334593,1089107,1921
X,1548334594,1088016,559
X,1548334594,1087474,561
X,1548334595,1087112,391
X,1548334595,1087326,448
X,1548334596,1087751,820
X,1548334596,1087471,839
X,1548334597,1087561,462
X,1548334598,1087688,440
X,1548334598,1088056,423
X,1548334599,1088646,811
X,1548334599,1089331,782
X,1548334600,1088540,1063
X,1548334600,1088235,1133
X,1548334601,1088158,693
X,1548334602,1088260,1003
X,1548334602,1088001,1204
X,1548334603,1088181,961
X,1548334603,1087726,808
X,1548334604,1087672,3275
X,1548334604,1087617,2553
P,1548334605,5020
X,1548334605,1087987,1754
X,1548334606,1088436,1063
X,1548334606,1088291,480
X,1548334607,1088494,2546
X,1548334607,1089175,1812
X,1548334607,1088768,1261
X,1548334607,1088883,804
X,1548334608,1088520,1249
X,1548334609,1088026,727
X,1548334609,1087876,609
X,1548334610,1087980,655
X,1548334610,1087871,4067
X,1548334611,1087919,1198
X,1548334611,1087987,893
A,1548334611,1087977,2219
T,1548334612,2771
U,1548334612,36731
X,1548334613,1088278,285
X,1548334614,1088300,476
X,1548334615,1088122,619
X,1548334615,1088099,542
X,1548334616,1088111,337
X,1548334616,1088137,371
X,1548334617,1087817,1532
X,1548334617,1087603,768
X,1548334618,1088162,451
X,1548334618,1088222,355
X,1548334619,1088183,589
X,1548334620,1088272,772
X,1548334620,1088448,948
X,1548334621,1088516,1725
X,1548334621,1088467,1493
X,1548334622,1088227,918
X,1548334622,1087887,1043
X,1548334623,1087475,2191
X,1548334624,1087679,1402
X,1548334624,1088007,1097
X,1548334625,1087872,1044
X,1548334625,1087348,410
X,1548334626,1087716,462
X,1548334626,1087960,505
X,1548334627,1088009,905
X,1548334628,1088153,774
X,1548334628,1088259,1351
X,1548334629,1088124,768
X,1548334629,1087599,1553
X,1548334630,1088149,837
A,1548334630,1088081,1100
T,1548334630,2772
U,1548334630,36731
X,1548334632,1088199,643
X,1548334632,1088150,728
X,1548334633,1088277,1712
X,1548334634,1088894,423
P,1548334634,5019
X,1548334634,1088646,302
X,1548334635,1088540,306
X,1548334635,1088553,622
X,1548334636,1088518,947
X,1548334636,1088481,665
X,1548334637,1088467,330
X,1548334637,1088469,713
X,1548334638,1088856,778
X,1548334639,1088893,355
X,1548334639,1088933,398
X,1548334640,1088920,494
X,1548334640,1088685,418
X,1548334641,1088677,570
X,1548334641,1088659,501
X,1548334642,1088780,606
X,1548334643,1088456,534
X,1548334643,1088149,786
A,1548334643,1088596,784
T,1548334644,2773
U,1548334644,36731
X,1548334645,1088675,1555
X,1548334646,1087588,1542
X,1548334646,1088445,991
X,1548334647,1088194,628
X,1548334648,1088089,539
X,1548334648,1088220,677
X,1548334648,1088190,626
X,1548334648,1088103,1335
X,1548334649,1088149,563
X,1548334649,1088508,1456
X,1548334650,1088181,1863
X,1548334651,1088407,491
X,1548334651,1088956,693
