H,1548334743,367706
O,1548334743,376681,165
O,1548334744,376577,220
O,1548334744,376404,196
O,1548334745,376199,325
C,1548334745,1
O,1548334745,375917,235
O,1548334746,375949,176
O,1548334747,375987,285
O,1548334747,375725,205
O,1548334748,375947,1683
O,1548334748,382489,1479
O,1548334749,381706,511
O,1548334749,380974,522
O,1548334750,380601,334
O,1548334751,380284,446
O,1548334751,379994,300
P,1548334751,4997
O,1548334752,379703,259
O,1548334752,379498,121
O,1548334753,379286,284
O,1548334753,378749,2127
O,1548334754,377599,695
O,1548334755,377142,514
O,1548334755,377239,374
O,1548334756,377108,431
O,1548334756,377120,412
O,1548334757,377161,399
O,1548334757,377052,1542
O,1548334758,377218,632
O,1548334758,377020,446
O,1548334759,377021,1382
O,1548334760,377297,758
O,1548334760,401722,5786
O,1548334761,798063,9974
T,1548334761,2775
D,1548334762,469504
X,1548334764,714928,61629
X,1548334765,684108,63194
X,1548334765,667652,4655
X,1548334766,670557,1615
X,1548334766,670770,1470
X,1548334767,671257,1347
X,1548334767,669235,16523
X,1548334768,668700,1678
X,1548334768,668399,712
X,1548334769,668205,550
X,1548334770,667904,478
X,1548334770,667659,428
X,1548334771,667687,534
X,1548334771,667850,309
X,1548334771,668242,585
X,1548334771,668633,295
X,1548334772,668859,333
X,1548334773,668701,466
X,1548334773,668312,243
X,1548334774,668077,207
X,1548334774,668026,229
X,1548334775,667895,191
X,1548334775,667787,382
X,1548334776,668651,648
X,1548334777,668399,365
X,1548334777,668347,324
X,1548334778,668455,2109
X,1548334778,667584,3432
X,1548334779,667667,1366
X,1548334779,667975,1725
X,1548334780,667614,867
P,1548334780,5006
X,1548334781,666667,1695
X,1548334781,664285,1651
X,1548334782,661954,6271
X,1548334782,662759,34876
X,1548334783,430292,11144
X,1548334783,380631,2124
X,1548334784,378769,1197
X,1548334785,379279,867
X,1548334785,378634,1907
X,1548334786,383159,16213
X,1548334786,392668,4474
X,1548334787,389793,2662
X,1548334787,387859,2727
X,1548334788,386976,1635
X,1548334788,386496,1591
X,1548334789,384248,1344
O,1548334790,384761,2128
C,1548334790,0
O,1548334790,382804,2162
O,1548334791,382611,998
O,1548334791,382601,841
O,1548334792,382468,221
O,1548334792,383203,1427
O,1548334793,384109,2195
O,1548334794,383097,834
O,1548334794,381977,1082
O,1548334795,380986,762
O,1548334795,380799,203
O,1548334796,380262,566
O,1548334796,379396,1122
O,1548334797,379312,1253
O,1548334798,379808,311
O,1548334798,379426,147
O,1548334799,379182,452
O,1548334799,378550,385
O,1548334800,378486,203
O,1548334800,378258,102
O,1548334801,378149,186
O,1548334802,378066,150
O,1548334802,377845,224
O,1548334803,377666,209
O,1548334803,377533,165
O,1548334804,377297,169
O,1548334804,377175,323
O,1548334805,377058,673
O,1548334806,377229,449
O,1548334806,376638,244
O,1548334807,376635,166
O,1548334807,376400,382
O,1548334808,376062,322
O,1548334808,375212,1275
O,1548334809,374533,410
O,1548334810,374720,476
O,1548334810,375068,351
P,1548334810,5005
O,1548334811,375470,251
O,1548334811,375691,184
O,1548334812,375737,127
O,1548334812,375846,169
O,1548334812,375941,320
O,1548334812,376269,402
O,1548334813,376640,543
O,1548334814,376529,505
O,1548334814,375655,821
O,1548334815,374942,398
O,1548334815,374772,133
O,1548334816,374563,216
O,1548334816,374496,168
O,1548334817,374629,215
O,1548334818,375134,772
O,1548334818,375506,404
O,1548334819,375822,661
O,1548334819,376118,2141
O,1548334820,375064,1488
O,1548334820,374242,293
O,1548334821,373805,304
O,1548334822,373497,436
O,1548334822,373421,525
O,1548334823,373363,666
O,1548334823,373681,279
O,1548334824,373351,341
O,1548334824,373219,300
O,1548334825,373257,292
O,1548334826,373169,172
O,1548334826,372905,232
O,1548334827,372491,1018
O,1548334827,371259,966
O,1548334828,372002,1625
O,1548334828,371988,2577
O,1548334829,371394,3067
O,1548334830,371485,2356
O,1548334830,374121,3632
O,1548334831,397026,3392
O,1548334831,372676,968
O,1548334832,371247,1549
O,1548334832,371214,553
O,1548334833,372077,837
O,1548334834,371642,714
O,1548334834,371296,284
O,1548334835,369803,1871
O,1548334835,372707,2240
O,1548334836,372053,1025
O,1548334836,371396,832
O,1548334837,371241,503
O,1548334837,383632,7554
