H,1552252607,268731
R,1552252607,700D9DFBA
R,1552252607,700D9DFBA
R,1552252607,700D9DFBA
X,1552252609,593312,20673
X,1552252610,592436,42430
X,1552252610,593968,17608
X,1552252611,594616,4199
X,1552252611,594710,19039
X,1552252612,594830,23101
X,1552252612,594301,41852
X,1552252613,594156,3008
X,1552252614,594563,1743
X,1552252614,594401,2826
X,1552252615,594213,8008
X,1552252615,594968,8802
X,1552252616,595131,56333
X,1552252616,594668,57233
X,1552252617,596700,13390
X,1552252618,594390,30740
X,1552252618,595555,2293
X,1552252619,594633,1696
X,1552252619,594963,1921
P,1552252620,5156
X,1552252620,595894,4224
X,1552252620,595614,5457
X,1552252621,597553,49860
X,1552252621,595765,64874
X,1552252622,597149,50317
X,1552252623,595509,7865
X,1552252623,593919,1791
X,1552252624,593640,1186
X,1552252624,593901,2117
X,1552252625,593892,1285
X,1552252625,594196,1111
X,1552252626,593947,1168
X,1552252627,593800,1413
X,1552252627,593760,1492
X,1552252628,594167,3576
X,1552252628,595422,1862
X,1552252628,595952,1544
X,1552252628,595795,24091
X,1552252629,595553,35959
X,1552252630,597122,56444
X,1552252630,597658,39099
X,1552252631,593326,52038
X,1552252631,598011,8721
X,1552252632,594327,53760
X,1552252632,596872,9204
X,1552252633,595427,2636
X,1552252634,595433,1451
X,1552252634,595162,2393
X,1552252635,595433,2391
X,1552252635,595416,1915
X,1552252636,595188,1523
X,1552252636,594868,929
X,1552252637,594667,1430
X,1552252637,595042,2265
X,1552252638,595481,20287
X,1552252639,595102,37622
X,1552252639,595529,6904
X,1552252640,596110,9656
X,1552252640,596102,3900
X,1552252641,595939,4341
X,1552252641,596003,2647
X,1552252642,595982,1275
X,1552252643,595968,1976
X,1552252643,596081,1629
X,1552252644,596414,2893
X,1552252644,596465,4942
X,1552252645,595687,3393
X,1552252645,595329,3181
X,1552252646,595380,1315
X,1552252647,594623,1555
X,1552252647,594953,1776
X,1552252648,595279,4152
X,1552252648,595519,1963
P,1552252649,5158
X,1552252649,595302,1024
X,1552252649,595072,1141
X,1552252650,594785,1215
X,1552252651,595293,1773
X,1552252651,595163,1517
X,1552252652,595092,2147
X,1552252652,594890,1587
X,1552252653,594893,5361
X,1552252653,595116,1704
X,1552252654,595143,1859
X,1552252654,595329,1485
X,1552252655,595399,1515
X,1552252656,595586,974
X,1552252656,595782,833
X,1552252657,595698,995
X,1552252657,595740,1751
X,1552252658,595860,1812
X,1552252658,595897,1047
X,1552252659,595785,1183
X,1552252660,595779,1660
X,1552252660,595944,2234
X,1552252661,595525,1262
X,1552252661,595635,1320
X,1552252662,595638,1669
X,1552252662,595525,1408
X,1552252663,595435,1029
X,1552252664,593988,2188
X,1552252664,593861,1979
X,1552252665,594907,1077
X,1552252665,595340,1576
X,1552252666,595431,1969
X,1552252666,595160,1171
X,1552252667,594746,1090
X,1552252668,591648,5136
X,1552252668,591880,31389
X,1552252669,593479,1175
X,1552252669,593907,929
X,1552252669,595156,811
X,1552252669,595275,1563
X,1552252670,595826,1253
X,1552252670,596122,1687
X,1552252671,595401,1262
X,1552252672,594403,1884
X,1552252672,594166,9641
X,1552252673,594786,739
X,1552252673,595076,1353
X,1552252674,595765,520
X,1552252674,596011,1186
X,1552252675,596000,1683
X,1552252676,596199,1982
X,1552252676,596175,1365
X,1552252677,596085,1200
X,1552252677,595865,921
X,1552252678,595850,1707
P,1552252678,5156
X,1552252678,595972,1375
X,1552252679,595918,1880
X,1552252680,595831,793
X,1552252680,595856,805
X,1552252681,595594,6956
X,1552252681,595593,8287
X,1552252682,595267,1684
X,1552252682,594576,1827
X,1552252683,593180,1060
X,1552252683,592943,981
X,1552252684,592659,1560
X,1552252685,595364,3871
X,1552252685,594693,5170
X,1552252686,593916,1717
X,1552252686,593117,1262
X,1552252687,592724,1147
X,1552252687,592336,2018
X,1552252688,592898,1164
X,1552252689,592904,1379
X,1552252689,594584,1813
X,1552252690,595911,2011
X,1552252690,595642,1305
X,1552252691,594881,1377
X,1552252691,595099,1288
X,1552252692,595074,1910
X,1552252693,594982,1866
X,1552252693,595192,1241
X,1552252694,595272,1898
X,1552252694,595676,1245
X,1552252695,595816,809
X,1552252695,595860,2514
X,1552252696,596137,1760
X,1552252697,596011,1019
X,1552252697,596136,1502
X,1552252698,596299,816
X,1552252698,596378,955
X,1552252699,596240,859
X,1552252699,596122,858
X,1552252700,596259,1433
