H,1551896495,268731
P,1551896495,5171
P,1551896525,5172
P,1551896554,5171
P,1551896583,5173
P,1551896613,5173
P,1551896642,5170
P,1551896671,5171
P,1551896701,5171
P,1551896730,5172
P,1551896759,5173
P,1551896788,5170
P,1551896819,5172
P,1551896848,5172
P,1551896877,5172
P,1551896907,5173
D,1551896921,375040
R,1551896921,700D9DFBA
R,1551896921,700D9DFBA
R,1551896921,700D9DFBA
X,1551896923,580323,26629
X,1551896923,580090,25738
X,1551896924,582582,38853
X,1551896925,580676,35639
X,1551896925,579670,20936
X,1551896926,580674,37694
X,1551896926,581404,9208
X,1551896927,580083,23326
X,1551896927,580924,19297
X,1551896928,581322,28738
X,1551896929,580466,8444
X,1551896929,580878,8740
X,1551896930,580651,9249
X,1551896930,581075,5622
X,1551896931,580498,14254
X,1551896931,581325,12703
X,1551896932,581450,50278
X,1551896932,576889,59910
X,1551896933,584307,43382
X,1551896934,580515,16437
X,1551896934,580687,46080
X,1551896935,579650,56895
X,1551896935,580691,22564
X,1551896936,580736,54289
P,1551896936,5166
X,1551896936,579428,55273
X,1551896937,581536,64774
X,1551896938,580608,14568
X,1551896938,581399,10966
X,1551896939,582270,24700
X,1551896939,580896,8201
X,1551896940,581075,4187
X,1551896940,580907,7343
X,1551896941,581113,1167
X,1551896942,581143,1499
X,1551896942,580871,1554
X,1551896943,581053,1297
X,1551896943,580836,3570
X,1551896944,581269,3686
X,1551896944,580912,1704
X,1551896945,581009,1330
X,1551896946,581027,1655
X,1551896946,581168,1488
X,1551896947,581010,3982
X,1551896947,580754,5271
X,1551896948,581014,3118
X,1551896948,580955,1868
X,1551896949,580842,10913
X,1551896949,580956,3296
X,1551896950,581248,6514
X,1551896951,580866,2742
X,1551896951,580977,1952
X,1551896951,580947,1755
X,1551896951,580666,5250
X,1551896952,581304,4257
X,1551896952,580976,2422
X,1551896953,580907,1506
X,1551896954,581041,1437
X,1551896954,581005,2238
X,1551896955,581009,1334
X,1551896955,581069,2111
X,1551896956,581133,1922
X,1551896956,581129,1008
X,1551896957,581042,1294
X,1551896958,580844,1881
X,1551896958,581028,1735
X,1551896959,580965,1724
X,1551896959,580886,4452
X,1551896960,581014,2547
X,1551896960,581040,2616
X,1551896961,581008,1291
X,1551896961,580946,2643
X,1551896962,581047,1715
X,1551896963,580952,3098
X,1551896963,581049,1499
X,1551896964,581010,1688
X,1551896964,581049,1768
X,1551896965,581071,1316
P,1551896965,5162
X,1551896965,580875,2154
X,1551896966,580873,2040
X,1551896967,580809,4660
X,1551896967,580929,1139
X,1551896968,581027,1525
X,1551896968,580815,2052
X,1551896969,580879,1486
X,1551896969,580858,1512
X,1551896970,580853,1688
X,1551896971,580857,1343
X,1551896971,580877,1459
X,1551896972,580870,1001
X,1551896972,580993,1760
X,1551896973,581052,1246
X,1551896973,581000,1580
X,1551896974,580923,1789
X,1551896975,580968,1346
X,1551896975,580976,1221
X,1551896976,581014,9240
X,1551896976,581080,5688
X,1551896977,581050,2785
X,1551896977,581046,1993
X,1551896978,581011,1261
X,1551896978,581066,991
X,1551896979,581040,1854
X,1551896980,580953,1857
X,1551896980,581062,1415
X,1551896981,580983,1059
X,1551896981,581047,1488
X,1551896982,580763,2249
X,1551896982,581155,3177
X,1551896983,581071,1874
X,1551896984,581087,1535
X,1551896984,580996,2714
X,1551896985,581015,1913
X,1551896985,581029,1940
X,1551896986,581265,1260
X,1551896986,581138,1045
X,1551896987,581086,1657
X,1551896988,581140,1842
X,1551896988,581182,1745
X,1551896989,581033,1256
X,1551896989,581221,1155
X,1551896990,581151,1453
X,1551896990,581203,1055
X,1551896991,581895,5586
X,1551896992,580936,5913
X,1551896992,581153,1872
X,1551896992,581029,1036
X,1551896992,581054,1280
X,1551896993,580975,1076
X,1551896993,580973,2002
X,1551896994,581061,1751
P,1551896994,5164
X,1551896994,581080,1110
X,1551896995,580949,1403
X,1551896996,581025,1479
X,1551896996,580773,1336
X,1551896997,580902,1836
X,1551896997,581039,1725
X,1551896998,581054,1226
X,1551896998,581034,1891
X,1551896999,581017,1429
X,1551897000,581032,1879
X,1551897000,581086,1702
X,1551897001,581117,1434
X,1551897001,581151,1335
X,1551897002,581035,1015
X,1551897002,580522,20369
X,1551897003,581320,4637
X,1551897004,581121,1426
X,1551897004,580996,1895
X,1551897005,569660,18003
X,1551897005,444739,36120
X,1551897006,266338,1018
X,1551897006,265377,1158
X,1551897007,266355,985
X,1551897007,267214,283
