H,1557190802,268731
T,1557190802,2751
U,1557190802,57274
X,1557190804,591779,787
X,1557190804,591661,1373
X,1557190805,591857,1607
X,1557190805,591833,1644
X,1557190806,591840,1148
X,1557190806,591836,916
X,1557190807,591790,842
X,1557190807,591690,1003
X,1557190808,591856,1436
X,1557190809,591857,1205
X,1557190809,591844,1220
X,1557190810,591824,1058
X,1557190810,591776,1133
X,1557190811,591759,1556
X,1557190811,591860,1360
X,1557190812,591835,1770
X,1557190813,591833,1534
X,1557190813,591831,721
X,1557190814,591763,1650
X,1557190814,591845,1693
X,1557190815,592146,10434
X,1557190815,591456,4672
X,1557190816,591749,1563
X,1557190817,591845,1183
X,1557190817,591787,890
X,1557190818,591887,1011
X,1557190818,591880,1077
X,1557190819,591941,1021
X,1557190819,591910,1500
X,1557190820,591777,910
X,1557190821,591857,1610
X,1557190821,591793,1245
X,1557190822,591732,4589
P,1557190822,4924
X,1557190822,592098,12008
X,1557190823,591830,1218
X,1557190823,591808,931
X,1557190824,591871,1483
X,1557190824,590581,15833
X,1557190825,591878,15517
X,1557190826,591755,20184
X,1557190826,591674,3794
X,1557190827,591744,2290
X,1557190827,591806,6696
X,1557190828,592119,5130
X,1557190828,591989,1413
X,1557190829,591896,7869
X,1557190830,591797,1275
X,1557190830,591740,1035
X,1557190831,591861,1773
X,1557190831,591803,1228
X,1557190832,591674,1261
X,1557190832,591874,2022
X,1557190833,591849,2383
X,1557190833,591936,1294
X,1557190833,591892,1069
X,1557190834,591846,820
X,1557190834,591826,1779
X,1557190835,591786,2072
X,1557190835,591837,2251
X,1557190836,591828,1462
X,1557190836,591822,1067
X,1557190837,591674,1853
X,1557190838,591839,1188
X,1557190838,591895,1392
X,1557190839,591824,1288
X,1557190839,591757,981
X,1557190840,591812,1235
X,1557190840,591856,1959
X,1557190841,591785,1908
X,1557190842,591899,2089
X,1557190842,591802,1074
X,1557190843,591689,2250
X,1557190843,591866,1162
X,1557190844,591800,1794
X,1557190844,591814,1843
X,1557190845,591142,12349
X,1557190846,592015,4412
X,1557190846,591785,1537
X,1557190847,591817,1346
X,1557190847,591741,1129
X,1557190848,591797,1566
X,1557190848,591829,1655
X,1557190849,591846,1191
X,1557190850,591821,994
X,1557190850,591825,1196
X,1557190851,591801,1258
P,1557190851,4928
X,1557190851,591893,790
X,1557190852,591799,1480
X,1557190852,591875,1465
X,1557190853,591868,1542
X,1557190853,591826,1394
X,1557190854,591677,755
X,1557190855,591855,1148
X,1557190855,591830,1761
X,1557190856,591793,964
X,1557190856,591814,730
X,1557190857,591833,864
X,1557190857,591682,1035
X,1557190858,591800,825
X,1557190859,591704,1928
X,1557190859,591785,1381
X,1557190860,591750,1516
X,1557190860,591744,1425
X,1557190861,591655,972
X,1557190861,591760,1357
X,1557190862,591844,1634
X,1557190863,591882,1370
X,1557190863,591784,1415
X,1557190864,591696,1136
X,1557190864,591678,1225
X,1557190865,591827,1419
X,1557190865,591890,1542
X,1557190866,591788,1194
X,1557190867,591766,1733
X,1557190867,591844,1495
X,1557190868,591812,1234
X,1557190868,591890,1249
X,1557190869,591822,1368
X,1557190869,591842,1262
X,1557190870,591899,22399
X,1557190870,591865,3973
X,1557190871,591835,8770
X,1557190872,591988,1289
X,1557190872,591929,1583
X,1557190873,591795,13960
X,1557190873,591760,1150
X,1557190874,591827,1404
X,1557190874,591807,2589
X,1557190874,591815,13478
X,1557190875,591862,1661
X,1557190875,591859,937
X,1557190876,591800,1351
X,1557190876,591794,965
X,1557190877,591844,1945
X,1557190877,591823,1032
X,1557190878,591790,1355
X,1557190879,591740,1571
X,1557190879,591858,1008
X,1557190880,591773,1424
P,1557190880,4929
X,1557190880,591796,1312
X,1557190881,591821,1126
X,1557190881,591786,1453
X,1557190882,591872,1414
X,1557190882,591650,1128
X,1557190883,592021,1830
X,1557190884,591790,1332
X,1557190884,591802,906
A,1557190884,591797,238
T,1557190884,2751
U,1557190885,57274
X,1557190886,591783,1422
X,1557190887,591814,1275
X,1557190887,591781,1277
X,1557190888,591730,698
X,1557190888,591781,1730
X,1557190889,591778,1509
X,1557190890,591810,1564
X,1557190890,591800,1406
X,1557190891,591828,1056
X,1557190891,591869,1437
X,1557190892,591793,1045
X,1557190892,591793,1852
X,1557190893,591808,1423
X,1557190894,591783,855
X,1557190894,591766,985
X,1557190895,591968,1470
X,1557190895,591847,1245
X,1557190896,591767,1106
