H,1554834566,268731
P,1554834566,5111
P,1554834595,5112
P,1554834624,5111
P,1554834654,5111
P,1554834683,5112
P,1554834712,5111
P,1554834742,5111
P,1554834773,5112
P,1554834802,5112
P,1554834831,5113
P,1554834861,5112
P,1554834890,5113
P,1554834919,5112
P,1554834948,5112
P,1554834978,5113
P,1554835007,5109
D,1554835023,365056
R,1554835023,700D9DFBA
R,1554835023,700D9DFBA
R,1554835023,700D9DFBA
X,1554835024,548902,6021
X,1554835025,556573,13199
X,1554835025,561016,2666
X,1554835026,561413,4932
X,1554835027,560674,6792
X,1554835027,559694,2660
X,1554835028,560152,12931
X,1554835028,562220,12553
X,1554835029,561804,11932
X,1554835029,561402,5836
X,1554835029,560850,2383
X,1554835030,561127,3069
X,1554835030,561561,4355
X,1554835031,560774,4016
X,1554835031,560920,2129
X,1554835032,559551,4459
X,1554835032,560475,8104
X,1554835033,560582,4207
X,1554835034,561548,5517
X,1554835034,560422,5678
X,1554835035,561022,2058
X,1554835035,561678,3348
X,1554835036,562192,3112
X,1554835036,563226,3401
P,1554835036,5104
X,1554835037,564306,3668
X,1554835038,564222,3246
X,1554835038,563617,2595
X,1554835039,563277,2911
X,1554835039,563064,4165
X,1554835040,563051,3839
X,1554835040,562702,2523
X,1554835041,563595,5472
X,1554835041,564046,3613
X,1554835042,564288,4017
X,1554835043,563147,3069
X,1554835043,563200,2958
X,1554835044,563671,3362
X,1554835044,564123,4749
X,1554835045,564235,5397
X,1554835045,564234,2310
X,1554835046,564142,2462
X,1554835047,562829,2551
X,1554835047,562455,3441
X,1554835048,563392,3120
X,1554835048,562883,2145
X,1554835049,562696,5689
X,1554835049,561660,6803
X,1554835050,563363,2300
X,1554835051,563699,2163
X,1554835051,563955,2613
X,1554835052,563936,5835
X,1554835052,556819,42620
X,1554835053,565220,63004
X,1554835053,547796,55391
X,1554835054,283504,58212
X,1554835055,261152,3830
X,1554835055,261270,797
X,1554835056,261243,687
X,1554835056,261199,722
X,1554835057,260622,295
X,1554835057,260939,599
X,1554835058,260844,610
X,1554835058,260643,893
X,1554835059,260777,359
X,1554835060,260900,394
O,1554835060,260837,715
O,1554835061,260604,1544
O,1554835061,260796,1136
O,1554835062,260475,1725
O,1554835062,260537,562
O,1554835063,261191,1137
O,1554835064,261350,1175
O,1554835064,261468,999
O,1554835065,261076,351
O,1554835065,261767,813
O,1554835066,261602,1039
O,1554835066,261683,925
P,1554835067,5106
O,1554835067,261640,415
O,1554835068,261476,271
O,1554835068,261363,764
O,1554835069,261190,839
O,1554835069,261056,454
O,1554835070,261322,455
O,1554835070,261295,534
O,1554835070,260657,1154
O,1554835070,260550,383
O,1554835071,260528,752
O,1554835072,260600,481
O,1554835072,260739,577
O,1554835073,260382,717
O,1554835073,261038,401
O,1554835074,260987,381
O,1554835074,260785,1208
O,1554835075,260373,2051
O,1554835076,260072,1554
O,1554835076,259647,957
O,1554835077,260667,822
O,1554835077,260739,1444
O,1554835078,261315,1294
O,1554835078,260811,1653
O,1554835079,260660,341
O,1554835080,260755,859
O,1554835080,261239,1684
O,1554835081,261225,1146
O,1554835081,261150,1792
O,1554835082,261090,687
O,1554835082,261385,1258
O,1554835083,261192,771
O,1554835084,260963,1548
O,1554835084,260842,664
O,1554835085,261160,1672
O,1554835085,261379,3668
O,1554835086,261484,2107
O,1554835086,260788,932
O,1554835087,260773,1011
O,1554835087,260793,278
O,1554835088,260955,822
O,1554835089,260997,421
O,1554835089,260590,1119
O,1554835090,260471,566
O,1554835090,260470,804
O,1554835091,260597,555
O,1554835091,260196,1264
O,1554835092,260556,2203
O,1554835093,261219,905
O,1554835093,261180,1016
O,1554835094,260341,2418
O,1554835094,261428,863
O,1554835095,260868,1375
O,1554835095,260927,3390
P,1554835096,5103
O,1554835096,260719,1296
O,1554835097,260754,1236
O,1554835097,260610,1315
O,1554835098,261345,885
O,1554835098,261393,2115
O,1554835099,261701,2621
O,1554835099,262040,3796
O,1554835100,262145,1916
O,1554835101,261041,2702
O,1554835101,261168,1733
O,1554835102,260960,2572
O,1554835102,261601,1209
O,1554835103,261095,1924
O,1554835103,261016,987
O,1554835104,261651,1552
O,1554835104,261118,1591
O,1554835105,261000,1300
O,1554835106,260906,584
O,1554835106,260946,1365
O,1554835107,260218,1405
O,1554835107,260573,2461
O,1554835108,261109,906
O,1554835108,261813,967
