H,1557091988,268731
P,1557091988,4957
P,1557092017,4957
P,1557092047,4957
P,1557092076,4957
P,1557092105,4958
P,1557092135,4958
P,1557092165,4958
P,1557092194,4958
P,1557092223,4958
P,1557092253,4956
P,1557092282,4958
P,1557092311,4957
P,1557092340,4959
P,1557092370,4958
P,1557092400,4959
P,1557092430,4958
P,1557092460,4960
P,1557092489,4956
P,1557092518,4957
P,1557092547,4958
P,1557092577,4958
P,1557092606,4959
P,1557092635,4957
P,1557092665,4958
P,1557092694,4959
P,1557092724,4959
P,1557092753,4957
P,1557092783,4959
P,1557092812,4958
P,1557092841,4958
P,1557092871,4956
P,1557092900,4958
P,1557092929,4958
P,1557092958,4958
P,1557092988,4957
P,1557093018,4958
P,1557093047,4957
P,1557093077,4957
P,1557093106,4957
P,1557093135,4957
P,1557093164,4959
P,1557093194,4957
P,1557093223,4958
P,1557093252,4958
P,1557093282,4957
P,1557093312,4959
P,1557093341,4959
P,1557093370,4957
P,1557093400,4957
O,1557093422,267263,1628
O,1557093422,267355,78
O,1557093423,267319,95
O,1557093424,267335,99
O,1557093424,267272,100
O,1557093425,267297,126
O,1557093425,267340,116
O,1557093426,267357,145
O,1557093426,267296,80
O,1557093427,267277,104
O,1557093428,267281,106
O,1557093428,267288,118
O,1557093429,267267,135
P,1557093429,4950
O,1557093429,267280,74
O,1557093430,267269,116
O,1557093430,267284,96
O,1557093431,267285,138
O,1557093432,267262,82
O,1557093432,267305,139
O,1557093433,267292,128
O,1557093433,267289,137
O,1557093434,267279,123
O,1557093434,267296,111
O,1557093435,267273,107
O,1557093435,267289,115
O,1557093436,267299,95
O,1557093437,267325,75
O,1557093437,267293,109
O,1557093438,267277,114
O,1557093438,267308,156
O,1557093439,267292,132
O,1557093439,267274,129
O,1557093440,267280,163
O,1557093441,267267,286
O,1557093441,267224,123
O,1557093442,267249,114
O,1557093442,267332,92
O,1557093443,267378,141
O,1557093443,267382,83
O,1557093444,267397,80
O,1557093445,267377,75
O,1557093445,267343,95
O,1557093446,267315,105
O,1557093446,267317,98
O,1557093446,267162,156
O,1557093446,267216,136
O,1557093447,267241,155
O,1557093448,267291,101
O,1557093448,267301,99
O,1557093449,267217,143
O,1557093449,267269,95
O,1557093450,267267,85
O,1557093450,267315,156
O,1557093451,267358,117
O,1557093451,267404,105
O,1557093452,267302,272
O,1557093453,267253,89
O,1557093453,267250,126
O,1557093454,267209,99
O,1557093454,267288,124
O,1557093455,267268,232
O,1557093455,267241,200
O,1557093456,267261,183
O,1557093457,267369,189
O,1557093457,267301,131
O,1557093458,267333,120
P,1557093458,4948
O,1557093458,267277,113
O,1557093459,267285,97
O,1557093459,267290,157
O,1557093460,267392,128
O,1557093461,267371,167
O,1557093461,267336,119
O,1557093462,267392,74
O,1557093462,267458,118
O,1557093463,267521,118
O,1557093463,267544,86
O,1557093464,267512,121
O,1557093465,267482,59
O,1557093465,267465,72
O,1557093466,267428,132
O,1557093466,267420,71
O,1557093467,267418,87
O,1557093467,267379,86
O,1557093468,267368,144
O,1557093468,267349,68
O,1557093469,267356,74
O,1557093470,267353,90
O,1557093470,267372,133
O,1557093471,267354,88
O,1557093471,267332,150
O,1557093472,267329,94
O,1557093472,267305,151
O,1557093473,267303,172
O,1557093474,267309,73
O,1557093474,267303,155
O,1557093475,267350,119
O,1557093475,267345,151
O,1557093476,267330,97
O,1557093476,267344,58
O,1557093477,267386,129
O,1557093478,267430,145
T,1557093478,2758
P,1557093487,4958
D,1557093512,289792
R,1557093512,700D9DFBA
R,1557093512,700D9DFBA
R,1557093512,700D9DFBA
X,1557093514,596613,55922
X,1557093514,604236,11063
X,1557093515,386427,65312
X,1557093515,268369,4798
X,1557093516,266002,2044
X,1557093517,268466,924
X,1557093517,267630,1357
P,1557093517,4949
X,1557093518,266912,398
X,1557093518,267621,561
X,1557093519,267559,428
X,1557093519,267145,251
X,1557093520,267329,212
X,1557093521,267448,89
X,1557093521,267332,209
O,1557093522,267211,94
O,1557093522,267283,101
O,1557093523,267302,106
O,1557093523,267245,94
O,1557093524,267261,177
O,1557093525,267276,222
O,1557093525,267245,126
O,1557093526,267211,116
O,1557093526,267219,162
O,1557093527,267194,127
O,1557093527,267158,100
O,1557093528,267176,130
O,1557093528,267185,106
O,1557093528,267013,305
O,1557093529,267024,248
