H,1554160532,268731
P,1554160532,5117
P,1554160562,5116
P,1554160591,5116
P,1554160620,5114
P,1554160649,5114
P,1554160679,5116
P,1554160708,5117
P,1554160737,5116
P,1554160768,5116
P,1554160797,5115
P,1554160826,5117
P,1554160855,5117
P,1554160885,5117
P,1554160915,5116
P,1554160944,5115
P,1554160974,5117
P,1554161003,5116
P,1554161032,5115
P,1554161062,5115
P,1554161092,5116
P,1554161121,5115
P,1554161150,5116
P,1554161179,5116
P,1554161209,5116
P,1554161238,5115
P,1554161267,5115
P,1554161297,5116
P,1554161326,5116
P,1554161356,5117
P,1554161385,5117
P,1554161415,5114
P,1554161444,5116
P,1554161473,5116
P,1554161503,5115
P,1554161532,5115
P,1554161561,5116
P,1554161590,5115
P,1554161620,5117
P,1554161650,5117
P,1554161679,5116
P,1554161709,5117
P,1554161738,5117
P,1554161767,5116
P,1554161796,5115
P,1554161826,5117
P,1554161855,5115
P,1554161884,5115
P,1554161914,5116
P,1554161944,5116
P,1554161973,5116
P,1554162002,5116
P,1554162032,5117
P,1554162061,5116
P,1554162090,5115
P,1554162120,5116
P,1554162149,5117
P,1554162178,5115
P,1554162207,5116
P,1554162238,5115
P,1554162267,5114
P,1554162296,5116
P,1554162326,5117
D,1554162335,413696
R,1554162335,700D9DFBA
R,1554162335,700D9DFBA
R,1554162335,700D9DFBA
X,1554162337,616459,11445
X,1554162338,616999,5068
X,1554162338,616842,2159
X,1554162339,616633,6143
X,1554162339,616568,17481
X,1554162340,616716,11650
X,1554162340,616950,24268
X,1554162341,616886,3548
X,1554162342,616755,1112
X,1554162342,616667,10671
X,1554162343,616849,3003
X,1554162343,616801,1123
X,1554162344,616720,1761
X,1554162344,616799,10536
X,1554162345,616743,5966
X,1554162346,616847,1699
X,1554162346,616933,1255
X,1554162347,616758,1344
X,1554162347,616850,908
X,1554162348,617172,2847
X,1554162348,616834,4689
X,1554162349,616927,1399
X,1554162350,616777,1840
X,1554162350,617050,1732
X,1554162351,617521,6857
X,1554162351,615891,7399
X,1554162352,618451,7511
X,1554162352,616131,9328
X,1554162353,617171,2678
X,1554162354,616838,1887
X,1554162354,616907,1585
X,1554162355,616713,1102
P,1554162355,5109
X,1554162355,616883,1223
X,1554162356,618375,10887
X,1554162356,617928,36705
X,1554162357,616549,61305
X,1554162357,617116,63379
X,1554162358,616737,22738
X,1554162359,617014,4464
X,1554162359,616837,1723
X,1554162360,621200,1705
X,1554162360,610089,41018
X,1554162361,613988,27622
X,1554162361,626555,42264
X,1554162362,611515,26264
X,1554162363,619032,27876
X,1554162363,617049,17362
X,1554162364,616317,18910
X,1554162364,617926,11026
X,1554162365,616760,6298
X,1554162365,617246,3784
X,1554162366,617538,23881
X,1554162367,618739,24805
X,1554162367,616726,8682
X,1554162368,616764,7943
X,1554162368,617066,1619
X,1554162368,617038,1237
X,1554162368,616981,2732
X,1554162369,617011,1714
X,1554162369,617032,2535
X,1554162370,617007,1101
X,1554162371,616917,1239
X,1554162371,616984,1531
X,1554162372,616959,1519
X,1554162372,616935,1792
X,1554162373,617056,1510
X,1554162373,617027,1389
X,1554162374,616948,2565
X,1554162375,616990,1618
X,1554162375,617040,1636
X,1554162376,616973,1480
X,1554162376,616850,1084
X,1554162377,616992,2053
X,1554162377,618425,13857
X,1554162378,616393,8087
X,1554162379,616801,3566
X,1554162379,616831,2812
X,1554162380,616742,15185
X,1554162380,617056,3758
X,1554162381,617202,3508
X,1554162381,616866,2609
X,1554162382,617176,2388
X,1554162383,617306,19223
X,1554162383,616775,4023
X,1554162384,617071,2177
P,1554162384,5108
X,1554162384,616726,19975
X,1554162385,617144,3357
X,1554162385,617115,1735
X,1554162386,617117,2688
X,1554162386,616999,2814
X,1554162387,616908,1945
X,1554162388,616961,1485
X,1554162388,615965,10404
X,1554162389,615804,64732
X,1554162389,617027,2716
X,1554162390,616863,17696
X,1554162390,617330,4015
X,1554162391,617074,3748
X,1554162392,607210,9949
X,1554162392,327850,36542
X,1554162393,267197,8161
X,1554162393,269153,4197
X,1554162394,266907,2798
X,1554162394,268612,2888
X,1554162395,268077,2161
X,1554162396,267587,1427
X,1554162396,268273,693
X,1554162397,267609,765
X,1554162397,267964,765
X,1554162398,267765,630
X,1554162398,267703,523
O,1554162399,267834,349
O,1554162400,267633,216
O,1554162400,267724,170
O,1554162401,267726,265
O,1554162401,267706,298
O,1554162402,267677,217
O,1554162402,267708,131
O,1554162403,267708,119
O,1554162403,267620,128
O,1554162404,267642,71
O,1554162405,267608,54
O,1554162405,267642,79
O,1554162406,267654,134
