H,1553040506,268731
P,1553040506,5138
P,1553040535,5138
D,1553040541,410112
R,1553040541,700D9DFBA
R,1553040541,700D9DFBA
R,1553040541,700D9DFBA
X,1553040543,614193,49977
X,1553040543,615274,16133
X,1553040544,613168,14367
X,1553040544,613910,2702
X,1553040545,614629,3557
X,1553040545,614517,3001
X,1553040546,615031,3424
X,1553040547,614540,5693
X,1553040547,614320,2614
X,1553040548,613938,1542
X,1553040548,614384,4497
X,1553040549,614263,1688
X,1553040549,614734,29169
X,1553040550,614568,41781
X,1553040550,614080,3057
X,1553040551,613401,2505
X,1553040552,612883,3312
X,1553040552,612710,3341
X,1553040553,612406,2164
X,1553040553,611964,3761
X,1553040554,611982,6515
X,1553040554,610899,3891
X,1553040555,611694,15531
X,1553040556,611786,5304
X,1553040556,611759,3635
X,1553040557,612302,9542
X,1553040557,613322,13904
X,1553040558,613731,1619
X,1553040558,613868,2082
X,1553040559,613617,2123
X,1553040560,613600,2069
X,1553040560,613304,2258
X,1553040561,613310,1666
X,1553040561,612923,10087
X,1553040562,614979,7344
X,1553040562,614437,29337
X,1553040563,613954,2497
X,1553040564,614083,6207
X,1553040564,613836,5265
X,1553040565,613758,9938
P,1553040565,5130
X,1553040565,614117,1925
X,1553040566,614257,2244
X,1553040566,614252,2182
X,1553040567,614132,1768
X,1553040567,613898,3480
X,1553040568,614250,2331
X,1553040569,612915,2136
X,1553040569,613871,1224
X,1553040570,614189,2217
X,1553040570,613508,1796
X,1553040570,613197,1352
X,1553040570,613087,2289
X,1553040571,614479,3303
X,1553040572,613176,13633
X,1553040572,613812,1573
X,1553040573,613865,2484
X,1553040573,613604,2284
X,1553040574,613650,1995
X,1553040574,613858,2088
X,1553040575,614000,9761
X,1553040576,614115,2337
X,1553040576,613727,1757
X,1553040577,613363,4678
X,1553040577,613580,1740
X,1553040578,613653,2695
X,1553040578,613527,1641
X,1553040579,613399,1354
X,1553040580,613187,1717
X,1553040580,612543,3121
X,1553040581,613129,1798
X,1553040581,613550,1920
X,1553040582,613962,2590
X,1553040582,614141,2886
X,1553040583,614220,1526
X,1553040583,614106,1295
X,1553040584,613967,1764
X,1553040585,613606,2941
X,1553040585,613647,2236
X,1553040586,613641,1088
X,1553040586,613428,2156
X,1553040587,613446,1932
X,1553040587,613562,2587
X,1553040588,613487,1862
X,1553040589,612278,1415
X,1553040589,610912,2503
X,1553040590,612215,4591
X,1553040590,613651,11132
X,1553040591,611616,5415
X,1553040591,611290,2573
X,1553040592,610961,1646
X,1553040593,611752,5729
X,1553040593,613274,930
X,1553040594,613962,1060
P,1553040594,5128
X,1553040594,614002,1934
X,1553040595,614254,2000
X,1553040595,614004,1299
X,1553040596,614353,3090
X,1553040596,613797,2036
X,1553040597,613521,26905
X,1553040598,612747,3220
X,1553040598,610418,3965
X,1553040599,610970,5954
X,1553040599,609452,4734
X,1553040600,612297,5097
X,1553040600,612274,4384
X,1553040601,612989,4225
X,1553040602,609471,15921
X,1553040602,450548,55945
X,1553040603,267055,3091
X,1553040603,266815,1497
X,1553040604,266505,1614
X,1553040604,266985,1259
X,1553040605,267054,1092
X,1553040606,268192,1297
X,1553040606,269379,837
X,1553040607,269550,790
X,1553040607,269232,450
X,1553040608,270051,1767
X,1553040608,268512,2103
O,1553040609,268843,1423
O,1553040610,268367,1184
O,1553040610,267920,723
O,1553040611,267977,569
O,1553040611,267440,281
O,1553040611,267314,486
O,1553040611,267420,178
O,1553040612,267343,134
O,1553040612,267231,268
O,1553040613,266799,564
O,1553040614,266659,161
O,1553040614,266568,319
O,1553040615,266756,264
O,1553040615,266513,372
O,1553040616,266651,418
O,1553040616,265040,2602
O,1553040617,266340,1467
O,1553040618,266387,1347
O,1553040618,266212,468
O,1553040619,266019,574
O,1553040619,266133,478
O,1553040620,266502,277
O,1553040620,266610,248
O,1553040621,266417,801
O,1553040622,266707,419
O,1553040622,266724,681
O,1553040623,266442,655
P,1553040623,5129
O,1553040623,265674,984
O,1553040624,265586,3353
O,1553040624,266155,2195
O,1553040625,264714,4526
O,1553040626,264831,1186
O,1553040626,265364,1488
O,1553040627,265825,466
O,1553040627,266492,1749
O,1553040628,266493,2053
O,1553040628,266762,598
O,1553040629,266185,757
O,1553040629,266075,277
O,1553040630,266292,138
O,1553040631,266320,224
O,1553040631,266213,326
O,1553040632,265864,481
O,1553040632,657328,8128
