H,1555359409,268731
T,1555359409,2819
R,1555359409,700D9DFBA
R,1555359410,700D9DFBA
R,1555359410,700D9DFBA
X,1555359411,532086,4171
X,1555359412,532203,4590
X,1555359412,532239,1368
X,1555359413,532345,1468
X,1555359413,532216,1432
X,1555359414,532279,1153
X,1555359415,532187,1198
X,1555359415,532242,1178
X,1555359416,532298,992
X,1555359416,532247,1483
X,1555359417,532247,933
X,1555359417,532237,772
X,1555359418,532126,931
X,1555359418,532207,1111
X,1555359419,532088,1642
X,1555359420,532296,1028
X,1555359420,532279,1264
X,1555359421,532283,664
X,1555359421,532279,1405
X,1555359422,532471,1132
X,1555359422,532508,995
X,1555359423,532575,1371
X,1555359424,532499,932
X,1555359424,532420,1563
X,1555359425,532520,1300
X,1555359425,532618,1188
X,1555359426,532588,1283
X,1555359426,532605,1326
X,1555359427,532546,1375
X,1555359428,532598,1532
X,1555359428,532569,1361
X,1555359429,532407,1273
X,1555359429,532359,1040
X,1555359430,532266,1179
X,1555359430,532236,1150
X,1555359431,532135,1337
X,1555359432,532303,1675
X,1555359432,532197,910
P,1555359433,5083
X,1555359433,532071,1207
X,1555359433,532212,882
X,1555359434,532268,1459
X,1555359434,532295,1370
X,1555359435,532355,879
X,1555359435,532131,821
X,1555359436,532219,1328
X,1555359437,532392,2039
X,1555359437,532376,1066
X,1555359438,531543,10389
X,1555359438,532266,911
X,1555359439,532270,1215
X,1555359439,532238,1270
X,1555359440,532190,1041
X,1555359441,532090,1197
X,1555359441,532117,4076
X,1555359442,532240,1869
X,1555359442,532199,1220
X,1555359443,532091,842
X,1555359443,532032,845
X,1555359444,532167,1079
X,1555359445,532113,1501
X,1555359445,532228,1308
X,1555359446,532316,940
X,1555359446,532343,609
X,1555359446,532432,1353
X,1555359446,532546,972
X,1555359447,532378,647
X,1555359448,532865,4890
X,1555359448,535385,1616
X,1555359449,534867,2179
X,1555359449,534960,708
X,1555359450,534884,751
A,1555359450,532545,2928
T,1555359450,2819
R,1555359450,700D9DFBA
X,1555359452,534621,873
X,1555359452,534551,916
X,1555359453,534600,654
X,1555359453,534542,923
X,1555359454,534365,1469
X,1555359455,534249,1198
X,1555359455,534399,837
X,1555359456,534324,727
X,1555359456,534350,1269
X,1555359457,534327,1565
X,1555359457,534209,729
X,1555359458,534075,1320
X,1555359459,534094,718
X,1555359459,534134,1139
X,1555359460,534279,1045
X,1555359460,534338,1212
X,1555359461,534260,1288
X,1555359461,534235,1179
P,1555359462,5084
X,1555359462,534132,1743
X,1555359463,534242,1695
X,1555359463,534162,1365
X,1555359464,534085,1562
X,1555359464,534036,962
X,1555359465,534119,1215
X,1555359465,534043,1092
X,1555359466,533793,1003
X,1555359466,533675,964
X,1555359467,533726,947
X,1555359468,533694,1023
X,1555359468,533792,891
X,1555359469,533783,1036
X,1555359469,533790,1375
X,1555359470,533753,878
X,1555359470,533428,923
X,1555359471,533445,587
X,1555359472,533423,923
X,1555359472,533561,1529
X,1555359473,533625,1182
X,1555359473,533532,885
X,1555359474,533413,897
X,1555359474,533629,1134
X,1555359475,533774,1371
X,1555359476,533708,711
X,1555359476,533765,603
A,1555359476,533951,1208
T,1555359476,2819
R,1555359476,700D9DFBA
X,1555359478,533812,1484
X,1555359479,533706,1169
X,1555359479,533690,1173
X,1555359480,533593,1116
X,1555359480,533877,1687
X,1555359481,533652,1223
X,1555359481,533499,1238
X,1555359482,533627,557
X,1555359483,533613,1145
X,1555359483,533840,1270
X,1555359484,533979,1750
X,1555359484,533993,1147
X,1555359485,533933,912
X,1555359485,533781,964
X,1555359486,534041,1083
X,1555359487,533970,1249
X,1555359487,534244,1277
X,1555359487,534251,1166
X,1555359487,534211,1126
X,1555359488,534367,1822
X,1555359488,534388,862
X,1555359489,534518,1286
X,1555359490,534489,902
X,1555359490,534468,1181
X,1555359491,534425,1561
P,1555359491,5080
X,1555359491,534127,1610
X,1555359492,534011,1567
X,1555359492,533971,977
X,1555359493,534104,934
X,1555359493,534225,2102
X,1555359494,534192,1597
X,1555359495,534251,969
X,1555359495,534255,1255
X,1555359496,534376,1034
X,1555359496,534299,1301
X,1555359497,534212,1365
X,1555359497,534345,1505
X,1555359498,534415,1473
X,1555359499,534447,1184
X,1555359499,534598,1159
X,1555359500,534508,1151
X,1555359500,534494,2307
X,1555359501,534241,1374
X,1555359501,534295,956
