H,1554435634,268731
R,1554435634,700D9DFBA
X,1554435636,620417,20192
X,1554435636,617294,19256
X,1554435637,621353,20758
X,1554435637,620478,23238
X,1554435638,623258,31076
X,1554435639,620360,11346
X,1554435639,620745,14910
X,1554435640,620818,3936
X,1554435640,622671,10691
X,1554435641,621794,5739
X,1554435641,622426,3199
X,1554435642,622410,22150
X,1554435643,620504,12677
X,1554435643,621015,5175
X,1554435644,622076,3917
X,1554435644,622353,28493
X,1554435645,622053,12370
X,1554435645,621944,4060
X,1554435646,621046,3553
X,1554435647,620391,2398
X,1554435647,621458,2117
X,1554435648,622018,2341
X,1554435648,622171,2669
X,1554435648,621808,3792
X,1554435648,621772,2303
X,1554435649,621179,1994
X,1554435650,621237,2672
X,1554435650,620343,2398
X,1554435651,620506,1278
X,1554435651,620395,2696
X,1554435652,620359,4211
X,1554435652,621947,1860
X,1554435653,621770,2072
X,1554435653,623101,3221
X,1554435654,625141,2884
X,1554435655,624683,2176
X,1554435655,623789,2732
X,1554435656,622529,2258
X,1554435656,621882,2157
X,1554435657,621152,4164
X,1554435657,617186,5380
X,1554435658,619376,4251
X,1554435659,619195,1904
X,1554435659,619952,1861
X,1554435660,619787,2196
X,1554435660,620832,3368
X,1554435661,620118,4540
X,1554435661,621340,2814
X,1554435662,621175,11762
X,1554435663,621795,3508
P,1554435663,5076
X,1554435663,621728,3217
X,1554435664,620805,6973
X,1554435664,621040,4048
X,1554435665,621188,2318
X,1554435665,621309,1979
X,1554435666,620910,2164
X,1554435666,620312,2629
X,1554435667,620260,2816
X,1554435668,621083,1250
X,1554435668,620940,1934
X,1554435669,621409,4283
X,1554435669,620304,10522
X,1554435670,621082,2899
X,1554435670,620979,16262
X,1554435671,621032,2315
X,1554435672,621587,23574
X,1554435672,620065,11213
X,1554435673,621485,14519
X,1554435673,621268,18962
X,1554435674,621963,4755
X,1554435674,621650,2396
X,1554435675,621824,3086
X,1554435676,621674,3485
X,1554435676,622257,4202
X,1554435677,622531,2569
X,1554435677,622768,2821
X,1554435678,622890,3109
X,1554435678,623767,2572
X,1554435679,623099,11880
X,1554435680,622215,35098
X,1554435680,621607,3388
X,1554435681,620660,5272
X,1554435681,621282,2291
X,1554435682,621184,2647
X,1554435682,621260,2331
X,1554435683,621565,2464
X,1554435683,621364,1821
X,1554435684,621995,3151
X,1554435685,622225,2759
X,1554435685,622286,1641
X,1554435686,622372,10009
X,1554435686,622192,3889
X,1554435687,622392,3423
X,1554435687,622189,5123
X,1554435688,621736,2896
X,1554435689,620626,5276
X,1554435689,620099,4505
X,1554435689,620284,3023
X,1554435689,621100,2152
X,1554435690,620823,7592
X,1554435690,621434,6262
X,1554435691,621412,2332
X,1554435692,621335,2367
X,1554435692,621336,2267
P,1554435692,5072
X,1554435693,620867,9909
X,1554435693,620986,2765
X,1554435694,620561,2767
X,1554435694,619955,1928
X,1554435695,619272,1960
X,1554435696,619287,3022
X,1554435696,618895,2553
X,1554435697,618767,2596
X,1554435697,619405,3594
X,1554435698,619763,3981
X,1554435698,619923,18234
X,1554435699,620806,4820
X,1554435699,620856,1837
X,1554435700,620690,3192
X,1554435701,620916,3635
X,1554435701,620495,2507
X,1554435702,620511,2207
X,1554435702,620085,1526
X,1554435703,621383,2666
X,1554435703,621681,3294
X,1554435704,620977,6129
X,1554435705,620463,6407
X,1554435705,621408,4321
X,1554435706,620874,3786
X,1554435706,620045,3430
X,1554435707,619665,3592
X,1554435707,618493,3014
X,1554435708,619137,2248
X,1554435709,619229,2112
X,1554435709,619216,10023
X,1554435710,619371,3428
X,1554435710,619670,2442
X,1554435711,619768,2067
X,1554435711,620461,2105
X,1554435712,621189,11818
X,1554435712,621716,6489
X,1554435713,621906,3109
X,1554435714,621171,3998
X,1554435714,620321,16136
X,1554435715,620562,6742
X,1554435715,621369,3459
X,1554435716,621653,3047
X,1554435716,622030,2725
X,1554435717,622178,4150
X,1554435718,621666,3589
X,1554435718,621712,3558
X,1554435719,621779,2419
X,1554435719,621380,3970
X,1554435720,621425,2466
X,1554435720,622053,5621
X,1554435721,620378,3286
X,1554435722,620540,6570
X,1554435722,621034,6724
P,1554435722,5077
X,1554435723,620230,3344
X,1554435723,620633,2330
X,1554435724,620595,3005
X,1554435724,620822,2248
X,1554435725,620822,2767
X,1554435726,621813,2982
X,1554435726,621437,4519
X,1554435727,619911,3517
X,1554435727,620606,19231
X,1554435728,620852,8553
