H,1554857622,268731
R,1554857622,700D9DFBA
X,1554857624,597586,10029
X,1554857624,598663,3509
X,1554857625,598380,3401
X,1554857626,598433,3016
X,1554857626,598310,1870
X,1554857627,598528,2280
X,1554857627,598612,3166
X,1554857628,598394,1330
X,1554857628,598347,2005
X,1554857628,598494,2659
X,1554857629,598595,1750
X,1554857629,598210,19180
X,1554857630,598784,3178
X,1554857630,598501,2024
X,1554857631,598586,7541
X,1554857631,598462,3226
X,1554857632,598381,2784
X,1554857632,598558,6804
X,1554857633,598444,23281
X,1554857634,598500,2973
X,1554857634,598484,2850
X,1554857635,598449,985
X,1554857635,598350,1832
X,1554857636,598337,4163
X,1554857636,598485,6554
X,1554857637,598338,5118
X,1554857638,598422,1606
X,1554857638,598592,4260
X,1554857639,598601,1890
X,1554857639,598477,1781
X,1554857640,598441,1517
P,1554857640,5095
X,1554857640,598616,1321
X,1554857641,598544,2285
X,1554857642,598567,1431
X,1554857642,598456,1505
X,1554857643,598660,1531
X,1554857643,598540,2061
X,1554857644,598443,1652
X,1554857644,598345,3533
X,1554857645,598269,2281
X,1554857646,598353,1268
X,1554857646,598321,2772
X,1554857647,598628,6615
X,1554857647,598315,2293
X,1554857648,598344,2668
X,1554857648,598621,3355
X,1554857649,598564,5762
X,1554857649,598607,2298
X,1554857650,598163,13460
X,1554857651,599047,7162
X,1554857651,598378,9198
X,1554857652,597916,5293
X,1554857652,598547,6750
X,1554857653,598503,11085
X,1554857653,598417,3773
X,1554857654,598764,2099
X,1554857655,598598,2267
X,1554857655,598717,1783
X,1554857656,598613,1539
X,1554857656,598596,2450
X,1554857657,598549,3940
X,1554857657,598743,2225
X,1554857658,598600,1691
X,1554857659,598663,1450
X,1554857659,598805,1874
X,1554857660,598671,1455
X,1554857660,598502,1601
X,1554857661,598579,1296
X,1554857661,598750,1752
X,1554857662,598636,1159
X,1554857662,598502,976
X,1554857663,598611,1362
X,1554857664,598683,1390
X,1554857664,598596,1488
X,1554857665,598554,1649
X,1554857665,598743,1394
X,1554857666,598719,2400
X,1554857666,598664,940
X,1554857667,598519,1265
X,1554857668,598580,1861
X,1554857668,598578,1070
X,1554857669,598537,1752
X,1554857669,598709,5879
X,1554857669,598222,4022
X,1554857669,598643,2243
P,1554857669,5094
X,1554857670,598637,1929
X,1554857671,598588,2669
X,1554857671,598551,2348
X,1554857672,598697,2276
X,1554857672,598585,1363
X,1554857673,598503,1419
X,1554857673,598621,2115
X,1554857674,598681,1719
X,1554857675,598669,1352
X,1554857675,598681,1337
X,1554857676,598544,1553
X,1554857676,598629,1313
X,1554857677,598575,2096
X,1554857677,598633,1168
X,1554857678,598417,1586
X,1554857678,598484,1290
X,1554857679,598504,1203
X,1554857680,598549,1276
X,1554857680,598568,1005
X,1554857681,598472,1477
X,1554857681,598603,1499
X,1554857682,598598,1160
X,1554857682,598444,1713
X,1554857683,598551,1427
X,1554857684,598611,1674
X,1554857684,598596,4021
X,1554857685,598585,2950
X,1554857685,598733,1710
X,1554857686,598708,921
X,1554857686,598689,1922
X,1554857687,598700,1311
X,1554857688,598768,1357
X,1554857688,598643,1455
X,1554857689,598790,1158
X,1554857689,598787,1567
X,1554857690,598759,1455
X,1554857690,598728,1674
X,1554857691,598563,1717
X,1554857692,598655,1004
X,1554857692,598685,930
X,1554857693,598578,1511
X,1554857693,598684,1277
X,1554857694,598693,1230
X,1554857694,598692,2035
X,1554857695,598690,867
X,1554857695,598777,1102
X,1554857696,598757,1510
X,1554857697,598677,1491
X,1554857697,598735,1597
X,1554857698,598774,1770
X,1554857698,598803,1293
X,1554857699,598715,1169
X,1554857699,598689,1317
P,1554857700,5096
X,1554857700,598717,1347
X,1554857701,598749,1634
X,1554857701,598707,1415
X,1554857702,598792,1284
X,1554857702,598635,1787
X,1554857703,598699,1630
X,1554857703,598680,1797
X,1554857704,598450,2580
X,1554857705,598803,2022
X,1554857705,598646,4128
X,1554857706,599075,4035
X,1554857706,598714,2534
X,1554857707,598566,3670
X,1554857707,598680,1541
X,1554857708,598705,1576
X,1554857709,598689,6783
X,1554857709,598814,2526
X,1554857710,598632,1196
X,1554857710,598775,1234
X,1554857710,598769,1241
X,1554857710,598722,1386
X,1554857711,598713,1259
X,1554857711,598784,1735
X,1554857712,598725,1242
X,1554857713,598664,918
X,1554857713,598765,1426
X,1554857714,598793,2276
X,1554857714,598812,1052
X,1554857715,598766,1393
