H,1551893938,268731
P,1551893938,5173
P,1551893967,5173
P,1551893997,5172
P,1551894026,5173
P,1551894055,5172
P,1551894084,5172
P,1551894114,5172
P,1551894143,5173
P,1551894173,5172
P,1551894203,5172
P,1551894232,5173
P,1551894261,5172
P,1551894290,5171
P,1551894320,5173
P,1551894349,5171
P,1551894378,5170
P,1551894408,5173
P,1551894437,5172
P,1551894467,5172
P,1551894496,5171
P,1551894526,5173
P,1551894555,5171
P,1551894584,5172
P,1551894613,5172
P,1551894643,5172
P,1551894672,5173
P,1551894701,5172
P,1551894731,5173
P,1551894761,5172
P,1551894790,5172
P,1551894819,5170
P,1551894849,5172
P,1551894878,5171
P,1551894907,5172
P,1551894937,5173
P,1551894966,5172
P,1551894995,5171
P,1551895024,5173
P,1551895055,5172
P,1551895084,5173
P,1551895113,5172
P,1551895143,5172
P,1551895172,5172
P,1551895201,5172
P,1551895230,5171
P,1551895260,5171
D,1551895281,368896
R,1551895281,700D9DFBA
R,1551895281,700D9DFBA
R,1551895281,700D9DFBA
X,1551895283,577086,39511
X,1551895283,580550,9586
X,1551895284,579794,19780
X,1551895285,582850,28698
X,1551895285,566813,29424
X,1551895286,587583,63619
X,1551895286,469349,17150
X,1551895287,270819,7089
X,1551895287,267638,10203
X,1551895288,266966,884
X,1551895289,266980,419
X,1551895289,267048,183
P,1551895289,5162
X,1551895290,267051,499
X,1551895290,267152,294
X,1551895291,267101,304
X,1551895291,267305,236
X,1551895292,267120,280
X,1551895292,267207,179
O,1551895293,267194,200
O,1551895294,267265,148
O,1551895294,267261,91
O,1551895295,267284,170
O,1551895295,267261,127
O,1551895296,267198,130
O,1551895296,267185,146
O,1551895297,267161,102
O,1551895298,267100,217
O,1551895298,267103,172
O,1551895299,267252,98
O,1551895299,267217,146
O,1551895300,267176,121
O,1551895300,267200,129
O,1551895301,267163,106
O,1551895302,267215,125
O,1551895302,266923,351
O,1551895303,266819,221
O,1551895303,266865,108
O,1551895304,266987,269
O,1551895304,267141,178
O,1551895305,267155,51
O,1551895306,267153,96
O,1551895306,267184,121
O,1551895307,267174,80
O,1551895307,267153,153
O,1551895308,267140,107
O,1551895308,267182,150
O,1551895309,267175,92
O,1551895309,267173,142
O,1551895310,267163,82
O,1551895310,267176,60
O,1551895310,267162,100
O,1551895311,267164,163
O,1551895311,267151,100
O,1551895312,267145,97
O,1551895312,267189,70
O,1551895313,267233,69
O,1551895314,267208,85
O,1551895314,267212,85
O,1551895315,267179,85
O,1551895315,267171,116
O,1551895316,267228,48
O,1551895316,267189,95
O,1551895317,267188,107
O,1551895318,267194,87
O,1551895318,267179,125
P,1551895318,5161
O,1551895319,267181,75
O,1551895319,267187,120
O,1551895320,267185,133
O,1551895320,267195,115
O,1551895321,267199,95
O,1551895321,267191,108
O,1551895322,267218,114
O,1551895323,267188,104
O,1551895323,267112,125
O,1551895324,267097,126
O,1551895324,267138,98
O,1551895325,267126,117
O,1551895325,267120,115
O,1551895326,267190,143
O,1551895327,267236,122
O,1551895327,267210,184
O,1551895328,267232,92
O,1551895328,267197,164
O,1551895329,267135,86
O,1551895329,267184,69
O,1551895330,267159,69
O,1551895331,267160,120
O,1551895331,267148,130
O,1551895332,267152,141
O,1551895332,267179,81
O,1551895333,267207,83
O,1551895333,267223,76
O,1551895334,267205,131
O,1551895335,267206,124
O,1551895335,267201,90
O,1551895336,267220,79
O,1551895336,267248,102
O,1551895337,267232,165
O,1551895337,267302,111
O,1551895338,267305,78
O,1551895338,267333,100
O,1551895339,267356,142
O,1551895340,267384,123
O,1551895340,267395,150
O,1551895341,267360,129
O,1551895341,267363,105
O,1551895342,267359,90
O,1551895342,267331,92
T,1551895343,2809
P,1551895349,5170
P,1551895378,5172
P,1551895408,5171
P,1551895437,5170
P,1551895467,5171
P,1551895496,5171
P,1551895525,5172
P,1551895555,5171
P,1551895584,5172
P,1551895613,5171
P,1551895643,5172
P,1551895673,5172
P,1551895702,5169
P,1551895731,5172
P,1551895761,5172
P,1551895790,5172
P,1551895819,5171
P,1551895848,5173
P,1551895878,5171
P,1551895907,5172
P,1551895937,5171
P,1551895967,5172
P,1551895996,5172
P,1551896025,5172
P,1551896054,5172
P,1551896084,5171
P,1551896113,5172
P,1551896142,5171
P,1551896172,5172
P,1551896201,5173
P,1551896231,5171
P,1551896260,5173
P,1551896290,5170
P,1551896319,5171
P,1551896348,5171
P,1551896377,5172
P,1551896407,5172
P,1551896436,5171
P,1551896465,5171
