H,1556136651,268731
P,1556136651,5068
P,1556136680,5069
P,1556136709,5068
P,1556136739,5067
P,1556136769,5070
P,1556136798,5068
P,1556136827,5067
P,1556136856,5068
P,1556136886,5066
P,1556136915,5067
P,1556136944,5068
P,1556136974,5069
P,1556137003,5066
P,1556137033,5068
P,1556137062,5067
P,1556137092,5069
P,1556137121,5067
P,1556137150,5068
P,1556137180,5066
P,1556137209,5068
P,1556137238,5068
P,1556137267,5067
P,1556137297,5069
P,1556137327,5067
P,1556137356,5068
P,1556137386,5068
P,1556137415,5068
P,1556137444,5068
P,1556137473,5067
P,1556137503,5069
P,1556137532,5068
P,1556137561,5068
P,1556137591,5067
D,1556137601,366848
R,1556137601,700D9DFBA
R,1556137601,700D9DFBA
R,1556137601,700D9DFBA
X,1556137603,552064,38330
X,1556137603,497169,32622
X,1556137604,259180,16604
X,1556137604,257466,8114
X,1556137605,255425,4608
X,1556137606,256246,4432
X,1556137606,256376,1571
X,1556137607,256189,1995
X,1556137607,256464,756
X,1556137608,257378,1442
X,1556137608,257113,3667
X,1556137609,257962,1315
X,1556137610,256236,1111
O,1556137610,256402,721
O,1556137611,256215,263
O,1556137611,256212,453
O,1556137612,256204,368
O,1556137612,256162,277
O,1556137613,256697,2072
O,1556137614,255959,1712
O,1556137614,256276,408
O,1556137615,256732,795
O,1556137615,256894,370
O,1556137616,256539,794
O,1556137616,257423,1036
O,1556137617,258041,571
O,1556137618,257293,874
O,1556137618,256542,1047
O,1556137619,255796,1266
O,1556137619,256621,804
O,1556137620,256604,1214
O,1556137620,256729,467
P,1556137621,5060
O,1556137621,255981,1705
O,1556137621,255811,1852
O,1556137622,256441,2534
O,1556137623,255671,1143
O,1556137623,255339,1358
O,1556137624,255595,841
O,1556137624,255701,960
O,1556137625,255257,1663
O,1556137625,255589,1641
O,1556137626,254589,2702
O,1556137627,254474,870
O,1556137627,254737,1174
O,1556137628,254907,358
O,1556137628,255116,261
O,1556137629,255060,428
O,1556137629,255122,442
O,1556137630,255400,734
O,1556137631,255532,883
O,1556137631,255412,901
O,1556137632,255613,488
O,1556137632,255467,456
O,1556137633,255347,333
O,1556137633,255240,874
O,1556137634,255228,762
O,1556137635,255379,880
O,1556137635,255681,683
O,1556137635,255465,449
O,1556137635,255738,593
O,1556137636,255370,867
O,1556137636,255323,831
O,1556137637,255322,753
O,1556137637,255758,246
O,1556137638,255709,457
O,1556137639,255514,459
O,1556137639,255603,780
O,1556137640,255282,832
O,1556137640,255795,257
O,1556137641,255751,503
O,1556137641,255472,547
O,1556137642,255178,503
O,1556137643,255048,486
O,1556137643,255427,447
O,1556137644,255482,303
O,1556137644,255670,198
O,1556137645,255604,359
O,1556137645,255642,273
O,1556137646,255712,412
O,1556137647,255910,412
O,1556137647,255669,329
O,1556137648,255695,278
O,1556137648,256085,174
O,1556137649,256007,171
O,1556137649,256019,181
P,1556137650,5057
O,1556137650,255907,494
O,1556137650,255555,260
O,1556137651,255686,400
O,1556137652,255702,265
O,1556137652,255900,151
O,1556137653,256288,418
O,1556137653,255980,927
O,1556137654,256449,1101
O,1556137654,256380,824
O,1556137655,256063,219
O,1556137656,256053,152
O,1556137656,256162,157
O,1556137657,255882,573
O,1556137657,255661,821
O,1556137658,255723,487
O,1556137658,255813,142
O,1556137659,255750,121
O,1556137660,255815,287
T,1556137660,2816
D,1556137665,361216
R,1556137665,700D9DFBA
R,1556137665,700D9DFBA
R,1556137665,700D9DFBA
X,1556137667,555321,5309
X,1556137667,554899,14628
X,1556137668,556155,17325
X,1556137668,558048,17183
X,1556137669,553994,8070
X,1556137670,555513,2434
X,1556137670,554596,11057
X,1556137671,476217,64620
X,1556137671,256043,4231
X,1556137672,255330,2425
X,1556137672,256249,2142
X,1556137673,256430,1610
X,1556137674,255885,1249
X,1556137674,256130,775
X,1556137675,256339,520
X,1556137675,256168,639
X,1556137676,256257,398
X,1556137676,256353,256
X,1556137676,256358,388
O,1556137676,256260,303
O,1556137677,256166,275
O,1556137678,256257,238
O,1556137678,256221,106
O,1556137679,256272,156
P,1556137679,5062
O,1556137679,256353,261
O,1556137680,256384,225
O,1556137680,256485,202
O,1556137681,256454,108
O,1556137682,256443,82
O,1556137682,256385,94
O,1556137683,256414,201
O,1556137683,256653,180
O,1556137684,256837,167
O,1556137684,256760,130
