H,1554070959,268731
P,1554070959,5128
P,1554070988,5128
P,1554071017,5126
P,1554071046,5127
P,1554071076,5127
P,1554071105,5127
P,1554071134,5126
P,1554071164,5129
P,1554071193,5127
P,1554071223,5126
P,1554071252,5126
P,1554071282,5129
P,1554071311,5127
P,1554071340,5128
P,1554071370,5127
P,1554071399,5128
P,1554071428,5128
P,1554071457,5127
P,1554071487,5128
P,1554071517,5128
P,1554071546,5128
P,1554071575,5127
P,1554071605,5129
P,1554071634,5128
P,1554071663,5127
P,1554071693,5127
D,1554071703,399872
R,1554071703,700D9DFBA
R,1554071703,700D9DFBA
R,1554071703,700D9DFBA
X,1554071705,576249,13318
X,1554071705,576339,6520
X,1554071706,577510,9214
X,1554071706,574879,61762
X,1554071707,574070,20264
X,1554071708,576103,39316
X,1554071708,575772,12456
X,1554071709,576473,22654
X,1554071709,576633,14841
X,1554071710,576271,16321
X,1554071710,576704,2891
X,1554071711,576531,5633
X,1554071712,576418,4967
X,1554071712,577129,5360
X,1554071713,577046,3513
X,1554071713,575997,16393
X,1554071714,576241,53160
X,1554071714,576489,12391
X,1554071715,577442,61645
X,1554071715,577302,18611
X,1554071716,576685,3317
X,1554071717,576576,7872
X,1554071717,576798,3272
X,1554071718,576786,2514
X,1554071718,576629,3895
X,1554071719,577042,2784
X,1554071719,576824,2994
X,1554071720,576997,2695
X,1554071721,576683,4396
X,1554071721,576917,7637
X,1554071722,576759,3949
X,1554071722,576648,2996
P,1554071722,5122
X,1554071723,576287,2613
X,1554071723,576633,2572
X,1554071724,576635,2167
X,1554071725,576468,2149
X,1554071725,576323,5594
X,1554071726,576926,3318
X,1554071726,576703,2464
X,1554071727,576685,2257
X,1554071727,576587,2845
X,1554071728,576644,2367
X,1554071729,576436,12695
X,1554071729,576645,8245
X,1554071730,576682,1697
X,1554071730,576634,2210
X,1554071731,576735,2488
X,1554071731,576748,2300
X,1554071732,576789,2070
X,1554071732,576646,2388
X,1554071733,576741,8693
X,1554071734,576758,1876
X,1554071734,576752,2168
X,1554071735,576711,1335
X,1554071735,576798,1062
X,1554071736,576641,1949
X,1554071736,576693,1781
X,1554071737,576513,1625
X,1554071738,576748,1915
X,1554071738,576740,1888
X,1554071739,576801,1971
X,1554071739,576714,1537
X,1554071740,576749,2390
X,1554071740,576813,1485
X,1554071741,576978,1682
X,1554071742,576736,1614
X,1554071742,576605,2800
X,1554071743,576866,2256
X,1554071743,576746,2028
X,1554071744,576872,1912
X,1554071744,576787,1897
X,1554071745,576743,12909
X,1554071746,576973,5106
X,1554071746,577021,4101
X,1554071747,576771,19239
X,1554071747,576583,2220
X,1554071748,576749,1002
X,1554071748,576885,2549
X,1554071749,577498,6161
X,1554071749,576387,4118
X,1554071750,576792,1886
X,1554071751,576660,3196
X,1554071751,576793,2160
X,1554071752,576835,1972
X,1554071752,576605,5628
P,1554071752,5119
X,1554071753,576627,4903
X,1554071753,576750,2570
X,1554071754,576724,2448
X,1554071755,576806,2322
X,1554071755,576440,8696
X,1554071756,576591,4372
X,1554071756,576704,1491
X,1554071757,576711,2353
X,1554071757,576621,1735
X,1554071758,576815,2113
X,1554071759,576774,1474
X,1554071759,576689,1535
X,1554071760,576697,1385
X,1554071760,576744,1391
X,1554071761,576674,2522
X,1554071761,576913,1725
X,1554071762,576804,1760
X,1554071762,576651,1633
X,1554071763,576791,2423
X,1554071764,576668,2613
X,1554071764,576893,1499
X,1554071765,577039,2245
X,1554071765,576928,6007
X,1554071766,576721,2220
X,1554071766,576871,2837
X,1554071767,576800,2244
X,1554071768,576664,1369
X,1554071768,576902,1862
X,1554071769,576899,2592
X,1554071769,577007,1534
X,1554071770,576942,1706
X,1554071770,577003,2122
X,1554071771,577353,4099
X,1554071772,577431,1520
X,1554071772,577407,1250
X,1554071773,577337,1635
X,1554071773,577463,1993
X,1554071774,577402,3055
X,1554071774,577256,2708
X,1554071775,577322,2689
X,1554071776,577190,6762
X,1554071776,577283,2874
X,1554071777,577279,1774
X,1554071777,577308,2221
X,1554071778,577182,1459
X,1554071778,576993,1388
X,1554071779,577004,1447
X,1554071779,576897,1394
X,1554071780,576951,1162
X,1554071781,576978,1041
X,1554071781,576906,1224
X,1554071781,576922,1478
X,1554071781,576889,1882
P,1554071781,5118
X,1554071782,576928,995
X,1554071782,576858,1160
X,1554071783,576880,1010
X,1554071784,576932,1688
X,1554071784,576767,20295
X,1554071785,577051,2998
X,1554071785,577065,1512
X,1554071786,577034,1795
