H,1555957766,268731
P,1555957766,5100
P,1555957796,5099
P,1555957825,5098
P,1555957854,5099
P,1555957884,5099
P,1555957914,5100
P,1555957943,5098
P,1555957972,5098
P,1555958002,5100
P,1555958031,5101
P,1555958060,5097
P,1555958090,5095
P,1555958119,5100
P,1555958148,5099
P,1555958177,5098
P,1555958208,5099
P,1555958237,5099
P,1555958266,5099
P,1555958296,5099
P,1555958325,5099
P,1555958354,5093
P,1555958383,5097
P,1555958413,5097
P,1555958442,5098
P,1555958471,5099
P,1555958502,5097
P,1555958531,5097
P,1555958560,5098
P,1555958589,5099
P,1555958619,5099
P,1555958648,5100
P,1555958677,5100
P,1555958707,5099
P,1555958736,5099
P,1555958765,5099
P,1555958795,5097
P,1555958825,5099
P,1555958854,5099
P,1555958883,5098
P,1555958913,5098
P,1555958942,5100
P,1555958971,5099
P,1555959000,5100
P,1555959030,5099
P,1555959059,5098
P,1555959089,5100
P,1555959118,5099
P,1555959148,5098
P,1555959177,5099
P,1555959206,5099
P,1555959236,5098
P,1555959265,5099
D,1555959283,421888
R,1555959283,700D9DFBA
R,1555959283,700D9DFBA
R,1555959283,700D9DFBA
X,1555959285,588515,8316
X,1555959285,587974,2873
X,1555959286,589683,2580
X,1555959286,589577,9787
X,1555959287,589639,2395
X,1555959287,588743,5882
X,1555959288,587546,12875
X,1555959289,587511,30813
X,1555959289,587424,7612
X,1555959290,587023,2185
X,1555959290,587043,2231
X,1555959291,588014,7844
X,1555959291,588002,3701
X,1555959292,588837,4513
X,1555959293,588425,3104
X,1555959293,589505,4321
X,1555959294,588893,3444
P,1555959294,5090
X,1555959294,588320,1772
X,1555959295,587977,5606
X,1555959295,586699,28425
X,1555959296,587816,4557
X,1555959297,590863,11935
X,1555959297,589878,24664
X,1555959298,589285,15177
X,1555959298,518694,36835
X,1555959299,266453,5505
X,1555959299,265989,5021
X,1555959300,265527,3396
X,1555959301,264232,3064
X,1555959301,264915,10997
X,1555959302,263937,2809
X,1555959302,265326,825
X,1555959303,265701,1242
X,1555959303,265630,1965
X,1555959304,265969,2130
X,1555959304,264468,2132
O,1555959305,264620,398
O,1555959306,264029,1744
O,1555959306,264101,2222
O,1555959307,264085,1319
O,1555959307,263715,3085
O,1555959308,262562,2075
O,1555959308,263137,1493
O,1555959309,263268,970
O,1555959310,262796,1396
O,1555959310,262866,912
O,1555959311,262276,1798
O,1555959311,261408,3194
O,1555959312,260148,4194
O,1555959312,259653,6547
O,1555959313,264642,1251
O,1555959314,266196,2835
O,1555959314,269573,2853
O,1555959315,273645,5996
O,1555959315,272500,3099
O,1555959316,272587,4929
O,1555959316,270343,4623
O,1555959317,266946,5688
O,1555959318,265067,3008
O,1555959318,261597,2590
O,1555959319,263862,3332
O,1555959319,265604,1859
O,1555959320,267151,2354
O,1555959320,267684,1567
O,1555959321,267181,2767
O,1555959321,266030,1470
O,1555959322,265277,794
O,1555959323,265226,615
O,1555959323,265677,490
O,1555959323,265751,605
O,1555959323,265546,241
P,1555959323,5091
O,1555959324,265294,252
O,1555959324,265022,274
O,1555959325,265102,452
O,1555959326,264932,787
O,1555959326,264026,1079
O,1555959327,261963,2877
O,1555959327,261511,2789
O,1555959328,260281,6226
O,1555959328,262527,2375
O,1555959329,261171,4835
O,1555959330,260667,2609
O,1555959330,261434,3327
O,1555959331,262183,2217
O,1555959331,262464,1149
O,1555959332,263046,1459
O,1555959332,263464,2468
O,1555959333,264018,1033
O,1555959333,264043,1696
O,1555959334,263284,1464
O,1555959335,263258,2429
O,1555959335,262995,1814
O,1555959336,263951,3032
O,1555959336,263691,2137
O,1555959337,264084,1317
O,1555959337,264297,4290
O,1555959338,263070,6097
O,1555959339,266208,1217
O,1555959339,265484,5650
O,1555959340,263264,4735
O,1555959340,263209,1811
O,1555959341,262916,1828
O,1555959341,262415,3340
O,1555959342,262804,2063
O,1555959343,263569,1463
O,1555959343,264919,811
O,1555959344,265161,779
O,1555959344,264893,2021
O,1555959345,263213,2875
O,1555959345,263555,2232
O,1555959346,263169,2714
O,1555959347,264049,2273
O,1555959347,265832,435
O,1555959348,265521,658
O,1555959348,265690,650
O,1555959349,265601,2050
O,1555959349,267319,1721
O,1555959350,266207,2179
O,1555959350,266162,2268
O,1555959351,264434,2677
O,1555959352,265750,2781
O,1555959352,266232,4764
O,1555959353,265128,3075
O,1555959353,265539,1395
P,1555959353,5088
O,1555959354,265013,3005
O,1555959354,265048,2298
T,1555959355,2925
P,1555959383,5098
P,1555959412,5099
P,1555959442,5097
