H,1554424954,268731
X,1554424954,630166,1430
X,1554424954,630271,1509
X,1554424955,630167,1405
X,1554424956,630132,1328
X,1554424956,630155,1433
X,1554424957,630031,2262
X,1554424957,630162,1896
X,1554424958,630190,2096
X,1554424958,630176,1554
X,1554424959,630262,1429
X,1554424959,630195,1774
X,1554424960,630103,1892
X,1554424961,630175,1322
X,1554424961,630185,912
X,1554424962,630222,1191
X,1554424962,630084,2161
X,1554424963,630018,1135
X,1554424963,629872,1597
P,1554424964,5076
X,1554424964,630285,3789
X,1554424965,630119,2778
X,1554424965,630096,1576
X,1554424966,630177,1018
X,1554424966,630041,1289
X,1554424967,629976,1314
X,1554424967,630097,2051
X,1554424968,629992,883
X,1554424969,629917,963
X,1554424969,629998,2027
X,1554424970,630236,1696
X,1554424970,630215,1139
X,1554424971,630183,1591
X,1554424971,630182,1417
X,1554424972,630099,1430
X,1554424973,630172,1348
X,1554424973,630104,1112
X,1554424974,629989,1756
X,1554424974,630076,1617
X,1554424975,630122,1823
X,1554424975,630014,2233
X,1554424976,629942,1114
X,1554424976,630106,1393
X,1554424977,630083,2096
X,1554424978,630050,1721
X,1554424978,630039,1641
X,1554424979,630048,2130
X,1554424979,630117,1816
X,1554424980,630109,1478
X,1554424980,630110,1437
X,1554424981,630071,1308
X,1554424982,630190,1802
X,1554424982,630217,2234
X,1554424983,630082,1606
X,1554424983,630077,1209
X,1554424984,629997,2327
X,1554424984,630266,1594
X,1554424984,630308,2335
X,1554424985,630286,1404
X,1554424985,630087,1529
X,1554424986,630159,1890
X,1554424986,630076,2160
X,1554424987,630193,2431
X,1554424987,630396,1962
X,1554424988,630245,2309
X,1554424989,630307,1938
X,1554424989,630213,2286
X,1554424990,630124,1052
X,1554424990,630132,17852
X,1554424991,630128,1688
X,1554424991,630235,1966
X,1554424992,630187,4462
X,1554424992,629653,5302
P,1554424993,5078
X,1554424993,630321,6167
X,1554424994,630270,1925
X,1554424994,630101,2058
X,1554424995,630021,1295
X,1554424995,629692,4492
X,1554424996,630029,2226
X,1554424996,629926,2094
X,1554424997,630042,1581
X,1554424998,629929,1148
X,1554424998,630007,1372
X,1554424999,629936,2410
X,1554424999,629763,3513
X,1554425000,629968,4243
X,1554425000,630277,4625
X,1554425001,630108,1933
X,1554425002,629982,1531
X,1554425002,630076,3308
X,1554425003,629926,1184
X,1554425003,630040,1081
X,1554425004,630031,1888
X,1554425004,630234,1420
X,1554425005,630153,947
X,1554425005,629988,1468
X,1554425006,630301,857
X,1554425007,630160,1270
X,1554425007,630239,1415
X,1554425008,630290,1097
X,1554425008,630252,1642
X,1554425009,630277,888
X,1554425009,630313,1593
X,1554425010,630249,1218
X,1554425011,630226,976
X,1554425011,630204,1171
X,1554425012,630215,1794
X,1554425012,630177,1590
X,1554425013,630247,1614
X,1554425013,630132,1100
X,1554425014,630001,989
X,1554425015,630012,1784
X,1554425015,630139,1036
X,1554425016,630131,1506
X,1554425016,630017,1153
X,1554425017,630042,1018
X,1554425017,630045,1320
X,1554425018,629967,1233
X,1554425019,630043,898
X,1554425019,630044,1011
X,1554425020,629982,993
X,1554425020,630054,1580
X,1554425021,630130,3197
X,1554425021,630090,4735
X,1554425022,630070,570
X,1554425022,629913,1064
P,1554425023,5079
X,1554425023,630183,1338
X,1554425024,630252,1420
X,1554425024,630269,1210
X,1554425025,630195,1080
X,1554425025,630047,1084
X,1554425025,629995,3360
X,1554425025,630375,2835
X,1554425026,629815,3213
X,1554425027,629996,1858
X,1554425027,630025,1003
X,1554425028,630030,1918
X,1554425028,630063,574
X,1554425029,630009,1140
X,1554425029,630046,1237
X,1554425030,630006,1908
X,1554425031,630076,1324
X,1554425031,629970,1533
X,1554425032,630027,1248
X,1554425032,630055,1244
X,1554425033,630075,1386
X,1554425033,630219,1222
X,1554425034,630250,1115
X,1554425035,630089,1458
X,1554425035,630094,1318
X,1554425036,630210,1010
X,1554425036,630181,2348
X,1554425037,630185,1319
X,1554425037,630109,1261
X,1554425038,630039,1478
X,1554425038,630222,1157
X,1554425039,630210,1916
X,1554425040,630222,940
X,1554425040,630148,1120
X,1554425041,630108,1032
X,1554425041,630257,1650
X,1554425042,630145,2119
X,1554425042,630162,1177
X,1554425043,630231,1022
X,1554425044,630316,937
X,1554425044,630159,1725
X,1554425045,630264,941
X,1554425045,630272,1100
X,1554425046,630177,1149
