H,1554168586,268731
P,1554168586,5111
P,1554168615,5114
P,1554168644,5111
P,1554168674,5111
P,1554168704,5111
P,1554168733,5113
P,1554168763,5112
P,1554168793,5113
P,1554168822,5114
P,1554168851,5112
P,1554168881,5113
P,1554168910,5113
P,1554168939,5112
P,1554168969,5112
P,1554168999,5112
P,1554169028,5112
P,1554169057,5111
P,1554169087,5113
P,1554169116,5111
P,1554169145,5111
P,1554169175,5111
P,1554169204,5112
D,1554169217,422912
R,1554169217,700D9DFBA
R,1554169217,700D9DFBA
R,1554169217,700D9DFBA
X,1554169218,606637,16012
X,1554169218,607157,2121
X,1554169219,607530,3237
X,1554169219,607581,20970
X,1554169220,607335,3802
X,1554169220,608639,11061
X,1554169221,607484,1144
X,1554169222,607170,37706
X,1554169222,606238,61925
X,1554169223,607126,12001
X,1554169223,607174,4060
X,1554169224,607049,2891
X,1554169224,607172,2087
X,1554169225,607441,10339
X,1554169226,607177,4144
X,1554169226,607170,2748
X,1554169227,607671,7155
X,1554169227,607166,5752
X,1554169228,607033,3412
X,1554169228,607151,6245
X,1554169229,607698,4274
X,1554169229,607442,1031
X,1554169230,607355,2549
X,1554169231,607231,10492
X,1554169231,607335,1808
X,1554169232,607288,1530
X,1554169232,607389,1929
X,1554169233,606862,12657
P,1554169233,5106
X,1554169233,608091,28140
X,1554169234,607484,4515
X,1554169235,606688,5345
X,1554169235,607488,8781
X,1554169236,607514,821
X,1554169236,607439,2083
X,1554169237,607493,1268
X,1554169237,607439,1652
X,1554169238,607440,1262
X,1554169239,607484,1725
X,1554169239,607567,1765
X,1554169240,607389,1531
X,1554169240,607330,1875
X,1554169241,607396,1951
X,1554169241,607361,2055
X,1554169242,607389,1725
X,1554169243,607441,890
X,1554169243,607503,4789
X,1554169244,607311,3760
X,1554169244,607319,2128
X,1554169245,607409,1536
X,1554169245,607285,4195
X,1554169246,607575,1588
X,1554169246,607628,1388
X,1554169247,607646,1842
X,1554169248,607653,1837
X,1554169248,607499,1664
X,1554169249,607710,2694
X,1554169249,607791,2043
X,1554169250,607626,1760
X,1554169250,607496,1670
X,1554169251,607425,957
X,1554169252,607481,2379
X,1554169252,607419,2028
X,1554169253,607276,2001
X,1554169253,607334,1422
X,1554169254,607281,1210
X,1554169254,607484,5754
X,1554169255,607305,2840
X,1554169256,607203,1467
X,1554169256,607298,1118
X,1554169257,607308,1202
X,1554169257,607525,1431
X,1554169258,607437,1223
X,1554169258,607728,2804
X,1554169259,607510,1469
X,1554169259,607433,1252
X,1554169259,607416,957
X,1554169260,607442,1098
X,1554169260,607532,1152
X,1554169261,607315,1122
X,1554169261,607311,1070
X,1554169262,607304,1976
P,1554169262,5103
X,1554169262,607266,1390
X,1554169263,607484,1039
X,1554169264,607466,1521
X,1554169264,607457,1021
X,1554169265,607364,1077
X,1554169265,607347,1887
X,1554169266,607460,1695
X,1554169266,607411,6640
X,1554169267,607423,1330
X,1554169268,607229,1232
X,1554169268,607307,1541
X,1554169269,607460,1576
X,1554169269,607376,1019
X,1554169270,607194,3848
X,1554169270,607365,2959
X,1554169271,607450,1229
X,1554169272,607332,1970
X,1554169272,607425,1539
X,1554169273,607218,965
X,1554169273,607400,1298
X,1554169274,607421,699
X,1554169274,607402,1316
X,1554169275,607270,1331
X,1554169275,607319,1158
X,1554169276,607369,2461
X,1554169277,607256,1476
X,1554169277,607289,1051
X,1554169278,607278,1172
X,1554169278,607227,1043
X,1554169279,607197,2065
X,1554169279,607260,1118
X,1554169280,607361,1088
X,1554169281,607313,1587
X,1554169281,607246,1463
X,1554169282,607267,2093
X,1554169282,607176,1251
X,1554169283,607141,13877
X,1554169283,607870,6177
X,1554169284,607112,1293
X,1554169285,607291,1513
X,1554169285,607289,1460
X,1554169286,607201,2517
X,1554169286,607336,1236
X,1554169287,607160,1886
X,1554169287,607386,1489
X,1554169288,607404,2274
X,1554169289,607330,1467
X,1554169289,607351,1223
X,1554169290,607320,1238
X,1554169290,607268,1377
X,1554169291,607156,1727
X,1554169291,607354,3624
X,1554169292,607413,3026
X,1554169292,607220,2192
P,1554169293,5105
X,1554169293,607407,1119
X,1554169294,607300,1997
X,1554169294,607338,1235
X,1554169295,607408,1544
X,1554169295,607388,1026
X,1554169296,607264,4359
X,1554169296,607335,2464
X,1554169297,607191,1700
X,1554169298,607447,1724
X,1554169298,607299,1198
X,1554169299,607353,773
X,1554169299,607280,777
X,1554169300,607374,1748
X,1554169300,607316,970
X,1554169300,607402,1669
